MonitorID,SurgeryID,NurseID,CheckTime,Status,Note
MON031597,SRV132676,E0164,2023-04-01 21:24:13,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031598,SRV180467,E0153,2023-12-12 00:29:40,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031599,SRV135801,E0157,2021-01-10 21:21:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031600,SRV14177,E0169,2022-06-01 20:41:30,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031601,SRV60277,E0227,2023-02-19 04:44:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031602,SRV156826,E0204,2021-02-17 06:27:45,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031603,SRV87513,E0159,2021-11-23 15:38:03,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031604,SRV157590,E0255,2024-01-28 12:28:08,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031605,SRV155955,E0145,2024-01-16 21:14:00,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031606,SRV85931,E0169,2021-09-22 02:58:12,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031607,SRV109666,E0223,2023-09-13 19:48:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031608,SRV12800,E0142,2024-09-27 17:12:19,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031609,SRV162104,E0258,2023-08-12 07:55:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031610,SRV116311,E0122,2021-07-09 16:45:23,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031611,SRV94100,E0212,2022-06-13 17:20:52,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031612,SRV39661,E0213,2024-11-02 22:39:04,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031613,SRV55621,E0229,2024-08-24 03:36:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031614,SRV62382,E0196,2024-01-15 23:52:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031615,SRV71838,E0207,2022-09-30 01:03:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031616,SRV174365,E0159,2022-03-26 10:02:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031617,SRV55380,E0257,2022-08-15 22:57:38,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031618,SRV150092,E0144,2021-04-03 22:35:33,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031619,SRV76312,E0165,2021-06-19 08:15:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031620,SRV195031,E0134,2024-11-05 11:49:23,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031621,SRV100504,E0173,2021-12-20 10:25:40,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031622,SRV130514,E0146,2022-08-31 09:37:06,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031623,SRV160507,E0222,2022-02-09 02:29:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031624,SRV91244,E0222,2023-03-12 19:58:06,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031625,SRV96021,E0224,2024-02-26 19:21:02,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031626,SRV132233,E0146,2023-01-11 18:10:08,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031627,SRV190734,E0158,2021-10-21 10:03:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031628,SRV146049,E0261,2022-09-17 06:58:52,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031629,SRV110290,E0182,2022-07-24 12:21:51,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031630,SRV101828,E0123,2022-08-26 00:15:13,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031631,SRV91253,E0253,2021-01-18 13:44:22,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031632,SRV115678,E0195,2024-05-12 16:29:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031633,SRV74060,E0180,2024-04-07 06:32:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031634,SRV7052,E0193,2024-11-09 01:42:47,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031635,SRV52336,E0148,2023-05-11 21:31:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031636,SRV117135,E0195,2024-01-18 16:13:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031637,SRV114916,E0137,2024-08-08 06:56:25,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031638,SRV112826,E0190,2021-03-13 13:09:34,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031639,SRV97781,E0221,2024-03-27 08:02:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031640,SRV76416,E0156,2024-08-01 14:51:43,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031641,SRV16543,E0206,2022-01-15 02:51:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031642,SRV47829,E0186,2023-11-30 13:44:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031643,SRV145842,E0268,2024-04-11 10:31:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031644,SRV128459,E0194,2023-01-11 08:10:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031645,SRV78628,E0147,2021-06-12 13:44:16,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031646,SRV46666,E0173,2024-03-01 09:08:53,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031647,SRV137694,E0149,2022-07-15 02:04:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031648,SRV117742,E0250,2023-07-05 06:00:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031649,SRV113354,E0265,2023-10-10 09:01:20,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031650,SRV6096,E0205,2021-02-14 08:55:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031651,SRV125356,E0245,2024-04-04 20:16:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031652,SRV126624,E0256,2021-03-19 05:51:12,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031653,SRV76153,E0174,2024-01-06 09:16:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031654,SRV40843,E0182,2022-12-25 14:35:11,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031655,SRV47294,E0172,2023-05-21 11:36:16,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031656,SRV185051,E0231,2024-11-21 12:39:49,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031657,SRV28182,E0240,2021-12-24 11:04:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031658,SRV44098,E0199,2021-08-25 22:22:28,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031659,SRV54723,E0186,2023-03-25 12:22:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031660,SRV157617,E0222,2021-04-21 19:02:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031661,SRV142282,E0169,2024-09-03 20:05:54,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031662,SRV31809,E0213,2021-03-15 05:07:10,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031663,SRV87145,E0196,2024-09-26 02:22:56,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031664,SRV177479,E0225,2022-05-15 11:09:03,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031665,SRV67577,E0197,2022-03-26 00:32:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031666,SRV21291,E0200,2022-08-25 06:04:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031667,SRV144769,E0210,2023-11-30 23:38:55,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031668,SRV39116,E0188,2023-09-21 23:29:21,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031669,SRV25215,E0164,2024-10-09 02:17:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031670,SRV57651,E0231,2023-07-26 22:23:32,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031671,SRV18471,E0199,2024-06-18 13:12:10,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031672,SRV66679,E0175,2022-02-18 06:51:55,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031673,SRV80488,E0219,2023-01-07 12:18:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031674,SRV24069,E0124,2024-06-23 14:25:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031675,SRV88660,E0155,2023-01-14 00:00:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031676,SRV160409,E0213,2021-12-12 11:00:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031677,SRV105959,E0151,2023-11-23 01:32:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031678,SRV135633,E0207,2022-07-07 06:11:17,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031679,SRV32590,E0245,2022-05-10 23:23:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031680,SRV142146,E0154,2023-12-04 23:26:06,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031681,SRV62802,E0143,2022-05-15 14:11:06,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031682,SRV35201,E0211,2023-12-12 13:22:17,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031683,SRV1278,E0253,2021-04-11 11:54:17,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031684,SRV130070,E0131,2023-01-06 08:31:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031685,SRV181912,E0256,2022-09-15 22:23:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031686,SRV4695,E0264,2021-06-28 19:37:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031687,SRV73764,E0227,2023-07-30 23:21:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031688,SRV135113,E0158,2024-08-12 20:29:32,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031689,SRV172791,E0192,2022-04-01 04:03:53,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031690,SRV146646,E0175,2021-01-19 19:03:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031691,SRV10680,E0161,2023-01-10 03:21:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031692,SRV92655,E0236,2023-01-14 04:57:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031693,SRV131208,E0183,2024-11-25 11:18:33,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031694,SRV31427,E0242,2022-11-13 06:24:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031695,SRV111875,E0181,2024-08-21 09:27:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031696,SRV73794,E0227,2023-07-03 18:14:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031697,SRV72212,E0191,2024-02-20 19:04:56,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031698,SRV196119,E0174,2024-03-01 12:09:30,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031699,SRV189584,E0225,2024-06-01 20:49:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031700,SRV191492,E0157,2024-11-04 04:25:19,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031701,SRV42300,E0140,2024-11-24 07:20:14,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031702,SRV25860,E0200,2023-06-28 11:24:47,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031703,SRV149104,E0199,2022-05-16 13:58:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031704,SRV9573,E0243,2022-12-27 03:03:20,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031705,SRV181646,E0241,2024-06-15 16:29:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031706,SRV107113,E0175,2024-06-24 08:08:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031707,SRV194745,E0123,2022-08-14 19:08:28,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031708,SRV82622,E0128,2024-05-04 00:56:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031709,SRV8530,E0150,2023-11-11 17:26:14,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031710,SRV54586,E0227,2023-03-20 04:06:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031711,SRV41957,E0184,2021-10-18 07:26:18,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031712,SRV122050,E0252,2022-11-14 11:31:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031713,SRV73425,E0266,2024-06-28 23:10:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031714,SRV198820,E0257,2022-02-14 11:39:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031715,SRV35261,E0159,2021-04-03 18:19:11,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031716,SRV111412,E0228,2021-10-25 14:17:35,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031717,SRV126620,E0270,2024-05-02 20:48:02,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031718,SRV186375,E0131,2021-10-18 02:48:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031719,SRV31629,E0235,2024-04-05 09:18:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031720,SRV12661,E0201,2024-12-19 09:01:10,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031721,SRV14252,E0160,2023-03-13 02:23:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031722,SRV125408,E0160,2024-12-11 07:18:10,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031723,SRV84437,E0121,2024-03-02 07:13:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031724,SRV168604,E0238,2022-10-25 12:57:34,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031725,SRV111047,E0164,2024-08-18 12:45:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031726,SRV46509,E0151,2022-10-15 11:20:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031727,SRV120296,E0200,2021-06-04 10:40:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031728,SRV125580,E0202,2022-06-05 15:17:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031729,SRV27241,E0137,2023-03-14 03:21:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031730,SRV34600,E0168,2024-11-12 20:56:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031731,SRV175907,E0235,2021-06-18 12:04:28,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031732,SRV1402,E0192,2021-12-31 15:51:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031733,SRV129916,E0262,2022-03-19 00:43:00,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031734,SRV178533,E0265,2021-12-29 02:37:14,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031735,SRV172340,E0175,2024-08-14 04:19:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031736,SRV88300,E0232,2022-08-31 14:48:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031737,SRV189332,E0175,2024-06-21 20:32:55,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031738,SRV133716,E0239,2021-10-03 10:34:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031739,SRV179999,E0123,2023-10-22 04:05:19,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031740,SRV127837,E0259,2021-08-17 18:06:56,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031741,SRV192109,E0196,2022-06-23 15:41:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031742,SRV108913,E0165,2021-12-11 22:38:34,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031743,SRV71582,E0185,2024-02-11 11:46:52,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031744,SRV106268,E0135,2023-11-03 21:09:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031745,SRV12497,E0205,2022-12-09 02:02:04,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031746,SRV56870,E0245,2023-09-15 15:37:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031747,SRV14890,E0266,2022-10-03 11:46:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031748,SRV1555,E0147,2023-02-17 00:28:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031749,SRV0371,E0238,2024-09-28 10:04:17,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031750,SRV28325,E0167,2021-08-05 18:50:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031751,SRV192892,E0171,2023-06-02 16:53:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031752,SRV102624,E0186,2023-03-19 02:24:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031753,SRV45438,E0167,2022-07-03 11:15:36,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031754,SRV187647,E0243,2021-04-24 10:54:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031755,SRV80045,E0209,2021-09-30 04:24:53,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031756,SRV30039,E0163,2024-08-26 19:57:48,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031757,SRV141376,E0154,2022-04-23 03:13:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031758,SRV164108,E0214,2024-09-16 03:27:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031759,SRV85871,E0259,2022-12-12 05:09:03,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031760,SRV188355,E0137,2023-11-09 05:39:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031761,SRV147712,E0220,2022-11-26 03:29:47,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031762,SRV33927,E0247,2021-02-24 06:46:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031763,SRV166039,E0263,2021-01-01 16:37:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031764,SRV76694,E0131,2022-05-20 00:47:41,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031765,SRV13058,E0128,2021-10-20 13:28:01,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031766,SRV24198,E0222,2021-01-13 07:27:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031767,SRV161744,E0173,2021-12-02 11:48:51,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031768,SRV94100,E0184,2023-12-19 02:55:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031769,SRV162894,E0216,2024-07-30 00:12:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031770,SRV148646,E0243,2023-03-22 10:54:32,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031771,SRV171769,E0267,2023-02-19 07:33:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031772,SRV179985,E0141,2023-06-21 09:41:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031773,SRV111791,E0221,2022-04-16 00:38:43,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031774,SRV33668,E0134,2023-06-14 01:14:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031775,SRV143000,E0146,2023-06-10 14:04:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031776,SRV120156,E0151,2022-05-02 13:01:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031777,SRV115284,E0260,2022-08-18 19:01:08,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031778,SRV22704,E0204,2024-01-28 09:09:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031779,SRV6164,E0133,2024-05-30 05:03:28,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031780,SRV99630,E0178,2021-09-29 00:34:04,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031781,SRV104077,E0244,2023-02-15 10:58:27,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031782,SRV79357,E0251,2024-09-03 04:48:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031783,SRV120119,E0138,2024-06-03 16:31:17,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031784,SRV75617,E0232,2021-04-29 05:33:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031785,SRV149090,E0170,2022-05-23 03:51:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031786,SRV88146,E0172,2024-09-27 00:34:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031787,SRV66671,E0194,2022-11-09 14:16:25,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031788,SRV1471,E0135,2024-10-25 23:19:34,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031789,SRV85471,E0140,2022-06-09 21:35:51,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031790,SRV112854,E0230,2021-02-19 22:47:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031791,SRV59145,E0204,2022-02-14 13:50:14,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031792,SRV148308,E0254,2021-10-05 08:14:56,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031793,SRV99858,E0219,2022-09-27 12:08:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON031794,SRV142638,E0244,2023-05-06 05:22:48,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
