OrderID,ProductID,Quantity,TemporaryPrice
ORD028146,PRD0658,5,446907
ORD063052,PRD1194,9,346233
ORD044952,PRD1342,6,325746
ORD015968,PRD0776,4,38595
ORD031961,PRD0885,5,586178
ORD097394,PRD1361,8,818851
ORD011307,PRD0832,2,761763
ORD044421,PRD1076,6,775087
ORD026333,PRD0260,6,134646
ORD054457,PRD1018,6,331372
ORD087741,PRD0730,9,714935
ORD016064,PRD0125,1,373720
ORD010452,PRD1338,8,410000
ORD043605,PRD0462,3,839163
ORD043043,PRD0457,9,566676
ORD067462,PRD0402,5,170050
ORD020326,PRD0756,10,523371
ORD062536,PRD0976,3,353002
ORD094342,PRD0938,10,816615
ORD028889,PRD1130,2,84579
ORD062603,PRD0008,1,284689
ORD038331,PRD0555,5,555719
ORD013683,PRD0174,7,629768
ORD001046,PRD0826,7,510006
ORD055334,PRD0295,10,38732
ORD070113,PRD0106,5,893848
ORD099244,PRD1273,8,950224
ORD020127,PRD1257,8,957306
ORD033122,PRD1209,7,904302
ORD002128,PRD0919,1,775938
ORD096440,PRD0920,4,109708
ORD095214,PRD0558,5,480941
ORD093350,PRD0108,1,689713
ORD085426,PRD0788,4,793107
ORD005979,PRD0116,2,651861
ORD079291,PRD0211,2,104784
ORD024841,PRD0024,9,231799
ORD040513,PRD0399,1,886747
ORD039414,PRD0973,3,960274
ORD045284,PRD0257,1,145016
ORD036767,PRD0708,8,73508
ORD097936,PRD0315,3,383689
ORD087987,PRD0737,10,988420
ORD007646,PRD0347,6,261449
ORD030444,PRD0702,4,488270
ORD031040,PRD1116,3,445460
ORD030969,PRD0989,1,641908
ORD069163,PRD0874,10,60327
ORD036629,PRD0015,2,579679
ORD038998,PRD1452,9,305260
ORD086401,PRD0945,8,307596
ORD081813,PRD1304,4,770874
ORD003718,PRD0175,3,481591
ORD020111,PRD1439,5,577379
ORD011554,PRD1213,9,189441
ORD088925,PRD0478,6,552830
ORD000647,PRD0694,10,912440
ORD021838,PRD0311,1,777464
ORD009548,PRD0746,9,766820
ORD069473,PRD0618,9,194569
ORD099593,PRD0620,9,960539
ORD095258,PRD0103,10,669751
ORD028674,PRD0737,6,760664
ORD040568,PRD0442,9,797444
ORD076120,PRD1387,10,343668
ORD022685,PRD1150,7,408126
ORD025365,PRD0925,6,479043
ORD030310,PRD0712,8,327805
ORD087664,PRD0178,10,574984
ORD058716,PRD0508,5,968714
ORD015023,PRD0267,9,449384
ORD056167,PRD1112,10,924604
ORD076165,PRD0593,1,527128
ORD012330,PRD1429,9,912143
ORD054723,PRD0852,3,324705
ORD067427,PRD1068,3,510903
ORD057003,PRD0846,3,985401
ORD031033,PRD1058,2,28685
ORD051049,PRD0331,3,858857
ORD037897,PRD0416,8,537059
ORD092109,PRD0307,5,801488
ORD048701,PRD0981,8,68056
ORD029197,PRD0543,4,672466
ORD044981,PRD1266,6,283422
ORD027462,PRD1064,6,808651
ORD082680,PRD1111,6,657561
ORD065431,PRD1417,10,908937
ORD055186,PRD0474,8,477652
ORD041478,PRD0205,8,508865
ORD041643,PRD0109,1,143314
ORD035888,PRD0407,1,818506
ORD022993,PRD0309,4,803800
ORD094276,PRD1192,9,76087
ORD039774,PRD0442,7,103902
ORD055252,PRD0058,7,855973
ORD001754,PRD0143,9,908582
ORD007662,PRD0885,5,809088
ORD076238,PRD1090,5,321978
ORD088393,PRD1031,10,287715
ORD099006,PRD1363,4,780250
ORD075811,PRD1383,4,566597
ORD090333,PRD1091,5,594693
ORD022952,PRD0717,3,556548
ORD091020,PRD1427,4,916601
ORD019771,PRD0772,4,352796
ORD016329,PRD1495,4,221771
ORD014092,PRD0140,9,361025
ORD073539,PRD1456,6,620672
ORD006231,PRD1122,5,577717
ORD093435,PRD1432,8,651170
ORD002664,PRD0673,2,972827
ORD029480,PRD1420,3,902856
ORD009406,PRD0649,7,621492
ORD033394,PRD0331,9,893855
ORD051549,PRD1165,2,384573
ORD081027,PRD0461,5,856129
ORD093943,PRD0410,9,237367
ORD070428,PRD1157,9,436627
ORD038926,PRD0405,3,957002
ORD091957,PRD0014,2,424177
ORD006107,PRD0843,7,746051
ORD067644,PRD0949,2,717413
ORD035421,PRD1174,1,791313
ORD073148,PRD0673,9,910628
ORD022147,PRD0235,10,840129
ORD029876,PRD1123,9,786786
ORD000089,PRD1476,2,450591
ORD041488,PRD0806,10,53677
ORD073615,PRD0443,8,827210
ORD016886,PRD0590,2,160293
ORD072341,PRD0403,4,463876
ORD011354,PRD0896,8,846724
ORD042728,PRD1370,2,948418
ORD074308,PRD0119,6,553040
ORD099276,PRD1228,3,696326
ORD088975,PRD0904,1,236800
ORD081122,PRD0652,4,317164
ORD077274,PRD0236,1,408825
ORD098034,PRD0636,2,75507
ORD067089,PRD1005,1,639847
ORD074959,PRD1401,7,624110
ORD016964,PRD1255,7,200084
ORD063562,PRD1194,7,341339
ORD055723,PRD1288,2,903136
ORD012900,PRD0163,7,70752
ORD027613,PRD0632,5,156914
ORD095927,PRD1355,9,939745
ORD062668,PRD0267,8,999833
ORD097968,PRD1138,7,646474
ORD078475,PRD0764,9,449617
ORD027673,PRD0286,5,455311
ORD053824,PRD1213,7,851055
ORD093854,PRD1161,7,360992
ORD014179,PRD0093,9,320117
ORD006239,PRD0478,6,456203
ORD040843,PRD1426,3,297782
ORD089278,PRD0553,9,196216
ORD042630,PRD0808,1,951410
ORD074681,PRD1311,9,603088
ORD043116,PRD0809,7,246627
ORD004586,PRD0654,6,664760
ORD073682,PRD0526,6,365244
ORD043616,PRD1151,7,193732
ORD031129,PRD0059,10,957188
ORD031005,PRD1124,2,767788
ORD026518,PRD1438,5,23131
ORD021966,PRD1266,1,432058
ORD047359,PRD0724,8,44014
ORD041891,PRD0336,10,730768
ORD004228,PRD0092,6,230919
ORD023558,PRD0388,10,837050
ORD040431,PRD0981,4,492648
ORD091536,PRD1299,2,511593
ORD027395,PRD1396,9,254205
ORD052901,PRD0182,2,888397
ORD049092,PRD1216,3,329087
ORD032177,PRD0903,3,200933
ORD054599,PRD0453,9,697040
ORD063648,PRD0953,3,341812
ORD058626,PRD0634,5,861767
ORD079741,PRD1425,5,661233
ORD087608,PRD1394,10,332721
ORD030099,PRD1380,10,358371
ORD019458,PRD0129,10,575522
ORD006514,PRD1472,5,582276
ORD026209,PRD0471,6,89260
ORD001125,PRD0550,10,454988
ORD095013,PRD0512,2,904137
ORD004324,PRD1266,1,645608
ORD091499,PRD1015,8,186616
ORD044727,PRD1104,4,871812
ORD067569,PRD0424,6,981089
ORD016678,PRD1459,2,499195
ORD002696,PRD0233,7,315892
ORD074791,PRD1124,8,928231
ORD068982,PRD1461,6,40477
ORD082469,PRD0874,1,410676
ORD079331,PRD1020,7,142182
ORD038014,PRD0225,9,373295
ORD094680,PRD0788,5,242303
ORD064051,PRD0182,10,921877
ORD064412,PRD0298,8,655249
ORD069274,PRD0445,7,176235
ORD078505,PRD0621,1,512604
ORD025894,PRD1034,1,420120
ORD002571,PRD0951,9,807680
ORD032571,PRD0319,9,445801
ORD007498,PRD1405,9,471720
ORD084874,PRD0680,3,633584
ORD082030,PRD1229,2,728942
ORD067591,PRD1287,7,487899
ORD084400,PRD0816,1,504738
ORD068707,PRD0865,9,770863
ORD086793,PRD0806,2,102402
ORD088499,PRD0475,8,257038
ORD088758,PRD1184,2,451798
ORD052858,PRD1413,6,646848
ORD014399,PRD0228,3,994970
ORD095943,PRD1410,5,659903
ORD038246,PRD0971,7,639853
ORD054908,PRD1424,3,702708
ORD052246,PRD0241,5,196631
ORD003789,PRD0889,2,561332
ORD027139,PRD0867,2,335287
ORD021817,PRD0402,6,370999
ORD052212,PRD1182,9,712862
ORD044341,PRD1107,10,946694
ORD032248,PRD1028,10,586606
ORD024224,PRD0925,4,830442
ORD040659,PRD0237,4,103636
ORD054275,PRD0323,3,31052
ORD044368,PRD0627,9,23146
ORD023548,PRD0596,4,618360
ORD031323,PRD0094,10,192665
ORD013875,PRD0271,8,22039
ORD092224,PRD1485,6,493327
ORD060266,PRD0854,7,363266
ORD049418,PRD0727,3,530497
ORD090803,PRD0972,1,126769
ORD005658,PRD0940,1,165166
ORD072376,PRD0337,7,342162
ORD096813,PRD0768,8,581250
ORD005564,PRD0188,4,663509
ORD072820,PRD0405,9,364735
ORD091941,PRD1030,7,109084
ORD057888,PRD0631,2,992532
ORD026986,PRD0607,7,27973
ORD000391,PRD0189,2,928959
ORD009536,PRD0158,10,428693
ORD052428,PRD1272,2,979915
ORD078656,PRD0145,6,173265
ORD031415,PRD0168,4,385145
ORD061757,PRD1345,5,112969
ORD044799,PRD0223,9,429208
ORD043433,PRD1129,4,770696
ORD049484,PRD1424,5,501045
ORD064697,PRD0845,1,819275
ORD047351,PRD1317,8,597643
ORD055961,PRD0660,9,183094
ORD044267,PRD0363,8,985503
ORD025454,PRD0437,1,235890
ORD043590,PRD0371,4,804084
ORD015554,PRD0465,8,898363
ORD096327,PRD0255,3,672291
ORD082115,PRD1127,5,864982
ORD047259,PRD1170,3,892241
ORD045586,PRD1387,6,100476
ORD034536,PRD0305,5,541537
ORD000982,PRD0076,9,830758
ORD056984,PRD1443,4,932288
ORD079245,PRD0328,2,677197
ORD070777,PRD1255,3,50701
ORD042859,PRD1246,4,594225
ORD077359,PRD1418,9,725037
ORD056308,PRD0662,7,98556
ORD001948,PRD0786,9,798852
ORD049438,PRD1328,8,649619
ORD066315,PRD0932,1,902607
ORD002106,PRD1367,10,469537
ORD097596,PRD0571,8,239022
ORD003238,PRD0423,1,831137
ORD032865,PRD0524,6,495695
ORD096516,PRD0893,1,573284
ORD075412,PRD1462,8,418146
ORD024204,PRD0513,8,105072
ORD010910,PRD0219,2,393952
ORD047293,PRD1427,7,688373
ORD067391,PRD0958,5,276232
ORD042263,PRD0697,5,37959
ORD036618,PRD0271,1,291830
ORD070143,PRD0204,1,683188
ORD086602,PRD1379,3,461195
ORD058901,PRD1372,8,343595
ORD090737,PRD0769,4,807579
ORD077638,PRD1156,5,984232
ORD008594,PRD0891,9,213167
ORD097736,PRD0971,3,627750
ORD035611,PRD0856,5,974951
ORD019935,PRD0078,3,45600
ORD024596,PRD0062,3,48496
ORD013141,PRD0673,8,159167
ORD078871,PRD0661,3,752715
ORD053829,PRD0525,10,326219
ORD083922,PRD0543,4,284011
ORD038389,PRD0685,3,964944
ORD030727,PRD1146,1,184457
ORD072955,PRD0349,6,320050
ORD091802,PRD0827,8,481163
ORD033210,PRD0032,8,797694
ORD035367,PRD0865,9,623459
ORD096201,PRD1116,2,148411
ORD000885,PRD0844,8,545826
ORD014225,PRD0018,10,876244
ORD007895,PRD0504,4,444293
ORD021339,PRD0239,5,502785
ORD076621,PRD0361,10,388102
ORD038279,PRD0156,4,930011
ORD012323,PRD0203,10,789232
ORD046422,PRD0713,3,349162
ORD006889,PRD0223,2,52993
ORD042281,PRD1224,9,60714
ORD014925,PRD0393,2,945034
ORD067509,PRD0649,1,553163
ORD042584,PRD1016,9,455700
ORD074401,PRD1259,8,408082
ORD082847,PRD1038,1,766048
ORD054904,PRD0812,6,163318
ORD028927,PRD1237,8,259237
ORD020140,PRD0361,2,863746
ORD055754,PRD0550,10,381770
ORD002131,PRD1190,2,540714
ORD073586,PRD1308,4,175832
ORD093013,PRD0460,2,858219
ORD057860,PRD1273,9,223546
ORD061014,PRD0136,1,64681
ORD040640,PRD0745,7,872688
ORD041941,PRD0572,2,760702
ORD031575,PRD0653,8,343760
ORD010059,PRD0883,5,748220
ORD025049,PRD0828,4,99458
ORD075251,PRD1366,6,125528
ORD061459,PRD1295,6,416695
ORD097254,PRD1467,10,894588
ORD006548,PRD0987,5,298810
ORD075751,PRD0137,3,345870
ORD079245,PRD0012,3,941373
ORD036444,PRD1484,6,910317
ORD049711,PRD0101,8,915037
ORD022789,PRD0978,2,648108
ORD017831,PRD0314,4,70295
ORD020484,PRD0266,4,122463
ORD045229,PRD1233,1,278585
ORD026710,PRD0755,7,615893
ORD087641,PRD1360,8,143104
ORD056318,PRD1453,5,131219
ORD096420,PRD1405,8,889290
ORD082478,PRD1188,3,291459
ORD031379,PRD0376,2,706797
ORD079826,PRD0155,10,868301
ORD098240,PRD1251,8,879020
ORD086716,PRD0622,3,339519
ORD034969,PRD0085,10,838550
ORD077491,PRD1051,8,49419
ORD091492,PRD0250,10,410645
ORD056993,PRD0389,6,141969
ORD097564,PRD0445,5,633621
ORD015572,PRD0824,8,313586
ORD037502,PRD0479,4,505548
ORD094965,PRD0441,9,910422
ORD032048,PRD0938,5,778722
ORD068335,PRD1287,3,676073
ORD002016,PRD0659,5,501283
ORD089645,PRD1283,4,302681
ORD031916,PRD1385,2,807659
ORD049382,PRD1199,4,905988
ORD066096,PRD0165,5,204358
ORD026330,PRD1039,8,874812
ORD053950,PRD0926,7,561150
ORD017373,PRD0477,10,138183
ORD014753,PRD0428,10,538257
ORD035492,PRD0903,3,916062
ORD031889,PRD0665,8,780639
ORD086815,PRD1068,5,751152
ORD091337,PRD0503,9,741214
ORD042782,PRD0282,9,481711
ORD085887,PRD1216,1,598764
ORD092077,PRD0714,8,913684
ORD090081,PRD0716,7,550794
ORD004231,PRD1299,4,996688
ORD001309,PRD1245,6,892063
ORD084600,PRD1452,8,381690
ORD019313,PRD0067,2,617091
ORD025611,PRD0339,10,542062
ORD065630,PRD1064,9,408190
ORD067593,PRD1283,3,544297
ORD015940,PRD0832,1,103809
ORD073164,PRD0748,2,68762
ORD076704,PRD0141,9,634974
ORD010348,PRD1189,3,556007
ORD016081,PRD0661,1,161644
ORD024454,PRD1007,2,417623
ORD044637,PRD0227,9,340053
ORD069578,PRD1294,7,321532
ORD072515,PRD0481,1,270261
ORD046821,PRD1296,2,579056
ORD048969,PRD1385,3,308202
ORD020554,PRD0110,5,313398
ORD015228,PRD0429,6,421396
ORD026054,PRD0538,8,769802
ORD001240,PRD0066,4,280043
ORD048172,PRD1217,6,819905
ORD033234,PRD1038,1,252033
ORD067131,PRD0695,8,133654
ORD088280,PRD1117,2,158047
ORD004546,PRD0787,3,885423
ORD047115,PRD0565,8,908090
ORD047289,PRD1142,10,553502
ORD094137,PRD1345,2,127577
ORD005317,PRD0295,6,217972
ORD083781,PRD0126,6,260371
ORD014241,PRD0979,3,203541
ORD018767,PRD0220,3,320709
ORD080650,PRD0963,5,231594
ORD031200,PRD0507,10,937645
ORD084129,PRD0072,3,225048
ORD046165,PRD0862,5,136142
ORD015135,PRD1125,6,482845
ORD045470,PRD0180,7,641206
ORD072951,PRD1445,4,906642
ORD012592,PRD0473,5,936189
ORD084694,PRD0823,6,953475
ORD029022,PRD0656,5,60701
ORD096138,PRD1276,6,127206
ORD051652,PRD0382,9,621315
ORD008699,PRD0109,7,584531
ORD056562,PRD1279,4,621762
ORD034509,PRD1148,4,39029
ORD083413,PRD0290,1,693042
ORD043379,PRD0980,10,664688
ORD040610,PRD1055,2,857289
ORD056423,PRD0139,7,485239
ORD043721,PRD1123,5,569292
ORD052489,PRD0582,9,559619
ORD032180,PRD0154,6,255826
ORD079404,PRD0905,2,174926
ORD087534,PRD1373,2,539359
ORD016090,PRD0746,4,480322
ORD048823,PRD0931,2,941161
ORD041567,PRD1495,2,702795
ORD080571,PRD0757,7,306826
ORD008260,PRD1140,7,907989
ORD047764,PRD1339,9,425883
ORD023105,PRD1431,7,598354
ORD006226,PRD0034,9,54324
ORD099663,PRD0629,5,276480
ORD053623,PRD0789,5,117381
ORD093176,PRD0672,1,40201
ORD098665,PRD0584,10,618450
ORD063806,PRD1495,6,693149
ORD064693,PRD0401,5,874482
ORD035464,PRD0126,10,939594
ORD041300,PRD0714,4,298733
ORD039852,PRD1132,5,532037
ORD082664,PRD0813,2,878886
ORD047986,PRD0676,7,892365
ORD065851,PRD0126,4,481102
ORD058273,PRD0111,10,748231
ORD046128,PRD1004,5,97166
ORD075477,PRD1214,9,286894
ORD038659,PRD1231,6,253164
ORD069366,PRD0334,2,592554
ORD095805,PRD0916,1,639585
ORD044243,PRD0992,4,747349
ORD072357,PRD1436,4,307642
ORD023190,PRD0141,2,789080
ORD095828,PRD0744,1,897757
ORD068965,PRD0669,1,959116
ORD032356,PRD0594,6,642950
ORD012446,PRD0146,1,172033
ORD019420,PRD1023,9,702920
ORD065573,PRD1020,3,986510
ORD038965,PRD0571,8,841256
ORD016956,PRD1434,3,920536
ORD086739,PRD0848,2,45000
ORD014999,PRD0018,1,397010
ORD071907,PRD1398,3,820736
ORD099574,PRD1024,2,325827
ORD016915,PRD0342,10,402943
ORD018099,PRD0742,8,956755
ORD078844,PRD0286,8,78746
ORD018559,PRD0549,8,558264
ORD004932,PRD0369,5,366110
ORD071345,PRD0197,10,166804
ORD072907,PRD0559,1,108289
ORD068220,PRD0994,1,442525
ORD012451,PRD0221,4,473262
ORD008681,PRD0423,9,349115
ORD072338,PRD0663,4,374372
ORD040917,PRD0542,8,746049
ORD008047,PRD0356,3,806434
ORD018508,PRD0490,9,702149
ORD043455,PRD0903,9,792578
ORD036445,PRD0290,1,129139
ORD095665,PRD0235,7,828723
ORD054243,PRD0065,8,468265
ORD026185,PRD0975,5,944035
ORD043303,PRD1435,1,683795
ORD011023,PRD1272,4,479263
ORD094791,PRD0430,6,70351
ORD099509,PRD0816,5,198978
ORD016803,PRD1394,8,373543
ORD088623,PRD1161,10,755413
ORD023799,PRD0838,4,483014
ORD039905,PRD0539,6,761552
ORD061707,PRD1226,6,263475
ORD007075,PRD0777,9,536161
ORD096119,PRD0574,6,843986
ORD084949,PRD0406,2,642854
ORD003574,PRD1178,3,827798
ORD090364,PRD1345,4,871861
ORD049960,PRD0341,4,826197
ORD085840,PRD0444,3,976205
ORD070256,PRD0255,10,772841
ORD041862,PRD1437,6,466069
ORD042716,PRD0230,7,932790
ORD054681,PRD0958,10,562286
ORD045293,PRD0536,7,380333
ORD000276,PRD1021,6,799787
ORD088324,PRD1225,6,332817
ORD078610,PRD0768,5,490190
ORD039371,PRD0099,9,521143
ORD002118,PRD0504,3,79591
ORD047079,PRD0403,5,905904
ORD084325,PRD1294,3,912189
ORD091058,PRD1471,1,768670
ORD080847,PRD0032,2,221728
ORD091906,PRD0441,10,47344
ORD016449,PRD0682,9,439753
ORD082466,PRD1027,9,85925
ORD060529,PRD0989,9,946647
ORD090057,PRD1480,10,556415
ORD073207,PRD0605,3,93040
ORD016225,PRD0318,4,722682
ORD082539,PRD1129,8,140564
ORD086454,PRD1214,6,789928
ORD091294,PRD0574,1,236937
ORD042924,PRD0623,8,697086
ORD085663,PRD1271,2,673750
ORD007968,PRD0105,7,679487
ORD003731,PRD0900,4,656104
ORD088750,PRD0947,2,246440
ORD018416,PRD0345,3,412664
ORD098993,PRD0018,10,242725
ORD004142,PRD1060,4,301583
ORD022637,PRD1497,1,977683
ORD098360,PRD0175,9,140022
ORD034676,PRD0898,6,164515
ORD049152,PRD0390,8,127712
ORD025707,PRD1060,4,945893
ORD001747,PRD0792,6,456142
ORD044163,PRD0508,2,425388
ORD023757,PRD0114,8,265577
ORD038081,PRD0936,3,143031
ORD051330,PRD0861,6,40096
ORD052097,PRD0473,5,748888
ORD033454,PRD0422,3,800588
ORD064972,PRD0919,10,918743
ORD087319,PRD0948,9,386850
ORD055016,PRD0848,8,648293
ORD003611,PRD0062,3,320525
ORD012323,PRD0178,1,390962
ORD036992,PRD0749,6,370020
ORD023796,PRD0315,3,587950
ORD097750,PRD1480,1,866914
ORD049478,PRD0578,1,642936
ORD006151,PRD0730,4,959652
ORD067164,PRD1148,5,309264
ORD006671,PRD1274,10,514436
ORD096461,PRD0653,7,59818
ORD094992,PRD0600,8,686149
ORD091237,PRD0787,10,575107
ORD087628,PRD1367,1,550634
ORD057698,PRD0654,4,800321
ORD086484,PRD0054,6,822389
ORD052138,PRD1060,7,960184
ORD024513,PRD0703,6,136082
ORD051772,PRD0223,4,126186
ORD080926,PRD0025,6,222245
ORD032616,PRD0587,7,923365
ORD021915,PRD0463,8,956955
ORD068909,PRD1189,7,823800
ORD012480,PRD1306,6,250834
ORD025958,PRD1160,9,887984
ORD048760,PRD0715,5,177173
ORD029613,PRD0147,2,999644
ORD045253,PRD1089,7,637394
ORD054995,PRD0126,9,646949
ORD095496,PRD0099,4,644791
ORD011012,PRD0595,5,454111
ORD091739,PRD0258,4,512993
ORD033871,PRD0417,9,959122
ORD003695,PRD0134,1,307611
ORD056395,PRD1317,10,82544
ORD024784,PRD0567,5,286021
ORD028295,PRD1495,2,783095
ORD033623,PRD1346,2,883689
ORD024656,PRD0470,8,89985
ORD091375,PRD0398,10,651635
ORD079724,PRD0626,4,368022
ORD048484,PRD0860,8,492410
ORD068731,PRD0111,4,950845
ORD055239,PRD1241,6,533555
ORD011776,PRD1220,8,255421
ORD076120,PRD1242,4,286991
ORD093145,PRD0015,6,940134
ORD004862,PRD0715,5,307280
ORD006195,PRD0024,3,377944
ORD034053,PRD1339,1,335277
ORD051509,PRD0841,8,560261
ORD079823,PRD1411,9,987294
ORD050620,PRD1290,4,509087
ORD052594,PRD0474,6,784670
ORD088682,PRD0841,9,399543
ORD039812,PRD0755,7,145115
ORD015662,PRD1222,10,916934
ORD037563,PRD1367,6,846224
ORD084976,PRD1211,7,471376
ORD035401,PRD0650,8,536578
ORD042243,PRD0491,9,704850
ORD043516,PRD1276,9,103316
ORD009239,PRD0140,7,570236
ORD080256,PRD0867,10,183486
ORD063454,PRD0116,8,341981
ORD000499,PRD0758,8,766151
ORD024291,PRD1187,6,439965
ORD070418,PRD0023,5,405174
ORD046135,PRD0467,4,253374
ORD039238,PRD0263,1,304266
ORD043505,PRD1329,2,771864
ORD010810,PRD0161,5,429982
ORD055454,PRD0106,9,927556
ORD059794,PRD0512,9,76953
ORD032906,PRD1158,4,404397
ORD077358,PRD0386,3,321979
ORD079611,PRD0469,8,279062
ORD047392,PRD0072,10,248324
ORD053613,PRD1495,7,564319
ORD011256,PRD0646,2,452890
ORD024019,PRD0638,7,905191
ORD025035,PRD0060,6,45693
ORD004826,PRD0095,9,680847
ORD094835,PRD1415,3,105226
ORD054590,PRD0723,10,403562
ORD082779,PRD0740,8,530918
ORD062538,PRD1229,10,696689
ORD041331,PRD1037,4,704641
ORD044014,PRD1015,8,54626
ORD085272,PRD0114,5,984736
ORD078651,PRD0075,8,473789
ORD040961,PRD1142,6,984240
ORD085736,PRD0260,8,989998
ORD082995,PRD1262,4,921158
ORD045954,PRD0820,10,445268
ORD025381,PRD0459,9,221967
ORD049298,PRD0932,1,811746
ORD087747,PRD0894,10,700245
ORD070330,PRD1489,6,871039
ORD042287,PRD0998,9,416789
ORD045371,PRD0862,4,198326
ORD047518,PRD0279,5,130352
ORD076485,PRD0744,6,821283
ORD040291,PRD0001,6,29245
ORD011923,PRD0469,1,316035
ORD031738,PRD0587,8,791853
ORD037586,PRD1478,6,269224
ORD071630,PRD1122,3,159082
ORD076691,PRD1172,8,194510
ORD079532,PRD0979,4,576186
ORD023612,PRD0607,3,672370
ORD050863,PRD0667,10,784547
ORD063132,PRD1431,8,957002
ORD017591,PRD0743,3,103483
ORD053173,PRD0964,10,966232
ORD014712,PRD0312,3,525888
ORD096561,PRD1179,5,880444
ORD013501,PRD1273,10,221018
ORD064158,PRD1384,6,120489
ORD075438,PRD1465,10,77059
ORD020347,PRD1406,4,849227
ORD020522,PRD0597,5,463369
ORD081373,PRD1146,1,324476
ORD062206,PRD0541,10,164198
ORD012395,PRD0898,9,992204
ORD030432,PRD1478,4,599359
ORD027137,PRD0183,5,327752
ORD095888,PRD0269,1,248397
ORD031487,PRD0357,7,950568
ORD033207,PRD0352,7,445742
ORD096520,PRD1024,9,978145
ORD045777,PRD1018,6,809970
ORD096628,PRD1303,4,238621
ORD091116,PRD0465,2,628838
ORD016865,PRD0102,6,297948
ORD089371,PRD0218,1,176029
ORD026684,PRD0875,6,318737
ORD085776,PRD0116,9,717331
ORD031479,PRD0833,1,343692
ORD095791,PRD0483,7,761030
ORD051242,PRD1348,10,180007
ORD052068,PRD0912,6,223105
ORD006444,PRD0841,4,884626
ORD012820,PRD0220,2,691196
ORD019178,PRD0214,3,870187
ORD029290,PRD0545,9,915179
ORD070269,PRD0608,7,993372
ORD072539,PRD1110,10,946635
ORD093644,PRD0151,7,197083
ORD041159,PRD0722,1,741912
ORD061143,PRD0059,9,508556
ORD022481,PRD1484,5,929120
ORD059997,PRD1184,3,223309
ORD024411,PRD0435,1,563809
ORD022705,PRD1074,1,536469
ORD024582,PRD0129,3,239349
ORD002116,PRD0347,5,750868
ORD006360,PRD1246,3,840250
ORD080658,PRD1123,5,741054
ORD040032,PRD1395,6,343133
ORD074292,PRD0858,1,745263
ORD032158,PRD1073,3,892822
ORD053715,PRD1467,9,891935
ORD010301,PRD0293,5,873604
ORD014769,PRD0279,6,580690
ORD016987,PRD1195,6,991948
ORD074809,PRD0521,3,183020
ORD098995,PRD0496,3,792503
ORD012142,PRD0684,9,681869
ORD017542,PRD0446,2,406396
ORD003962,PRD1109,4,788468
ORD070110,PRD0359,3,310381
ORD048163,PRD1299,10,293360
ORD075897,PRD1432,1,71276
ORD072846,PRD0183,2,149407
ORD059004,PRD1325,8,187770
ORD043221,PRD1350,4,426327
ORD075291,PRD0231,8,278564
ORD044990,PRD0394,5,80173
ORD040244,PRD1466,5,961803
ORD057458,PRD0183,2,579210
ORD046996,PRD0103,10,930866
ORD099189,PRD0053,7,948215
ORD057967,PRD0691,1,148206
ORD004834,PRD0417,4,361907
ORD057369,PRD1154,8,865641
ORD011591,PRD0309,4,328903
ORD017238,PRD0981,4,855923
ORD011732,PRD1219,9,648628
ORD019278,PRD0507,7,660465
ORD058068,PRD0722,6,637485
ORD002864,PRD0767,8,307492
ORD000246,PRD0769,7,78755
ORD035294,PRD0734,3,122377
ORD029538,PRD0432,10,425396
ORD018306,PRD0922,3,767410
ORD083574,PRD1007,2,848164
ORD021783,PRD0153,2,477394
ORD092109,PRD0457,3,125501
ORD048826,PRD1170,5,644886
ORD094442,PRD0571,3,527015
ORD071848,PRD0228,2,160593
ORD009018,PRD0974,4,789123
ORD021022,PRD0527,6,675513
ORD018434,PRD0836,10,324812
ORD047895,PRD0492,1,52124
ORD037709,PRD0748,8,70129
ORD023824,PRD1323,3,680700
ORD051740,PRD1083,5,978008
ORD064594,PRD0583,6,667897
ORD033694,PRD0740,3,613370
ORD074352,PRD0855,5,629986
ORD088100,PRD1240,10,476857
ORD039224,PRD1481,1,573838
ORD070532,PRD1409,8,576270
ORD063717,PRD0560,1,530352
ORD039550,PRD1421,9,490818
ORD053614,PRD1194,2,354806
ORD031932,PRD0771,9,729861
ORD079507,PRD0197,4,311016
ORD094452,PRD0239,4,907194
ORD000667,PRD1195,10,812445
ORD042546,PRD1310,10,456183
ORD059927,PRD1085,4,659973
ORD028492,PRD0980,2,237552
ORD046406,PRD1201,8,134282
ORD098797,PRD1033,2,758371
ORD068323,PRD1374,3,644930
ORD094496,PRD0034,5,61587
ORD017687,PRD0065,3,215638
ORD037236,PRD1271,10,526334
ORD090519,PRD0219,9,638287
ORD061635,PRD0191,1,256561
ORD062968,PRD0837,7,406705
ORD029305,PRD1334,6,494622
ORD031625,PRD0017,1,899304
ORD046337,PRD0159,3,217723
ORD015144,PRD1015,2,487037
ORD047243,PRD0948,5,418287
ORD010284,PRD0022,3,427739
ORD084359,PRD1230,9,592434
ORD030684,PRD1004,9,91848
ORD027594,PRD0973,4,562416
ORD012716,PRD0430,8,161875
ORD020469,PRD1441,1,659420
ORD015110,PRD1428,4,964011
ORD068154,PRD0689,9,30523
ORD007318,PRD1383,2,222088
ORD066872,PRD0520,9,796024
ORD009892,PRD1134,1,156435
ORD092866,PRD1265,1,91912
ORD076869,PRD0897,10,433035
ORD030689,PRD0447,2,279991
ORD059864,PRD0040,8,450270
