PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET68150,CUS17507,Canh,Rùa,Rùa Núi Vimg,2024-04-25,Cái,Sau phẫu thuật
PET68151,CUS67827,Vàng,Chó,Béc giê Đức,2023-10-21,Cái,Tiêm phòng đầy đủ
PET68152,CUS26676,Charlie,Chó,Samoyed,2019-07-19,Cái,Tiêm phòng đầy đủ
PET68153,CUS50552,Chè,Chó,Chó ta,2019-03-20,Đực,Sau phẫu thuật
PET68154,CUS37872,Trà,Rùa,Rùa Cạn,2021-02-11,Cái,Bệnh mãn tính
PET68155,CUS56266,Ki,Mèo,Maine Coon,2023-03-28,Đực,Tiêm phòng đầy đủ
PET68156,CUS38916,Lá,Hamster,Hamster Trung Quốc,2018-02-17,Cái,Khỏe mạnh
PET68157,CUS69047,Gió,Thỏ,Thỏ Lùn Hà Lan,2020-11-21,Cái,Đang điều trị
PET68158,CUS79736,Gió,Chim,Chim Yến Phụng,2022-10-04,Đực,Cần theo dõi
PET68159,CUS37069,Miu,Chó,Chó Phú Quốc,2020-03-23,Cái,Tiêm phòng đầy đủ
PET68160,CUS36613,Na,Mèo,Ragdoll,2021-12-12,Đực,Đang điều trị
PET68161,CUS67603,Caramel,Hamster,Hamster Winter White,2024-02-23,Đực,Bệnh mãn tính
PET68162,CUS13047,Sushi,Chim,Vẹt Hoàng Yến,2023-10-21,Cái,Tiêm phòng đầy đủ
PET68163,CUS47929,Trăng,Rùa,Rùa Cạn,2021-01-27,Cái,Khỏe mạnh
PET68164,CUS09509,Xôi,Chó,Golden Retriever,2018-05-29,Cái,Phục hồi chấn thương
PET68165,CUS78017,Mun,Chó,Beagle,2022-04-11,Cái,Tiêm phòng đầy đủ
PET68166,CUS63693,Đen,Rùa,Rùa Núi Vimg,2020-02-09,Đực,Cần theo dõi
PET68167,CUS14501,Bông Bông,Thỏ,Thỏ Lop,2023-09-20,Đực,Sau phẫu thuật
PET68168,CUS66428,Rocky,Mèo,Ragdoll,2020-04-29,Đực,Cần theo dõi
PET68169,CUS54050,Sương,Mèo,Sphynx,2023-08-20,Cái,Tiêm phòng đầy đủ
PET68170,CUS10454,Sushi,Thỏ,Thỏ Vặn,2024-04-07,Cái,Tiêm phòng đầy đủ
PET68171,CUS66187,Mít,Chó,Pitbull,2021-06-04,Đực,Tiêm phòng đầy đủ
PET68172,CUS37870,Lucky,Mèo,Mèo Anh lông dài,2023-11-13,Đực,Tiêm phòng đầy đủ
PET68173,CUS24935,Mun,Chó,Chó ta,2024-02-23,Cái,Phục hồi chấn thương
PET68174,CUS67542,Latte,Chim,Chim Yến Phụng,2022-11-09,Đực,Đang điều trị
PET68175,CUS01025,Ki,Chim,Chim Sáo,2018-05-19,Đực,Sau phẫu thuật
PET68176,CUS49658,Sao,Mèo,Bengal,2020-10-26,Đực,Sau phẫu thuật
PET68177,CUS07061,Canh,Chó,Poodle,2022-07-28,Đực,Tiêm phòng đầy đủ
PET68178,CUS15538,Oreo,Mèo,Mèo Scottlish Fold,2024-05-17,Cái,Phục hồi chấn thương
PET68179,CUS49315,Na,Thỏ,Thỏ Holland Lop,2022-08-14,Cái,Sau phẫu thuật
PET68180,CUS47517,Oreo,Mèo,Mèo Tam Thể,2021-09-02,Đực,Bệnh mãn tính
PET68181,CUS69192,Honey,Mèo,Mèo ta,2019-03-31,Cái,Đang điều trị
PET68182,CUS34206,Mun,Chim,Vẹt Hoàng Yến,2022-06-05,Đực,Bệnh mãn tính
PET68183,CUS75172,Vàng,Mèo,Mèo Anh lông dài,2020-05-23,Cái,Tiêm phòng đầy đủ
PET68184,CUS42242,Bin,Thỏ,Thỏ Đen,2018-11-14,Cái,Khỏe mạnh
PET68185,CUS39198,Dừa,Rùa,Rùa Núi Vimg,2019-06-22,Cái,Đang điều trị
PET68186,CUS70984,Butter,Chó,Samoyed,2022-08-21,Đực,Bệnh mãn tính
PET68187,CUS01216,Khoai,Chó,Golden Retriever,2018-11-03,Cái,Chưa tiêm phòng
PET68188,CUS53586,Trà,Thỏ,Thỏ Lùn Hà Lan,2020-10-08,Đực,Sau phẫu thuật
PET68189,CUS06798,Bí Ngô,Thỏ,Thỏ Lop,2021-09-19,Cái,Cần theo dõi
PET68190,CUS78624,Mocha,Rùa,Rùa Cạn,2018-11-26,Đực,Sau phẫu thuật
PET68191,CUS49387,Max,Thỏ,Thỏ Vặn,2019-05-30,Cái,Đang điều trị
PET68192,CUS43978,Bánh,Hamster,Hamster Campbell,2023-11-08,Đực,Bệnh mãn tính
PET68193,CUS79243,Bim,Chim,Chim Yến Phụng,2021-08-20,Đực,Cần theo dõi
PET68194,CUS75290,Chanh,Rùa,Rùa Sulcata,2020-09-28,Đực,Phục hồi chấn thương
PET68195,CUS68396,Bông Bông,Hamster,Hamster Syria,2022-07-05,Cái,Phục hồi chấn thương
PET68196,CUS75977,Bim,Chó,Beagle,2021-01-21,Cái,Phục hồi chấn thương
PET68197,CUS40170,Honey,Mèo,Mèo Mướp,2022-09-23,Cái,Cần theo dõi
PET68198,CUS57633,Latte,Chó,Corgi,2024-04-04,Đực,Tiêm phòng đầy đủ
PET68199,CUS35461,Mun,Thỏ,Thỏ Trắng,2020-03-20,Đực,Sau phẫu thuật
PET68200,CUS03657,Mun,Chim,Vẹt Cockatiel,2018-10-03,Cái,Cần theo dõi
PET68201,CUS24446,Mocha,Thỏ,Thỏ Lop,2018-07-19,Đực,Khỏe mạnh
PET68202,CUS28293,Luna,Thỏ,Thỏ Trắng,2022-11-30,Đực,Bệnh mãn tính
PET68203,CUS40758,Milu,Mèo,Mèo Tam Thể,2019-10-05,Đực,Chưa tiêm phòng
PET68204,CUS04851,Bo,Hamster,Hamster Roborovski,2021-05-31,Cái,Đang điều trị
PET68205,CUS20150,Charlie,Thỏ,Thỏ Trắng,2020-05-02,Đực,Bệnh mãn tính
PET68206,CUS75900,Sao,Chó,Golden Retriever,2023-01-10,Cái,Phục hồi chấn thương
PET68207,CUS31284,Phở,Rùa,Rùa Núi Vimg,2022-10-06,Đực,Khỏe mạnh
PET68208,CUS55003,Sushi,Hamster,Hamster Syria,2019-12-11,Đực,Cần theo dõi
PET68209,CUS54290,Sushi,Chim,Chim Bồ Câu,2020-08-25,Đực,Tiêm phòng đầy đủ
PET68210,CUS50753,Oreo,Chó,Alaska,2022-09-19,Đực,Sau phẫu thuật
PET68211,CUS56414,Mây,Rùa,Rùa Sulcata,2018-12-13,Đực,Khỏe mạnh
PET68212,CUS42000,Nala,Thỏ,Thỏ Xám,2019-12-12,Cái,Tiêm phòng đầy đủ
PET68213,CUS61581,Mây,Hamster,Hamster Syria,2018-01-19,Đực,Đang điều trị
PET68214,CUS02996,Trà,Rùa,Rùa Núi Vimg,2022-10-18,Đực,Khỏe mạnh
PET68215,CUS41750,Nala,Chim,Chim Sáo,2024-02-13,Cái,Bệnh mãn tính
PET68216,CUS19542,Xoài,Chó,Chó Nhật,2021-01-13,Cái,Đang điều trị
PET68217,CUS39987,Bánh,Chim,Chim Bồ Câu,2019-08-05,Cái,Phục hồi chấn thương
PET68218,CUS43559,Nala,Chim,Chim Bồ Câu,2022-04-17,Cái,Tiêm phòng đầy đủ
PET68219,CUS34797,Xôi,Chim,Vẹt Xám Châu Phi,2020-11-25,Đực,Chưa tiêm phòng
PET68220,CUS33077,Bún,Chó,Poodle,2023-01-27,Đực,Đang điều trị
PET68221,CUS63580,Rocky,Chó,Chó cỏ,2024-02-21,Cái,Bệnh mãn tính
PET68222,CUS68580,Chè,Rùa,Rùa Tai Đỏ,2023-09-17,Đực,Chưa tiêm phòng
PET68223,CUS29463,Dừa,Chim,Chim Sáo,2019-09-26,Cái,Tiêm phòng đầy đủ
PET68224,CUS73230,Simba,Mèo,Mèo Mướp,2020-07-05,Đực,Sau phẫu thuật
PET68225,CUS30921,Sương,Rùa,Rùa Sulcata,2023-07-23,Cái,Phục hồi chấn thương
PET68226,CUS23470,Lu,Rùa,Rùa Sulcata,2018-06-03,Đực,Khỏe mạnh
PET68227,CUS79037,Lá,Thỏ,Thỏ Trắng,2022-09-12,Đực,Bệnh mãn tính
PET68228,CUS13132,Cỏ,Thỏ,Thỏ Vặn,2019-11-15,Đực,Tiêm phòng đầy đủ
PET68229,CUS37093,Mun,Chim,Vẹt Xám Châu Phi,2022-11-06,Cái,Sau phẫu thuật
PET68230,CUS57876,Mực,Chim,Chim Yến Phụng,2019-11-08,Đực,Phục hồi chấn thương
PET68231,CUS63694,Nắng,Thỏ,Thỏ Lùn Hà Lan,2019-06-29,Cái,Cần theo dõi
PET68232,CUS39812,Đen,Chim,Vẹt Cockatiel,2020-12-04,Cái,Cần theo dõi
PET68233,CUS65431,Honey,Thỏ,Thỏ Lùn Hà Lan,2020-02-05,Đực,Phục hồi chấn thương
PET68234,CUS48981,Miu,Hamster,Hamster Winter White,2019-03-05,Đực,Đang điều trị
PET68235,CUS15927,Lu Lu,Rùa,Rùa Núi Vimg,2022-07-31,Cái,Chưa tiêm phòng
PET68236,CUS58313,Khoai,Hamster,Hamster Roborovski,2024-04-15,Đực,Tiêm phòng đầy đủ
PET68237,CUS35253,Mực,Chó,Husky,2019-10-11,Cái,Bệnh mãn tính
PET68238,CUS45775,Đậu,Hamster,Hamster Syria,2021-07-24,Cái,Khỏe mạnh
PET68239,CUS38782,Nắng,Rùa,Rùa Núi Vimg,2020-01-18,Đực,Khỏe mạnh
PET68240,CUS67444,Vàng,Mèo,Mèo Scottlish Fold,2023-02-08,Cái,Đang điều trị
PET68241,CUS32109,Đen,Hamster,Hamster Trung Quốc,2024-01-31,Cái,Sau phẫu thuật
PET68242,CUS22469,Xoài,Chó,Chó Nhật,2020-08-12,Đực,Phục hồi chấn thương
PET68243,CUS77461,Cheese,Chó,Béc giê Đức,2018-08-16,Cái,Khỏe mạnh
PET68244,CUS07412,Bơ,Chim,Vẹt Cockatiel,2020-08-01,Đực,Sau phẫu thuật
PET68245,CUS28558,Nấm,Chó,Beagle,2022-08-13,Đực,Cần theo dõi
PET68246,CUS57131,Ki,Mèo,Mèo Anh lông dài,2018-09-19,Cái,Khỏe mạnh
PET68247,CUS72601,Cơm,Hamster,Hamster Winter White,2024-04-08,Cái,Phục hồi chấn thương
PET68248,CUS51137,Khoai,Mèo,Mèo Anh lông ngắn,2021-11-16,Cái,Đang điều trị
PET68249,CUS53143,Sao,Chó,Shiba Inu,2018-07-19,Cái,Cần theo dõi
PET68250,CUS65471,Rocky,Chó,Rottweiler,2023-03-22,Đực,Chưa tiêm phòng
PET68251,CUS48355,Lá,Thỏ,Thỏ Đen,2022-11-14,Cái,Sau phẫu thuật
PET68252,CUS75702,Lá,Chó,Chó Phú Quốc,2022-07-16,Đực,Khỏe mạnh
PET68253,CUS14354,Mưa,Rùa,Rùa Núi Vimg,2024-01-29,Cái,Phục hồi chấn thương
PET68254,CUS70295,Chè,Rùa,Rùa Cạn,2019-09-01,Đực,Bệnh mãn tính
PET68255,CUS23828,Lucky,Chim,Chim Bồ Câu,2022-04-21,Cái,Phục hồi chấn thương
PET68256,CUS05017,Khoai,Thỏ,Thỏ Xám,2021-12-04,Cái,Chưa tiêm phòng
PET68257,CUS26408,Sushi,Hamster,Hamster Trung Quốc,2021-12-09,Đực,Phục hồi chấn thương
PET68258,CUS09297,Chả,Thỏ,Thỏ Lùn Hà Lan,2023-07-09,Cái,Cần theo dõi
PET68259,CUS08446,Chanh,Hamster,Hamster Winter White,2024-01-17,Đực,Phục hồi chấn thương
PET68260,CUS29127,Lu Lu,Chó,Chó Nhật,2023-03-03,Cái,Chưa tiêm phòng
PET68261,CUS78655,Lu Lu,Mèo,Mèo Scottlish Fold,2019-03-28,Cái,Đang điều trị
PET68262,CUS78512,Honey,Chó,Alaska,2023-01-01,Đực,Đang điều trị
PET68263,CUS38094,Dưa,Rùa,Rùa Tai Đỏ,2020-06-05,Cái,Sau phẫu thuật
PET68264,CUS56416,Cam,Mèo,Munchkin,2021-09-04,Cái,Đang điều trị
PET68265,CUS65022,Mochi,Chó,Chó Nhật,2019-05-31,Đực,Chưa tiêm phòng
PET68266,CUS58385,Oreo,Hamster,Hamster Roborovski,2024-03-14,Đực,Đang điều trị
PET68267,CUS60899,Buddy,Mèo,Mèo Ba Tư,2021-08-27,Đực,Khỏe mạnh
PET68268,CUS12732,Cơm,Thỏ,Thỏ Lop,2024-04-02,Cái,Sau phẫu thuật
PET68269,CUS59588,Mocha,Rùa,Rùa Tai Đỏ,2021-07-28,Cái,Tiêm phòng đầy đủ
PET68270,CUS16332,Rocky,Chó,Bulldog Pháp,2024-04-22,Cái,Chưa tiêm phòng
PET68271,CUS69435,Cơm,Mèo,Mèo ta,2018-06-27,Cái,Khỏe mạnh
PET68272,CUS36970,Cà Rốt,Mèo,Mèo Tam Thể,2021-11-08,Cái,Tiêm phòng đầy đủ
PET68273,CUS44752,Charlie,Mèo,Mèo Tam Thể,2022-01-30,Cái,Sau phẫu thuật
PET68274,CUS48192,Bí Ngô,Mèo,Munchkin,2018-01-15,Cái,Chưa tiêm phòng
PET68275,CUS17357,Mực,Mèo,Mèo ta,2023-12-23,Đực,Tiêm phòng đầy đủ
PET68276,CUS39784,Bé Bi,Mèo,Mèo Mướp,2022-08-11,Đực,Bệnh mãn tính
PET68277,CUS32695,Chanh,Chim,Vẹt,2021-09-16,Đực,Đang điều trị
PET68278,CUS28048,Na,Chim,Vẹt,2021-03-23,Đực,Tiêm phòng đầy đủ
PET68279,CUS22722,Lucky,Chim,Vẹt Xám Châu Phi,2023-09-08,Đực,Bệnh mãn tính
PET68280,CUS12834,Mực,Mèo,Mèo ta,2023-07-06,Đực,Đang điều trị
PET68281,CUS51796,Ki,Chim,Vẹt Hoàng Yến,2020-08-26,Đực,Bệnh mãn tính
PET68282,CUS27742,Cheese,Hamster,Hamster Campbell,2020-08-11,Đực,Sau phẫu thuật
PET68283,CUS46928,Mực,Chim,Chim Yến Phụng,2018-06-05,Cái,Phục hồi chấn thương
PET68284,CUS70829,Coco,Rùa,Rùa Cạn,2021-06-04,Đực,Tiêm phòng đầy đủ
PET68285,CUS11715,Coco,Mèo,Mèo ta,2021-08-23,Đực,Cần theo dõi
PET68286,CUS66541,Bông,Mèo,Mèo Mướp,2021-12-18,Đực,Khỏe mạnh
PET68287,CUS21157,Milo,Rùa,Rùa Sulcata,2018-04-02,Đực,Cần theo dõi
PET68288,CUS72336,Na,Rùa,Rùa Tai Đỏ,2020-12-02,Đực,Cần theo dõi
PET68289,CUS05281,Mun,Chó,Chó cỏ,2018-06-25,Đực,Chưa tiêm phòng
PET68290,CUS51746,Latte,Chim,Vẹt Hoàng Yến,2023-07-02,Đực,Tiêm phòng đầy đủ
PET68291,CUS11973,Cỏ,Mèo,Sphynx,2018-11-10,Đực,Tiêm phòng đầy đủ
PET68292,CUS52543,Hoa,Rùa,Rùa Cạn,2024-01-14,Đực,Phục hồi chấn thương
PET68293,CUS20754,Nắng,Chó,Pitbull,2020-11-04,Cái,Đang điều trị
PET68294,CUS23593,Lu Lu,Thỏ,Thỏ Angora,2018-02-24,Đực,Sau phẫu thuật
PET68295,CUS17161,Sữa,Hamster,Hamster Campbell,2020-01-12,Đực,Bệnh mãn tính
PET68296,CUS38306,Caramel,Thỏ,Thỏ Xám,2019-12-06,Cái,Tiêm phòng đầy đủ
PET68297,CUS39263,Nắng,Chim,Chim Bồ Câu,2020-10-14,Đực,Bệnh mãn tính
PET68298,CUS08290,Butter,Thỏ,Thỏ Lùn Hà Lan,2020-09-19,Đực,Sau phẫu thuật
PET68299,CUS33879,Cỏ,Mèo,Mèo Anh lông dài,2023-07-18,Đực,Khỏe mạnh
PET68300,CUS02544,Pudding,Chó,Alaska,2021-02-04,Cái,Chưa tiêm phòng
PET68301,CUS77261,Buddy,Chó,Beagle,2020-07-25,Đực,Bệnh mãn tính
PET68302,CUS46344,Bông,Thỏ,Thỏ Angora,2021-05-19,Đực,Bệnh mãn tính
PET68303,CUS75631,Caramel,Rùa,Rùa Sulcata,2021-01-09,Cái,Đang điều trị
PET68304,CUS10105,Cà Rốt,Chim,Vẹt Xám Châu Phi,2023-08-03,Cái,Tiêm phòng đầy đủ
PET68305,CUS64729,Pudding,Hamster,Hamster Campbell,2022-07-07,Đực,Bệnh mãn tính
PET68306,CUS22159,Coco,Rùa,Rùa Tai Đỏ,2022-05-26,Cái,Chưa tiêm phòng
PET68307,CUS66183,Latte,Hamster,Hamster Syria,2022-06-21,Cái,Bệnh mãn tính
PET68308,CUS52216,Đen,Rùa,Rùa Tai Đỏ,2018-08-16,Đực,Chưa tiêm phòng
PET68309,CUS68824,Mèo Mập,Thỏ,Thỏ Angora,2024-05-27,Đực,Chưa tiêm phòng
PET68310,CUS78490,Dừa,Hamster,Hamster Trung Quốc,2020-05-02,Cái,Bệnh mãn tính
PET68311,CUS12109,Nala,Hamster,Hamster Syria,2018-04-29,Đực,Sau phẫu thuật
PET68312,CUS54362,Na,Hamster,Hamster Winter White,2024-02-04,Cái,Khỏe mạnh
PET68313,CUS46549,Dừa,Chim,Vẹt,2024-02-08,Cái,Đang điều trị
PET68314,CUS45246,Bún,Chó,Beagle,2019-10-30,Cái,Chưa tiêm phòng
PET68315,CUS53089,Hoa,Chó,Samoyed,2019-06-13,Đực,Khỏe mạnh
PET68316,CUS61903,Hoa,Chó,Béc giê Đức,2019-10-06,Đực,Cần theo dõi
PET68317,CUS52266,Sao,Rùa,Rùa Cạn,2022-12-08,Cái,Cần theo dõi
PET68318,CUS64286,Cookie,Rùa,Rùa Núi Vimg,2019-09-07,Cái,Đang điều trị
PET68319,CUS29540,Rocky,Thỏ,Thỏ Lop,2018-02-14,Cái,Sau phẫu thuật
PET68320,CUS17365,Oreo,Rùa,Rùa Núi Vimg,2023-02-19,Cái,Phục hồi chấn thương
PET68321,CUS45374,Bo,Hamster,Hamster Trung Quốc,2021-09-14,Cái,Bệnh mãn tính
PET68322,CUS43278,Bí Ngô,Rùa,Rùa Cạn,2021-02-09,Đực,Khỏe mạnh
PET68323,CUS24031,Đậu,Chim,Chim Bồ Câu,2022-10-16,Đực,Cần theo dõi
PET68324,CUS77819,Bé Bi,Chim,Vẹt,2018-04-17,Cái,Bệnh mãn tính
PET68325,CUS46342,Latte,Rùa,Rùa Núi Vimg,2018-11-19,Đực,Chưa tiêm phòng
PET68326,CUS36075,Xôi,Thỏ,Thỏ Xám,2020-04-19,Cái,Cần theo dõi
PET68327,CUS73353,Lucky,Rùa,Rùa Núi Vimg,2020-08-25,Đực,Phục hồi chấn thương
PET68328,CUS32859,Cơm,Mèo,Mèo Nga,2018-01-09,Đực,Phục hồi chấn thương
PET68329,CUS48474,Nala,Thỏ,Thỏ Vặn,2021-12-10,Cái,Sau phẫu thuật
PET68330,CUS35365,Bella,Chó,Samoyed,2023-01-06,Cái,Sau phẫu thuật
PET68331,CUS11599,Cam,Thỏ,Thỏ Trắng,2020-08-17,Cái,Tiêm phòng đầy đủ
PET68332,CUS64712,Mây,Hamster,Hamster Campbell,2024-01-04,Cái,Sau phẫu thuật
PET68333,CUS46211,Chả,Rùa,Rùa Tai Đỏ,2019-04-23,Đực,Cần theo dõi
PET68334,CUS69640,Mun,Hamster,Hamster Trung Quốc,2019-04-02,Đực,Khỏe mạnh
PET68335,CUS21773,Bí Ngô,Hamster,Hamster Winter White,2022-11-18,Cái,Cần theo dõi
PET68336,CUS24925,Latte,Chó,Shiba Inu,2023-03-02,Đực,Phục hồi chấn thương
PET68337,CUS05809,Mocha,Chó,Poodle,2021-05-01,Đực,Phục hồi chấn thương
PET68338,CUS05009,Oreo,Thỏ,Thỏ Lùn Hà Lan,2023-02-18,Cái,Tiêm phòng đầy đủ
PET68339,CUS77470,Mực,Thỏ,Thỏ Angora,2019-06-26,Cái,Sau phẫu thuật
PET68340,CUS44792,Milo,Chó,Husky,2023-03-12,Cái,Đang điều trị
PET68341,CUS01142,Milu,Chó,Alaska,2019-08-01,Đực,Tiêm phòng đầy đủ
PET68342,CUS07833,Buddy,Rùa,Rùa Cạn,2023-01-06,Đực,Khỏe mạnh
PET68343,CUS37097,Latte,Hamster,Hamster Syria,2018-04-21,Cái,Chưa tiêm phòng
PET68344,CUS23313,Sushi,Chim,Chim Bồ Câu,2023-04-11,Đực,Khỏe mạnh
PET68345,CUS58606,Bé Bi,Mèo,Mèo ta,2018-03-27,Đực,Chưa tiêm phòng
PET68346,CUS16128,Mèo Mập,Chó,Alaska,2020-11-04,Đực,Phục hồi chấn thương
PET68347,CUS31131,Khoai,Hamster,Hamster Trung Quốc,2021-07-09,Đực,Đang điều trị
PET68348,CUS03838,Bim,Hamster,Hamster Winter White,2021-05-12,Đực,Chưa tiêm phòng
PET68349,CUS07938,Dưa,Hamster,Hamster Trung Quốc,2022-01-26,Cái,Sau phẫu thuật
PET68350,CUS72549,Mun,Thỏ,Thỏ Đen,2022-09-22,Đực,Sau phẫu thuật
PET68351,CUS11391,Mưa,Mèo,Mèo Scottlish Fold,2020-06-01,Cái,Bệnh mãn tính
PET68352,CUS14868,Chanh,Thỏ,Thỏ Trắng,2020-03-02,Cái,Chưa tiêm phòng
PET68353,CUS74267,Charlie,Mèo,Mèo ta,2023-10-03,Cái,Tiêm phòng đầy đủ
PET68354,CUS43229,Canh,Chó,Samoyed,2018-02-19,Đực,Phục hồi chấn thương
PET68355,CUS19568,Bé Bi,Hamster,Hamster Roborovski,2020-03-11,Cái,Đang điều trị
PET68356,CUS77642,Sữa,Chó,Corgi,2022-11-27,Cái,Chưa tiêm phòng
PET68357,CUS46578,Simba,Chim,Vẹt Hoàng Yến,2020-05-13,Cái,Cần theo dõi
PET68358,CUS58359,Trắng,Rùa,Rùa Cạn,2019-07-13,Cái,Tiêm phòng đầy đủ
PET68359,CUS59224,Đen,Chó,Cocker Spaniel,2023-08-30,Đực,Sau phẫu thuật
PET68360,CUS41545,Max,Thỏ,Thỏ Holland Lop,2020-11-13,Đực,Đang điều trị
PET68361,CUS38295,Bim,Thỏ,Thỏ Lop,2022-01-30,Đực,Đang điều trị
PET68362,CUS59476,Phở,Chó,Cocker Spaniel,2020-07-28,Đực,Đang điều trị
PET68363,CUS57970,Cà Rốt,Hamster,Hamster Campbell,2023-03-21,Đực,Cần theo dõi
PET68364,CUS16287,Simba,Chó,Labrador,2018-11-06,Đực,Tiêm phòng đầy đủ
PET68365,CUS15964,Pudding,Mèo,Siamese,2021-02-16,Cái,Cần theo dõi
PET68366,CUS05813,Honey,Hamster,Hamster Roborovski,2023-11-05,Đực,Sau phẫu thuật
PET68367,CUS64895,Sugar,Mèo,Mèo Nga,2020-04-05,Cái,Tiêm phòng đầy đủ
PET68368,CUS19887,Bún,Mèo,Mèo Nga,2018-08-02,Cái,Bệnh mãn tính
PET68369,CUS13210,Khoai,Thỏ,Thỏ Trắng,2024-04-08,Cái,Đang điều trị
PET68370,CUS49664,Dưa,Mèo,Mèo Mướp,2020-05-01,Đực,Cần theo dõi
PET68371,CUS42130,Milu,Rùa,Rùa Sulcata,2023-06-25,Đực,Khỏe mạnh
PET68372,CUS08166,Rocky,Chim,Vẹt Cockatiel,2020-08-31,Cái,Tiêm phòng đầy đủ
PET68373,CUS30805,Nắng,Hamster,Hamster Winter White,2018-08-04,Đực,Chưa tiêm phòng
PET68374,CUS70077,Sữa,Thỏ,Thỏ Lop,2023-02-11,Đực,Sau phẫu thuật
PET68375,CUS11416,Cơm,Chó,Samoyed,2024-03-15,Cái,Bệnh mãn tính
PET68376,CUS63781,Vàng,Mèo,Mèo Scottlish Fold,2021-01-21,Đực,Khỏe mạnh
PET68377,CUS38772,Bí Ngô,Chim,Vẹt Hoàng Yến,2020-12-16,Cái,Khỏe mạnh
PET68378,CUS30359,Latte,Hamster,Hamster Roborovski,2020-03-15,Cái,Đang điều trị
PET68379,CUS05701,Caramel,Chó,Alaska,2023-10-09,Cái,Cần theo dõi
PET68380,CUS55034,Bo,Mèo,Ragdoll,2019-05-26,Cái,Sau phẫu thuật
PET68381,CUS13437,Dưa,Hamster,Hamster Campbell,2022-01-07,Đực,Chưa tiêm phòng
PET68382,CUS75279,Bông,Mèo,Mèo Anh lông ngắn,2022-05-06,Cái,Sau phẫu thuật
PET68383,CUS04247,Mực,Mèo,Mèo Tam Thể,2018-05-07,Đực,Cần theo dõi
PET68384,CUS00036,Milu,Chó,Chó cỏ,2018-05-27,Cái,Chưa tiêm phòng
PET68385,CUS23005,Cà Rốt,Hamster,Hamster Winter White,2022-03-26,Đực,Đang điều trị
PET68386,CUS40284,Lu Lu,Mèo,Mèo Ba Tư,2018-12-29,Cái,Chưa tiêm phòng
PET68387,CUS40417,Bim,Chó,Poodle,2018-10-27,Đực,Phục hồi chấn thương
PET68388,CUS13866,Cơm,Hamster,Hamster Trung Quốc,2022-12-14,Cái,Cần theo dõi
PET68389,CUS25282,Na,Hamster,Hamster Trung Quốc,2024-02-20,Đực,Chưa tiêm phòng
PET68390,CUS49627,Trăng,Mèo,Bengal,2019-04-05,Đực,Cần theo dõi
PET68391,CUS64416,Dưa,Chó,Husky,2018-02-12,Đực,Chưa tiêm phòng
PET68392,CUS69718,Buddy,Thỏ,Thỏ Lop,2023-05-24,Đực,Cần theo dõi
PET68393,CUS16666,Milo,Rùa,Rùa Cạn,2024-01-07,Cái,Đang điều trị
PET68394,CUS49625,Xoài,Thỏ,Thỏ Angora,2024-01-14,Cái,Phục hồi chấn thương
PET68395,CUS42594,Cò,Thỏ,Thỏ Trắng,2021-12-21,Cái,Cần theo dõi
PET68396,CUS71625,Max,Chim,Vẹt Hoàng Yến,2018-08-27,Đực,Đang điều trị
PET68397,CUS34301,Nắng,Rùa,Rùa Sulcata,2019-11-09,Đực,Cần theo dõi
PET68398,CUS48146,Chè,Mèo,Mèo Nga,2023-06-27,Cái,Đang điều trị
PET68399,CUS33756,Max,Rùa,Rùa Cạn,2018-08-20,Đực,Bệnh mãn tính
PET68400,CUS13243,Bánh,Mèo,Ragdoll,2019-07-29,Đực,Cần theo dõi
PET68401,CUS20280,Canh,Thỏ,Thỏ Vặn,2023-12-12,Đực,Bệnh mãn tính
PET68402,CUS33278,Ki,Hamster,Hamster Winter White,2018-10-03,Cái,Cần theo dõi
PET68403,CUS54593,Bún,Chim,Chim Yến Phụng,2019-09-02,Đực,Sau phẫu thuật
PET68404,CUS67769,Cookie,Thỏ,Thỏ Đen,2023-03-24,Đực,Tiêm phòng đầy đủ
PET68405,CUS35612,Simba,Chó,Poodle,2024-04-22,Cái,Khỏe mạnh
PET68406,CUS22246,Cưng,Hamster,Hamster Roborovski,2022-05-23,Đực,Chưa tiêm phòng
PET68407,CUS62078,Xoài,Hamster,Hamster Winter White,2023-08-31,Cái,Đang điều trị
PET68408,CUS02526,Chè,Chó,Alaska,2019-06-24,Cái,Phục hồi chấn thương
PET68409,CUS59541,Bơ,Thỏ,Thỏ Vặn,2021-10-02,Cái,Tiêm phòng đầy đủ
PET68410,CUS00473,Milu,Hamster,Hamster Winter White,2023-05-25,Cái,Phục hồi chấn thương
PET68411,CUS28085,Sushi,Chó,Golden Retriever,2020-06-14,Cái,Cần theo dõi
PET68412,CUS34303,Milo,Hamster,Hamster Roborovski,2022-03-29,Đực,Tiêm phòng đầy đủ
PET68413,CUS32483,Na,Rùa,Rùa Cạn,2021-02-05,Đực,Cần theo dõi
PET68414,CUS73851,Mochi,Thỏ,Thỏ Vặn,2018-03-30,Cái,Tiêm phòng đầy đủ
PET68415,CUS38839,Sao,Chim,Vẹt Hoàng Yến,2021-01-06,Cái,Bệnh mãn tính
PET68416,CUS23259,Caramel,Rùa,Rùa Sulcata,2018-12-26,Đực,Cần theo dõi
PET68417,CUS64652,Sao,Hamster,Hamster Campbell,2022-03-14,Đực,Cần theo dõi
