PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC071742,DRG0218,6,"Uống sau khi ăn, ngày 2 lần"
PRSC038619,DRG0145,6,"Uống sau khi ăn, ngày 2 lần"
PRSC057117,DRG0174,9,"Uống sau khi ăn, ngày 2 lần"
PRSC066965,DRG0235,4,"Uống sau khi ăn, ngày 2 lần"
PRSC016820,DRG0261,10,"Uống sau khi ăn, ngày 2 lần"
PRSC071053,DRG0149,4,"Uống sau khi ăn, ngày 2 lần"
PRSC074353,DRG0292,5,"Uống sau khi ăn, ngày 2 lần"
PRSC025480,DRG0136,10,"Uống sau khi ăn, ngày 2 lần"
PRSC021450,DRG0156,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029740,DRG0121,9,"Uống sau khi ăn, ngày 2 lần"
PRSC014836,DRG0150,1,"Uống sau khi ăn, ngày 2 lần"
PRSC066411,DRG0257,6,"Uống sau khi ăn, ngày 2 lần"
PRSC061234,DRG0203,4,"Uống sau khi ăn, ngày 2 lần"
PRSC050761,DRG0019,6,"Uống sau khi ăn, ngày 2 lần"
PRSC045022,DRG0264,2,"Uống sau khi ăn, ngày 2 lần"
PRSC017563,DRG0140,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063483,DRG0247,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020699,DRG0233,4,"Uống sau khi ăn, ngày 2 lần"
PRSC033858,DRG0223,9,"Uống sau khi ăn, ngày 2 lần"
PRSC068352,DRG0156,8,"Uống sau khi ăn, ngày 2 lần"
PRSC031471,DRG0300,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048841,DRG0193,7,"Uống sau khi ăn, ngày 2 lần"
PRSC006886,DRG0232,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066812,DRG0048,8,"Uống sau khi ăn, ngày 2 lần"
PRSC071229,DRG0202,2,"Uống sau khi ăn, ngày 2 lần"
PRSC036916,DRG0238,2,"Uống sau khi ăn, ngày 2 lần"
PRSC015485,DRG0230,8,"Uống sau khi ăn, ngày 2 lần"
PRSC016218,DRG0077,4,"Uống sau khi ăn, ngày 2 lần"
PRSC000203,DRG0038,10,"Uống sau khi ăn, ngày 2 lần"
PRSC069807,DRG0260,5,"Uống sau khi ăn, ngày 2 lần"
PRSC063582,DRG0088,6,"Uống sau khi ăn, ngày 2 lần"
PRSC008644,DRG0046,6,"Uống sau khi ăn, ngày 2 lần"
PRSC032179,DRG0108,1,"Uống sau khi ăn, ngày 2 lần"
PRSC016331,DRG0028,5,"Uống sau khi ăn, ngày 2 lần"
PRSC048745,DRG0183,9,"Uống sau khi ăn, ngày 2 lần"
PRSC038061,DRG0034,8,"Uống sau khi ăn, ngày 2 lần"
PRSC022083,DRG0084,9,"Uống sau khi ăn, ngày 2 lần"
PRSC043607,DRG0281,8,"Uống sau khi ăn, ngày 2 lần"
PRSC019563,DRG0170,10,"Uống sau khi ăn, ngày 2 lần"
PRSC036618,DRG0288,7,"Uống sau khi ăn, ngày 2 lần"
PRSC046806,DRG0234,2,"Uống sau khi ăn, ngày 2 lần"
PRSC064572,DRG0265,1,"Uống sau khi ăn, ngày 2 lần"
PRSC061518,DRG0067,4,"Uống sau khi ăn, ngày 2 lần"
PRSC002934,DRG0197,7,"Uống sau khi ăn, ngày 2 lần"
PRSC077967,DRG0037,6,"Uống sau khi ăn, ngày 2 lần"
PRSC036414,DRG0071,10,"Uống sau khi ăn, ngày 2 lần"
PRSC048392,DRG0295,4,"Uống sau khi ăn, ngày 2 lần"
PRSC059088,DRG0252,4,"Uống sau khi ăn, ngày 2 lần"
PRSC055835,DRG0040,4,"Uống sau khi ăn, ngày 2 lần"
PRSC068803,DRG0103,9,"Uống sau khi ăn, ngày 2 lần"
PRSC006371,DRG0122,5,"Uống sau khi ăn, ngày 2 lần"
PRSC077976,DRG0228,6,"Uống sau khi ăn, ngày 2 lần"
PRSC058750,DRG0115,3,"Uống sau khi ăn, ngày 2 lần"
PRSC026066,DRG0016,2,"Uống sau khi ăn, ngày 2 lần"
PRSC046695,DRG0205,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038334,DRG0133,10,"Uống sau khi ăn, ngày 2 lần"
PRSC076199,DRG0128,5,"Uống sau khi ăn, ngày 2 lần"
PRSC076065,DRG0067,1,"Uống sau khi ăn, ngày 2 lần"
PRSC001542,DRG0162,2,"Uống sau khi ăn, ngày 2 lần"
PRSC072997,DRG0051,7,"Uống sau khi ăn, ngày 2 lần"
PRSC037765,DRG0073,9,"Uống sau khi ăn, ngày 2 lần"
PRSC047149,DRG0234,5,"Uống sau khi ăn, ngày 2 lần"
PRSC021056,DRG0061,1,"Uống sau khi ăn, ngày 2 lần"
PRSC013263,DRG0188,1,"Uống sau khi ăn, ngày 2 lần"
PRSC072442,DRG0184,3,"Uống sau khi ăn, ngày 2 lần"
PRSC028620,DRG0198,5,"Uống sau khi ăn, ngày 2 lần"
PRSC011680,DRG0041,7,"Uống sau khi ăn, ngày 2 lần"
PRSC061689,DRG0293,3,"Uống sau khi ăn, ngày 2 lần"
PRSC049804,DRG0229,9,"Uống sau khi ăn, ngày 2 lần"
PRSC056408,DRG0079,6,"Uống sau khi ăn, ngày 2 lần"
PRSC052397,DRG0123,7,"Uống sau khi ăn, ngày 2 lần"
PRSC062476,DRG0041,9,"Uống sau khi ăn, ngày 2 lần"
PRSC049987,DRG0239,5,"Uống sau khi ăn, ngày 2 lần"
PRSC007943,DRG0089,10,"Uống sau khi ăn, ngày 2 lần"
PRSC019575,DRG0214,3,"Uống sau khi ăn, ngày 2 lần"
PRSC021129,DRG0195,6,"Uống sau khi ăn, ngày 2 lần"
PRSC025267,DRG0050,6,"Uống sau khi ăn, ngày 2 lần"
PRSC073563,DRG0118,3,"Uống sau khi ăn, ngày 2 lần"
PRSC077606,DRG0164,7,"Uống sau khi ăn, ngày 2 lần"
PRSC044853,DRG0115,5,"Uống sau khi ăn, ngày 2 lần"
PRSC064790,DRG0060,4,"Uống sau khi ăn, ngày 2 lần"
PRSC079212,DRG0284,2,"Uống sau khi ăn, ngày 2 lần"
PRSC059305,DRG0160,8,"Uống sau khi ăn, ngày 2 lần"
PRSC019112,DRG0273,8,"Uống sau khi ăn, ngày 2 lần"
PRSC028131,DRG0264,1,"Uống sau khi ăn, ngày 2 lần"
PRSC004631,DRG0186,10,"Uống sau khi ăn, ngày 2 lần"
PRSC012571,DRG0146,3,"Uống sau khi ăn, ngày 2 lần"
PRSC047875,DRG0013,6,"Uống sau khi ăn, ngày 2 lần"
PRSC072451,DRG0102,1,"Uống sau khi ăn, ngày 2 lần"
PRSC079249,DRG0298,2,"Uống sau khi ăn, ngày 2 lần"
PRSC022551,DRG0135,4,"Uống sau khi ăn, ngày 2 lần"
PRSC017335,DRG0007,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027313,DRG0026,10,"Uống sau khi ăn, ngày 2 lần"
PRSC009358,DRG0225,9,"Uống sau khi ăn, ngày 2 lần"
PRSC036834,DRG0170,10,"Uống sau khi ăn, ngày 2 lần"
PRSC035938,DRG0133,8,"Uống sau khi ăn, ngày 2 lần"
PRSC003812,DRG0137,8,"Uống sau khi ăn, ngày 2 lần"
PRSC061667,DRG0055,4,"Uống sau khi ăn, ngày 2 lần"
PRSC065726,DRG0237,9,"Uống sau khi ăn, ngày 2 lần"
PRSC064227,DRG0121,3,"Uống sau khi ăn, ngày 2 lần"
PRSC019455,DRG0198,3,"Uống sau khi ăn, ngày 2 lần"
PRSC004548,DRG0151,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002026,DRG0148,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029248,DRG0149,2,"Uống sau khi ăn, ngày 2 lần"
PRSC051098,DRG0033,9,"Uống sau khi ăn, ngày 2 lần"
PRSC047614,DRG0054,9,"Uống sau khi ăn, ngày 2 lần"
PRSC076861,DRG0182,6,"Uống sau khi ăn, ngày 2 lần"
PRSC066804,DRG0264,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031336,DRG0016,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007371,DRG0151,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045567,DRG0195,7,"Uống sau khi ăn, ngày 2 lần"
PRSC029056,DRG0009,5,"Uống sau khi ăn, ngày 2 lần"
PRSC046106,DRG0070,8,"Uống sau khi ăn, ngày 2 lần"
PRSC006283,DRG0088,8,"Uống sau khi ăn, ngày 2 lần"
PRSC069451,DRG0186,7,"Uống sau khi ăn, ngày 2 lần"
PRSC054341,DRG0100,8,"Uống sau khi ăn, ngày 2 lần"
PRSC067838,DRG0026,6,"Uống sau khi ăn, ngày 2 lần"
PRSC038254,DRG0293,7,"Uống sau khi ăn, ngày 2 lần"
PRSC047856,DRG0124,2,"Uống sau khi ăn, ngày 2 lần"
PRSC046525,DRG0125,9,"Uống sau khi ăn, ngày 2 lần"
PRSC041126,DRG0214,6,"Uống sau khi ăn, ngày 2 lần"
PRSC070495,DRG0065,9,"Uống sau khi ăn, ngày 2 lần"
PRSC077500,DRG0140,4,"Uống sau khi ăn, ngày 2 lần"
PRSC000331,DRG0073,2,"Uống sau khi ăn, ngày 2 lần"
PRSC020443,DRG0028,9,"Uống sau khi ăn, ngày 2 lần"
PRSC039868,DRG0257,2,"Uống sau khi ăn, ngày 2 lần"
PRSC063350,DRG0135,10,"Uống sau khi ăn, ngày 2 lần"
PRSC022652,DRG0141,3,"Uống sau khi ăn, ngày 2 lần"
PRSC056183,DRG0244,8,"Uống sau khi ăn, ngày 2 lần"
PRSC031292,DRG0004,4,"Uống sau khi ăn, ngày 2 lần"
PRSC046447,DRG0101,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001772,DRG0059,10,"Uống sau khi ăn, ngày 2 lần"
PRSC041003,DRG0185,6,"Uống sau khi ăn, ngày 2 lần"
PRSC022371,DRG0161,4,"Uống sau khi ăn, ngày 2 lần"
PRSC011109,DRG0113,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011253,DRG0214,2,"Uống sau khi ăn, ngày 2 lần"
PRSC044827,DRG0035,2,"Uống sau khi ăn, ngày 2 lần"
PRSC009857,DRG0194,7,"Uống sau khi ăn, ngày 2 lần"
PRSC013682,DRG0051,9,"Uống sau khi ăn, ngày 2 lần"
PRSC016928,DRG0050,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006379,DRG0143,9,"Uống sau khi ăn, ngày 2 lần"
PRSC003078,DRG0119,6,"Uống sau khi ăn, ngày 2 lần"
PRSC070393,DRG0137,10,"Uống sau khi ăn, ngày 2 lần"
PRSC031578,DRG0037,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078762,DRG0282,6,"Uống sau khi ăn, ngày 2 lần"
PRSC058181,DRG0136,9,"Uống sau khi ăn, ngày 2 lần"
PRSC004421,DRG0161,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068671,DRG0036,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039245,DRG0058,3,"Uống sau khi ăn, ngày 2 lần"
PRSC072291,DRG0188,2,"Uống sau khi ăn, ngày 2 lần"
PRSC076329,DRG0043,2,"Uống sau khi ăn, ngày 2 lần"
PRSC066851,DRG0231,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001492,DRG0244,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029440,DRG0207,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073327,DRG0012,2,"Uống sau khi ăn, ngày 2 lần"
PRSC005698,DRG0043,1,"Uống sau khi ăn, ngày 2 lần"
PRSC040170,DRG0092,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002507,DRG0164,1,"Uống sau khi ăn, ngày 2 lần"
PRSC071647,DRG0119,10,"Uống sau khi ăn, ngày 2 lần"
PRSC059395,DRG0033,3,"Uống sau khi ăn, ngày 2 lần"
PRSC013364,DRG0082,3,"Uống sau khi ăn, ngày 2 lần"
PRSC009157,DRG0126,5,"Uống sau khi ăn, ngày 2 lần"
PRSC023599,DRG0048,7,"Uống sau khi ăn, ngày 2 lần"
PRSC074488,DRG0295,6,"Uống sau khi ăn, ngày 2 lần"
PRSC031993,DRG0228,5,"Uống sau khi ăn, ngày 2 lần"
PRSC034329,DRG0120,10,"Uống sau khi ăn, ngày 2 lần"
PRSC010689,DRG0098,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045858,DRG0273,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031719,DRG0145,5,"Uống sau khi ăn, ngày 2 lần"
PRSC058409,DRG0291,6,"Uống sau khi ăn, ngày 2 lần"
PRSC039813,DRG0098,4,"Uống sau khi ăn, ngày 2 lần"
PRSC021930,DRG0022,6,"Uống sau khi ăn, ngày 2 lần"
PRSC055204,DRG0249,5,"Uống sau khi ăn, ngày 2 lần"
PRSC051571,DRG0182,1,"Uống sau khi ăn, ngày 2 lần"
PRSC013831,DRG0151,7,"Uống sau khi ăn, ngày 2 lần"
PRSC031981,DRG0093,7,"Uống sau khi ăn, ngày 2 lần"
PRSC072344,DRG0257,6,"Uống sau khi ăn, ngày 2 lần"
PRSC029947,DRG0015,5,"Uống sau khi ăn, ngày 2 lần"
PRSC041236,DRG0264,5,"Uống sau khi ăn, ngày 2 lần"
PRSC012894,DRG0013,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038546,DRG0140,7,"Uống sau khi ăn, ngày 2 lần"
PRSC049541,DRG0269,2,"Uống sau khi ăn, ngày 2 lần"
PRSC064551,DRG0109,2,"Uống sau khi ăn, ngày 2 lần"
PRSC017920,DRG0144,1,"Uống sau khi ăn, ngày 2 lần"
PRSC047421,DRG0163,2,"Uống sau khi ăn, ngày 2 lần"
PRSC044517,DRG0090,4,"Uống sau khi ăn, ngày 2 lần"
PRSC067921,DRG0191,8,"Uống sau khi ăn, ngày 2 lần"
PRSC000223,DRG0281,4,"Uống sau khi ăn, ngày 2 lần"
PRSC037684,DRG0264,3,"Uống sau khi ăn, ngày 2 lần"
PRSC034363,DRG0157,2,"Uống sau khi ăn, ngày 2 lần"
PRSC030499,DRG0012,4,"Uống sau khi ăn, ngày 2 lần"
PRSC040080,DRG0153,2,"Uống sau khi ăn, ngày 2 lần"
PRSC034379,DRG0295,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066093,DRG0251,9,"Uống sau khi ăn, ngày 2 lần"
PRSC033776,DRG0263,9,"Uống sau khi ăn, ngày 2 lần"
PRSC065450,DRG0183,1,"Uống sau khi ăn, ngày 2 lần"
PRSC011574,DRG0101,1,"Uống sau khi ăn, ngày 2 lần"
PRSC058781,DRG0197,3,"Uống sau khi ăn, ngày 2 lần"
PRSC018124,DRG0241,3,"Uống sau khi ăn, ngày 2 lần"
PRSC000248,DRG0060,10,"Uống sau khi ăn, ngày 2 lần"
PRSC018626,DRG0126,4,"Uống sau khi ăn, ngày 2 lần"
PRSC021118,DRG0127,7,"Uống sau khi ăn, ngày 2 lần"
PRSC003827,DRG0020,5,"Uống sau khi ăn, ngày 2 lần"
PRSC028905,DRG0135,8,"Uống sau khi ăn, ngày 2 lần"
PRSC024237,DRG0167,1,"Uống sau khi ăn, ngày 2 lần"
PRSC053570,DRG0074,1,"Uống sau khi ăn, ngày 2 lần"
PRSC026982,DRG0082,5,"Uống sau khi ăn, ngày 2 lần"
PRSC074119,DRG0041,10,"Uống sau khi ăn, ngày 2 lần"
PRSC047474,DRG0204,7,"Uống sau khi ăn, ngày 2 lần"
PRSC061059,DRG0174,3,"Uống sau khi ăn, ngày 2 lần"
PRSC011841,DRG0210,1,"Uống sau khi ăn, ngày 2 lần"
PRSC024117,DRG0135,9,"Uống sau khi ăn, ngày 2 lần"
PRSC050188,DRG0122,4,"Uống sau khi ăn, ngày 2 lần"
PRSC046684,DRG0139,7,"Uống sau khi ăn, ngày 2 lần"
PRSC004009,DRG0109,3,"Uống sau khi ăn, ngày 2 lần"
PRSC044402,DRG0297,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015358,DRG0227,10,"Uống sau khi ăn, ngày 2 lần"
PRSC036620,DRG0109,5,"Uống sau khi ăn, ngày 2 lần"
PRSC062378,DRG0021,5,"Uống sau khi ăn, ngày 2 lần"
PRSC000384,DRG0281,10,"Uống sau khi ăn, ngày 2 lần"
PRSC065505,DRG0174,3,"Uống sau khi ăn, ngày 2 lần"
PRSC071195,DRG0190,9,"Uống sau khi ăn, ngày 2 lần"
PRSC054836,DRG0141,1,"Uống sau khi ăn, ngày 2 lần"
PRSC049821,DRG0257,10,"Uống sau khi ăn, ngày 2 lần"
PRSC023246,DRG0161,8,"Uống sau khi ăn, ngày 2 lần"
PRSC078834,DRG0230,6,"Uống sau khi ăn, ngày 2 lần"
PRSC073971,DRG0260,4,"Uống sau khi ăn, ngày 2 lần"
PRSC055940,DRG0029,5,"Uống sau khi ăn, ngày 2 lần"
PRSC076773,DRG0075,5,"Uống sau khi ăn, ngày 2 lần"
PRSC001658,DRG0127,6,"Uống sau khi ăn, ngày 2 lần"
PRSC037354,DRG0027,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019096,DRG0114,9,"Uống sau khi ăn, ngày 2 lần"
PRSC063785,DRG0098,3,"Uống sau khi ăn, ngày 2 lần"
PRSC026550,DRG0159,6,"Uống sau khi ăn, ngày 2 lần"
PRSC049329,DRG0230,10,"Uống sau khi ăn, ngày 2 lần"
PRSC047093,DRG0222,3,"Uống sau khi ăn, ngày 2 lần"
PRSC000819,DRG0016,6,"Uống sau khi ăn, ngày 2 lần"
PRSC075168,DRG0250,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039666,DRG0039,3,"Uống sau khi ăn, ngày 2 lần"
PRSC008161,DRG0085,10,"Uống sau khi ăn, ngày 2 lần"
PRSC046675,DRG0220,1,"Uống sau khi ăn, ngày 2 lần"
PRSC030806,DRG0088,2,"Uống sau khi ăn, ngày 2 lần"
PRSC052967,DRG0018,5,"Uống sau khi ăn, ngày 2 lần"
PRSC043993,DRG0003,1,"Uống sau khi ăn, ngày 2 lần"
PRSC003487,DRG0225,6,"Uống sau khi ăn, ngày 2 lần"
PRSC015728,DRG0015,9,"Uống sau khi ăn, ngày 2 lần"
PRSC070754,DRG0281,1,"Uống sau khi ăn, ngày 2 lần"
PRSC057376,DRG0235,5,"Uống sau khi ăn, ngày 2 lần"
PRSC035316,DRG0233,9,"Uống sau khi ăn, ngày 2 lần"
PRSC001873,DRG0219,3,"Uống sau khi ăn, ngày 2 lần"
PRSC043525,DRG0024,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020830,DRG0285,5,"Uống sau khi ăn, ngày 2 lần"
PRSC013642,DRG0136,7,"Uống sau khi ăn, ngày 2 lần"
PRSC028389,DRG0064,7,"Uống sau khi ăn, ngày 2 lần"
PRSC048765,DRG0219,3,"Uống sau khi ăn, ngày 2 lần"
PRSC001367,DRG0287,7,"Uống sau khi ăn, ngày 2 lần"
PRSC066212,DRG0047,8,"Uống sau khi ăn, ngày 2 lần"
PRSC055713,DRG0163,7,"Uống sau khi ăn, ngày 2 lần"
PRSC004926,DRG0203,9,"Uống sau khi ăn, ngày 2 lần"
PRSC023817,DRG0034,2,"Uống sau khi ăn, ngày 2 lần"
PRSC062039,DRG0262,8,"Uống sau khi ăn, ngày 2 lần"
PRSC024829,DRG0063,10,"Uống sau khi ăn, ngày 2 lần"
PRSC006842,DRG0146,8,"Uống sau khi ăn, ngày 2 lần"
PRSC062918,DRG0223,8,"Uống sau khi ăn, ngày 2 lần"
PRSC023934,DRG0263,4,"Uống sau khi ăn, ngày 2 lần"
PRSC054914,DRG0259,2,"Uống sau khi ăn, ngày 2 lần"
PRSC051132,DRG0167,8,"Uống sau khi ăn, ngày 2 lần"
PRSC017568,DRG0243,10,"Uống sau khi ăn, ngày 2 lần"
PRSC037365,DRG0202,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036742,DRG0275,7,"Uống sau khi ăn, ngày 2 lần"
PRSC076003,DRG0031,6,"Uống sau khi ăn, ngày 2 lần"
PRSC016267,DRG0044,8,"Uống sau khi ăn, ngày 2 lần"
PRSC025758,DRG0057,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075693,DRG0062,3,"Uống sau khi ăn, ngày 2 lần"
PRSC027068,DRG0250,2,"Uống sau khi ăn, ngày 2 lần"
PRSC034324,DRG0115,5,"Uống sau khi ăn, ngày 2 lần"
PRSC044846,DRG0096,8,"Uống sau khi ăn, ngày 2 lần"
PRSC022773,DRG0211,2,"Uống sau khi ăn, ngày 2 lần"
PRSC050456,DRG0222,6,"Uống sau khi ăn, ngày 2 lần"
PRSC011560,DRG0100,1,"Uống sau khi ăn, ngày 2 lần"
PRSC073347,DRG0019,4,"Uống sau khi ăn, ngày 2 lần"
PRSC078867,DRG0162,10,"Uống sau khi ăn, ngày 2 lần"
PRSC035339,DRG0145,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037068,DRG0163,1,"Uống sau khi ăn, ngày 2 lần"
PRSC011643,DRG0145,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048425,DRG0218,3,"Uống sau khi ăn, ngày 2 lần"
PRSC002744,DRG0296,10,"Uống sau khi ăn, ngày 2 lần"
PRSC000231,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC074713,DRG0049,9,"Uống sau khi ăn, ngày 2 lần"
PRSC009952,DRG0261,5,"Uống sau khi ăn, ngày 2 lần"
PRSC007922,DRG0206,7,"Uống sau khi ăn, ngày 2 lần"
PRSC075471,DRG0119,5,"Uống sau khi ăn, ngày 2 lần"
PRSC054854,DRG0166,7,"Uống sau khi ăn, ngày 2 lần"
PRSC021621,DRG0260,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036588,DRG0104,2,"Uống sau khi ăn, ngày 2 lần"
PRSC072710,DRG0111,2,"Uống sau khi ăn, ngày 2 lần"
PRSC044125,DRG0219,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037053,DRG0021,8,"Uống sau khi ăn, ngày 2 lần"
PRSC032081,DRG0141,2,"Uống sau khi ăn, ngày 2 lần"
PRSC023420,DRG0297,4,"Uống sau khi ăn, ngày 2 lần"
PRSC010608,DRG0066,8,"Uống sau khi ăn, ngày 2 lần"
PRSC025487,DRG0016,8,"Uống sau khi ăn, ngày 2 lần"
PRSC049337,DRG0038,6,"Uống sau khi ăn, ngày 2 lần"
PRSC032426,DRG0254,1,"Uống sau khi ăn, ngày 2 lần"
PRSC034299,DRG0299,4,"Uống sau khi ăn, ngày 2 lần"
PRSC035952,DRG0219,5,"Uống sau khi ăn, ngày 2 lần"
PRSC044323,DRG0159,10,"Uống sau khi ăn, ngày 2 lần"
PRSC055167,DRG0257,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029916,DRG0198,7,"Uống sau khi ăn, ngày 2 lần"
PRSC017179,DRG0289,4,"Uống sau khi ăn, ngày 2 lần"
PRSC001896,DRG0036,4,"Uống sau khi ăn, ngày 2 lần"
PRSC051247,DRG0094,7,"Uống sau khi ăn, ngày 2 lần"
PRSC053587,DRG0074,10,"Uống sau khi ăn, ngày 2 lần"
PRSC063832,DRG0292,9,"Uống sau khi ăn, ngày 2 lần"
PRSC046629,DRG0277,4,"Uống sau khi ăn, ngày 2 lần"
PRSC052238,DRG0300,1,"Uống sau khi ăn, ngày 2 lần"
PRSC001564,DRG0297,1,"Uống sau khi ăn, ngày 2 lần"
PRSC061252,DRG0160,7,"Uống sau khi ăn, ngày 2 lần"
PRSC039257,DRG0157,9,"Uống sau khi ăn, ngày 2 lần"
PRSC018129,DRG0153,4,"Uống sau khi ăn, ngày 2 lần"
PRSC018600,DRG0221,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063505,DRG0010,10,"Uống sau khi ăn, ngày 2 lần"
PRSC009070,DRG0083,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039400,DRG0016,1,"Uống sau khi ăn, ngày 2 lần"
PRSC025872,DRG0112,4,"Uống sau khi ăn, ngày 2 lần"
PRSC064730,DRG0266,3,"Uống sau khi ăn, ngày 2 lần"
PRSC068267,DRG0221,1,"Uống sau khi ăn, ngày 2 lần"
PRSC038506,DRG0206,4,"Uống sau khi ăn, ngày 2 lần"
PRSC036773,DRG0108,6,"Uống sau khi ăn, ngày 2 lần"
PRSC002118,DRG0037,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067005,DRG0168,4,"Uống sau khi ăn, ngày 2 lần"
PRSC024546,DRG0189,9,"Uống sau khi ăn, ngày 2 lần"
PRSC076502,DRG0140,3,"Uống sau khi ăn, ngày 2 lần"
PRSC007381,DRG0220,1,"Uống sau khi ăn, ngày 2 lần"
PRSC051225,DRG0296,2,"Uống sau khi ăn, ngày 2 lần"
PRSC042378,DRG0033,1,"Uống sau khi ăn, ngày 2 lần"
PRSC046745,DRG0138,9,"Uống sau khi ăn, ngày 2 lần"
PRSC036219,DRG0034,6,"Uống sau khi ăn, ngày 2 lần"
PRSC045399,DRG0217,4,"Uống sau khi ăn, ngày 2 lần"
PRSC039566,DRG0254,8,"Uống sau khi ăn, ngày 2 lần"
PRSC013559,DRG0211,7,"Uống sau khi ăn, ngày 2 lần"
PRSC059855,DRG0265,8,"Uống sau khi ăn, ngày 2 lần"
PRSC022925,DRG0154,9,"Uống sau khi ăn, ngày 2 lần"
PRSC053748,DRG0191,7,"Uống sau khi ăn, ngày 2 lần"
PRSC003171,DRG0268,7,"Uống sau khi ăn, ngày 2 lần"
PRSC000476,DRG0152,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007518,DRG0156,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067514,DRG0167,8,"Uống sau khi ăn, ngày 2 lần"
PRSC061703,DRG0287,9,"Uống sau khi ăn, ngày 2 lần"
PRSC078814,DRG0076,1,"Uống sau khi ăn, ngày 2 lần"
PRSC053176,DRG0003,4,"Uống sau khi ăn, ngày 2 lần"
PRSC050327,DRG0123,2,"Uống sau khi ăn, ngày 2 lần"
PRSC064008,DRG0270,7,"Uống sau khi ăn, ngày 2 lần"
PRSC015243,DRG0007,4,"Uống sau khi ăn, ngày 2 lần"
PRSC065253,DRG0204,8,"Uống sau khi ăn, ngày 2 lần"
PRSC075719,DRG0123,9,"Uống sau khi ăn, ngày 2 lần"
PRSC051049,DRG0299,1,"Uống sau khi ăn, ngày 2 lần"
PRSC027086,DRG0228,9,"Uống sau khi ăn, ngày 2 lần"
PRSC054077,DRG0055,4,"Uống sau khi ăn, ngày 2 lần"
PRSC008394,DRG0097,6,"Uống sau khi ăn, ngày 2 lần"
PRSC055318,DRG0262,1,"Uống sau khi ăn, ngày 2 lần"
PRSC064457,DRG0180,5,"Uống sau khi ăn, ngày 2 lần"
PRSC078236,DRG0279,10,"Uống sau khi ăn, ngày 2 lần"
PRSC019500,DRG0239,2,"Uống sau khi ăn, ngày 2 lần"
PRSC047631,DRG0164,4,"Uống sau khi ăn, ngày 2 lần"
PRSC013638,DRG0069,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027604,DRG0199,7,"Uống sau khi ăn, ngày 2 lần"
PRSC065572,DRG0300,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026346,DRG0033,2,"Uống sau khi ăn, ngày 2 lần"
PRSC047646,DRG0024,9,"Uống sau khi ăn, ngày 2 lần"
PRSC037418,DRG0145,9,"Uống sau khi ăn, ngày 2 lần"
PRSC028539,DRG0283,7,"Uống sau khi ăn, ngày 2 lần"
PRSC012966,DRG0155,6,"Uống sau khi ăn, ngày 2 lần"
PRSC029890,DRG0274,1,"Uống sau khi ăn, ngày 2 lần"
PRSC001349,DRG0131,5,"Uống sau khi ăn, ngày 2 lần"
PRSC066760,DRG0015,1,"Uống sau khi ăn, ngày 2 lần"
PRSC065893,DRG0123,10,"Uống sau khi ăn, ngày 2 lần"
