OrderID,CustomerID,SalesPersonID,CreateDate,CreateTime,Status,BranchID
ORD059531,CUS46147,E0453,2024-09-02,19:00:00,Created,B009
ORD059532,CUS01364,E0426,2023-02-28,15:00:00,Paid,B009
ORD059533,CUS48961,E0473,2022-09-10,08:00:00,Cancelled,B004
ORD059534,CUS32878,E0486,2023-12-24,10:30:00,Created,B002
ORD059535,CUS52131,E0357,2024-02-17,19:00:00,Paid,B003
ORD059536,CUS29181,E0279,2022-06-29,19:00:00,Paid,B008
ORD059537,CUS52421,E0381,2023-12-12,19:00:00,Paid,B007
ORD059538,CUS01620,E0361,2024-09-18,08:00:00,Paid,B004
ORD059539,CUS54412,E0500,2023-08-03,19:00:00,Cancelled,B001
ORD059540,CUS73096,E0392,2024-10-20,19:00:00,Created,B004
ORD059541,CUS67684,E0341,2022-11-10,08:00:00,Created,B004
ORD059542,CUS36371,E0271,2023-02-06,15:00:00,Cancelled,B001
ORD059543,CUS11082,E0365,2024-12-04,19:00:00,Cancelled,B001
ORD059544,CUS29126,E0462,2024-09-04,08:00:00,Created,B002
ORD059545,CUS49297,E0470,2024-11-14,10:30:00,Cancelled,B002
ORD059546,CUS78305,E0495,2023-02-21,10:30:00,Cancelled,B003
ORD059547,CUS34882,E0370,2024-01-12,15:00:00,Cancelled,B002
ORD059548,CUS51010,E0383,2024-12-09,15:00:00,Cancelled,B009
ORD059549,CUS12983,E0345,2022-02-27,10:30:00,Created,B010
ORD059550,CUS51161,E0332,2022-02-20,10:30:00,Created,B006
ORD059551,CUS73396,E0453,2022-02-01,08:00:00,Created,B001
ORD059552,CUS49117,E0454,2022-05-11,15:00:00,Created,B005
ORD059553,CUS26774,E0415,2024-03-12,08:00:00,Paid,B009
ORD059554,CUS13971,E0346,2023-09-08,08:00:00,Paid,B003
ORD059555,CUS20878,E0381,2023-10-18,08:00:00,Created,B002
ORD059556,CUS38005,E0346,2023-11-08,10:30:00,Created,B006
ORD059557,CUS23187,E0341,2022-08-15,08:00:00,Created,B004
ORD059558,CUS28146,E0381,2022-03-27,19:00:00,Cancelled,B006
ORD059559,CUS46283,E0350,2024-10-01,15:00:00,Paid,B010
ORD059560,CUS62139,E0450,2024-11-08,10:30:00,Paid,B009
ORD059561,CUS22353,E0481,2024-11-13,08:00:00,Cancelled,B001
ORD059562,CUS74295,E0276,2023-10-03,15:00:00,Created,B003
ORD059563,CUS14520,E0394,2022-08-02,08:00:00,Paid,B009
ORD059564,CUS33109,E0492,2023-10-30,19:00:00,Created,B006
ORD059565,CUS42838,E0417,2024-10-07,08:00:00,Created,B008
ORD059566,CUS30007,E0294,2024-03-07,08:00:00,Paid,B010
ORD059567,CUS66223,E0455,2023-03-05,19:00:00,Cancelled,B001
ORD059568,CUS73718,E0373,2024-08-21,08:00:00,Paid,B008
ORD059569,CUS21168,E0486,2024-01-09,08:00:00,Cancelled,B003
ORD059570,CUS10587,E0382,2024-07-04,10:30:00,Paid,B007
ORD059571,CUS46065,E0382,2022-04-18,19:00:00,Created,B010
ORD059572,CUS08170,E0381,2022-11-18,15:00:00,Paid,B003
ORD059573,CUS02910,E0305,2022-03-05,15:00:00,Paid,B010
ORD059574,CUS36795,E0473,2023-08-26,10:30:00,Cancelled,B003
ORD059575,CUS26538,E0435,2023-10-17,19:00:00,Created,B004
ORD059576,CUS43553,E0280,2022-08-24,10:30:00,Created,B008
ORD059577,CUS46757,E0473,2024-12-04,10:30:00,Cancelled,B010
ORD059578,CUS33768,E0488,2023-02-26,19:00:00,Created,B007
ORD059579,CUS34402,E0450,2024-12-22,15:00:00,Paid,B001
ORD059580,CUS25273,E0449,2024-07-11,10:30:00,Paid,B001
ORD059581,CUS79177,E0392,2024-06-04,19:00:00,Paid,B004
ORD059582,CUS44263,E0341,2023-10-05,15:00:00,Paid,B009
ORD059583,CUS13682,E0311,2022-01-02,08:00:00,Cancelled,B007
ORD059584,CUS32663,E0275,2024-11-11,08:00:00,Created,B005
ORD059585,CUS29011,E0485,2023-10-06,19:00:00,Paid,B007
ORD059586,CUS28793,E0500,2024-10-25,15:00:00,Paid,B008
ORD059587,CUS08562,E0435,2024-01-11,10:30:00,Cancelled,B006
ORD059588,CUS54281,E0360,2024-10-21,19:00:00,Cancelled,B002
ORD059589,CUS69655,E0312,2022-07-02,10:30:00,Created,B001
ORD059590,CUS01736,E0345,2023-04-27,08:00:00,Created,B004
ORD059591,CUS54717,E0293,2024-02-25,15:00:00,Cancelled,B002
ORD059592,CUS43702,E0486,2023-08-26,10:30:00,Paid,B003
ORD059593,CUS44897,E0281,2023-09-21,15:00:00,Paid,B006
ORD059594,CUS69362,E0305,2024-07-24,19:00:00,Created,B003
ORD059595,CUS56679,E0332,2024-01-22,10:30:00,Paid,B008
ORD059596,CUS47039,E0280,2022-12-26,19:00:00,Paid,B008
ORD059597,CUS00360,E0417,2024-09-26,10:30:00,Created,B001
ORD059598,CUS59443,E0282,2022-01-14,10:30:00,Paid,B010
ORD059599,CUS21015,E0294,2023-07-11,10:30:00,Cancelled,B002
ORD059600,CUS69286,E0426,2023-11-28,08:00:00,Paid,B010
ORD059601,CUS42972,E0279,2022-04-14,15:00:00,Paid,B002
ORD059602,CUS63954,E0301,2022-09-30,19:00:00,Cancelled,B004
ORD059603,CUS65452,E0382,2023-05-03,08:00:00,Created,B010
ORD059604,CUS74623,E0281,2022-03-14,08:00:00,Cancelled,B003
ORD059605,CUS19630,E0434,2024-03-14,15:00:00,Created,B004
ORD059606,CUS07768,E0373,2023-03-24,10:30:00,Created,B004
ORD059607,CUS16792,E0473,2024-12-04,19:00:00,Created,B010
ORD059608,CUS44957,E0318,2024-11-10,15:00:00,Paid,B003
ORD059609,CUS18269,E0287,2022-09-22,10:30:00,Paid,B009
ORD059610,CUS35650,E0489,2023-06-12,10:30:00,Created,B003
ORD059611,CUS71035,E0365,2022-10-14,08:00:00,Cancelled,B008
ORD059612,CUS77017,E0437,2024-02-12,15:00:00,Created,B008
ORD059613,CUS65369,E0442,2023-10-28,08:00:00,Paid,B009
ORD059614,CUS75583,E0446,2023-09-10,19:00:00,Cancelled,B010
ORD059615,CUS11152,E0312,2022-08-20,08:00:00,Created,B007
ORD059616,CUS06002,E0370,2024-06-29,10:30:00,Cancelled,B004
ORD059617,CUS66383,E0440,2024-05-03,15:00:00,Cancelled,B007
ORD059618,CUS34863,E0312,2023-06-19,19:00:00,Paid,B007
ORD059619,CUS46401,E0446,2023-05-20,10:30:00,Created,B009
ORD059620,CUS57949,E0360,2023-02-06,08:00:00,Created,B009
ORD059621,CUS56580,E0381,2023-10-25,19:00:00,Created,B004
ORD059622,CUS36012,E0437,2023-09-14,10:30:00,Cancelled,B004
ORD059623,CUS75517,E0434,2022-08-30,10:30:00,Created,B005
ORD059624,CUS03575,E0318,2022-12-09,15:00:00,Paid,B001
ORD059625,CUS18810,E0470,2024-12-20,08:00:00,Created,B003
ORD059626,CUS06266,E0489,2023-01-05,19:00:00,Paid,B009
ORD059627,CUS71435,E0454,2022-05-19,08:00:00,Paid,B001
ORD059628,CUS37316,E0341,2023-02-20,15:00:00,Created,B007
ORD059629,CUS27273,E0365,2023-08-07,15:00:00,Created,B007
ORD059630,CUS47146,E0440,2023-01-30,10:30:00,Paid,B010
ORD059631,CUS48037,E0283,2022-01-30,10:30:00,Paid,B007
ORD059632,CUS20774,E0360,2024-08-29,08:00:00,Created,B002
ORD059633,CUS58204,E0280,2024-06-18,15:00:00,Created,B007
ORD059634,CUS41288,E0392,2023-08-21,10:30:00,Cancelled,B009
ORD059635,CUS07582,E0435,2023-07-08,08:00:00,Created,B002
ORD059636,CUS63109,E0450,2024-04-26,08:00:00,Created,B002
ORD059637,CUS69635,E0282,2024-06-17,10:30:00,Created,B009
ORD059638,CUS45671,E0496,2022-07-05,19:00:00,Created,B009
ORD059639,CUS63578,E0293,2024-12-22,15:00:00,Cancelled,B004
ORD059640,CUS65191,E0341,2023-10-04,19:00:00,Paid,B004
ORD059641,CUS03710,E0281,2024-07-20,10:30:00,Cancelled,B004
ORD059642,CUS58158,E0341,2024-02-12,10:30:00,Paid,B002
ORD059643,CUS19300,E0283,2023-08-01,10:30:00,Cancelled,B005
ORD059644,CUS03287,E0279,2023-09-14,15:00:00,Cancelled,B004
ORD059645,CUS41265,E0287,2023-06-09,15:00:00,Cancelled,B005
ORD059646,CUS35044,E0322,2022-02-10,10:30:00,Cancelled,B008
ORD059647,CUS70008,E0365,2022-11-04,08:00:00,Cancelled,B009
ORD059648,CUS76284,E0283,2023-02-25,15:00:00,Cancelled,B005
ORD059649,CUS59807,E0382,2022-10-22,08:00:00,Paid,B004
ORD059650,CUS11084,E0318,2022-08-27,10:30:00,Cancelled,B009
ORD059651,CUS28505,E0420,2023-12-27,10:30:00,Created,B006
ORD059652,CUS25352,E0439,2023-12-12,19:00:00,Cancelled,B007
ORD059653,CUS08792,E0312,2022-01-24,08:00:00,Cancelled,B010
ORD059654,CUS54231,E0462,2023-07-23,15:00:00,Paid,B006
ORD059655,CUS76752,E0342,2022-03-20,10:30:00,Created,B003
ORD059656,CUS55273,E0496,2023-11-17,08:00:00,Paid,B003
ORD059657,CUS23146,E0446,2022-02-19,15:00:00,Paid,B002
ORD059658,CUS62286,E0471,2024-09-12,08:00:00,Cancelled,B001
ORD059659,CUS65264,E0500,2023-04-27,10:30:00,Paid,B004
ORD059660,CUS31454,E0486,2022-10-23,08:00:00,Cancelled,B005
ORD059661,CUS02606,E0470,2022-03-01,19:00:00,Paid,B003
ORD059662,CUS24322,E0357,2022-03-04,15:00:00,Paid,B005
ORD059663,CUS18315,E0283,2023-07-29,15:00:00,Created,B010
ORD059664,CUS35635,E0426,2022-07-09,19:00:00,Cancelled,B005
ORD059665,CUS22057,E0361,2024-11-07,19:00:00,Created,B002
ORD059666,CUS19930,E0470,2023-04-16,10:30:00,Cancelled,B010
ORD059667,CUS67623,E0297,2024-09-22,08:00:00,Paid,B007
ORD059668,CUS59457,E0392,2022-11-24,08:00:00,Created,B005
ORD059669,CUS36869,E0500,2022-07-09,15:00:00,Paid,B007
ORD059670,CUS65004,E0420,2022-05-03,10:30:00,Created,B007
ORD059671,CUS38223,E0345,2024-11-02,19:00:00,Created,B006
ORD059672,CUS00287,E0473,2023-09-22,10:30:00,Paid,B010
ORD059673,CUS45933,E0381,2023-06-18,08:00:00,Created,B007
ORD059674,CUS67935,E0308,2023-10-13,10:30:00,Cancelled,B006
ORD059675,CUS64985,E0481,2022-05-22,08:00:00,Paid,B001
ORD059676,CUS35626,E0473,2022-07-16,15:00:00,Created,B010
ORD059677,CUS76777,E0426,2024-04-11,08:00:00,Paid,B002
ORD059678,CUS54068,E0305,2022-02-22,10:30:00,Cancelled,B010
ORD059679,CUS38473,E0452,2023-10-22,19:00:00,Created,B004
ORD059680,CUS17178,E0491,2023-04-16,10:30:00,Created,B009
ORD059681,CUS16738,E0394,2022-09-07,10:30:00,Paid,B007
ORD059682,CUS31991,E0346,2024-02-16,15:00:00,Cancelled,B005
ORD059683,CUS63481,E0426,2022-06-17,08:00:00,Paid,B001
ORD059684,CUS59670,E0437,2022-10-10,10:30:00,Cancelled,B005
ORD059685,CUS34961,E0360,2024-01-15,08:00:00,Created,B004
ORD059686,CUS03027,E0470,2024-01-09,19:00:00,Paid,B001
ORD059687,CUS25206,E0282,2024-03-09,10:30:00,Created,B007
ORD059688,CUS38339,E0276,2022-04-02,15:00:00,Cancelled,B004
ORD059689,CUS35673,E0500,2023-02-17,10:30:00,Created,B005
ORD059690,CUS20792,E0280,2023-08-12,19:00:00,Cancelled,B004
ORD059691,CUS21076,E0287,2023-12-20,19:00:00,Cancelled,B004
ORD059692,CUS76822,E0361,2022-10-20,10:30:00,Created,B004
ORD059693,CUS43888,E0345,2024-01-22,19:00:00,Paid,B007
ORD059694,CUS05922,E0271,2022-07-29,15:00:00,Cancelled,B005
ORD059695,CUS70816,E0440,2024-10-08,15:00:00,Paid,B003
ORD059696,CUS22451,E0315,2022-03-23,19:00:00,Created,B008
ORD059697,CUS39467,E0471,2023-12-18,15:00:00,Paid,B001
ORD059698,CUS56709,E0473,2023-01-05,08:00:00,Created,B004
ORD059699,CUS22444,E0345,2023-02-02,08:00:00,Created,B008
ORD059700,CUS57949,E0455,2024-05-10,15:00:00,Cancelled,B010
ORD059701,CUS79242,E0471,2024-12-06,19:00:00,Created,B009
ORD059702,CUS70405,E0288,2023-07-19,15:00:00,Created,B008
ORD059703,CUS20818,E0453,2023-07-05,10:30:00,Cancelled,B010
ORD059704,CUS13845,E0434,2023-09-18,19:00:00,Created,B005
ORD059705,CUS36328,E0452,2023-10-25,10:30:00,Created,B003
ORD059706,CUS63918,E0417,2022-04-06,10:30:00,Created,B005
ORD059707,CUS21766,E0492,2022-03-30,15:00:00,Created,B010
ORD059708,CUS02554,E0455,2022-07-18,10:30:00,Created,B007
ORD059709,CUS72731,E0439,2023-09-13,15:00:00,Cancelled,B002
ORD059710,CUS78839,E0437,2023-03-09,10:30:00,Paid,B009
ORD059711,CUS57632,E0473,2024-11-20,15:00:00,Created,B006
ORD059712,CUS37660,E0420,2024-03-09,10:30:00,Created,B005
ORD059713,CUS41124,E0318,2022-05-27,15:00:00,Cancelled,B005
ORD059714,CUS00872,E0290,2022-06-13,10:30:00,Cancelled,B003
ORD059715,CUS41809,E0318,2024-05-08,19:00:00,Paid,B004
ORD059716,CUS64925,E0394,2024-09-30,19:00:00,Cancelled,B004
ORD059717,CUS47735,E0442,2022-07-27,10:30:00,Paid,B002
ORD059718,CUS32532,E0482,2024-07-16,19:00:00,Cancelled,B008
ORD059719,CUS47427,E0282,2023-12-06,15:00:00,Created,B001
ORD059720,CUS47578,E0392,2024-12-23,08:00:00,Created,B004
ORD059721,CUS35495,E0298,2023-06-29,08:00:00,Paid,B004
ORD059722,CUS64502,E0394,2022-10-28,10:30:00,Paid,B004
ORD059723,CUS33747,E0485,2023-02-15,08:00:00,Cancelled,B002
ORD059724,CUS46557,E0450,2022-03-02,08:00:00,Paid,B008
ORD059725,CUS43189,E0440,2024-09-17,08:00:00,Created,B010
ORD059726,CUS00022,E0453,2022-09-04,19:00:00,Paid,B004
ORD059727,CUS38350,E0391,2022-07-08,19:00:00,Paid,B008
ORD059728,CUS69658,E0318,2023-05-12,08:00:00,Created,B010
ORD059729,CUS07938,E0440,2022-02-02,10:30:00,Paid,B009
ORD059730,CUS27425,E0426,2023-09-28,19:00:00,Cancelled,B007
ORD059731,CUS40371,E0411,2024-02-29,15:00:00,Created,B009
ORD059732,CUS72051,E0492,2022-07-18,15:00:00,Created,B003
ORD059733,CUS01090,E0350,2023-07-29,10:30:00,Cancelled,B007
ORD059734,CUS33485,E0492,2024-12-03,15:00:00,Paid,B002
ORD059735,CUS18603,E0446,2023-07-08,08:00:00,Created,B008
ORD059736,CUS02467,E0297,2024-08-16,15:00:00,Cancelled,B005
ORD059737,CUS54289,E0420,2024-02-26,10:30:00,Created,B007
ORD059738,CUS74461,E0435,2022-09-27,10:30:00,Paid,B007
ORD059739,CUS28436,E0293,2024-02-23,08:00:00,Paid,B008
ORD059740,CUS61003,E0357,2022-02-23,10:30:00,Paid,B008
ORD059741,CUS26543,E0491,2024-01-27,10:30:00,Cancelled,B001
ORD059742,CUS69435,E0392,2023-03-05,15:00:00,Created,B002
ORD059743,CUS72253,E0470,2024-04-06,08:00:00,Cancelled,B002
ORD059744,CUS69540,E0439,2023-11-06,10:30:00,Paid,B008
ORD059745,CUS51991,E0453,2024-05-22,15:00:00,Created,B007
ORD059746,CUS56369,E0391,2022-05-26,08:00:00,Paid,B010
ORD059747,CUS26080,E0346,2023-08-06,10:30:00,Cancelled,B004
ORD059748,CUS16550,E0446,2023-10-11,08:00:00,Created,B004
ORD059749,CUS74005,E0281,2024-02-09,19:00:00,Paid,B009
ORD059750,CUS43359,E0310,2022-06-15,19:00:00,Created,B005
ORD059751,CUS75870,E0332,2024-06-24,08:00:00,Paid,B003
ORD059752,CUS05692,E0454,2022-12-23,08:00:00,Paid,B005
ORD059753,CUS32862,E0332,2023-04-15,08:00:00,Cancelled,B007
ORD059754,CUS09855,E0282,2022-06-03,15:00:00,Created,B005
ORD059755,CUS47706,E0276,2022-07-20,19:00:00,Created,B001
ORD059756,CUS29821,E0489,2023-11-21,19:00:00,Created,B009
ORD059757,CUS01797,E0446,2022-11-29,08:00:00,Created,B007
ORD059758,CUS62246,E0437,2023-05-08,10:30:00,Paid,B009
ORD059759,CUS79762,E0381,2022-07-21,15:00:00,Paid,B002
ORD059760,CUS32075,E0453,2023-12-22,19:00:00,Cancelled,B008
ORD059761,CUS15016,E0288,2022-07-29,19:00:00,Paid,B009
ORD059762,CUS45959,E0312,2023-08-28,10:30:00,Cancelled,B010
ORD059763,CUS26993,E0332,2022-02-13,15:00:00,Paid,B006
ORD059764,CUS13910,E0481,2023-10-07,08:00:00,Created,B001
ORD059765,CUS55365,E0298,2023-11-23,19:00:00,Paid,B010
ORD059766,CUS41371,E0287,2023-01-05,10:30:00,Paid,B007
ORD059767,CUS31689,E0500,2023-10-14,19:00:00,Paid,B008
ORD059768,CUS29715,E0311,2022-08-22,10:30:00,Created,B005
ORD059769,CUS01398,E0394,2022-01-01,10:30:00,Cancelled,B005
ORD059770,CUS18433,E0331,2022-10-30,08:00:00,Paid,B007
ORD059771,CUS02979,E0305,2023-08-01,15:00:00,Cancelled,B006
ORD059772,CUS25290,E0281,2023-04-26,08:00:00,Cancelled,B004
ORD059773,CUS11592,E0455,2024-12-24,19:00:00,Cancelled,B008
ORD059774,CUS37379,E0342,2024-08-01,08:00:00,Created,B009
ORD059775,CUS12131,E0293,2022-07-28,10:30:00,Created,B006
ORD059776,CUS25094,E0280,2022-06-08,15:00:00,Created,B004
ORD059777,CUS37832,E0491,2023-10-31,15:00:00,Paid,B004
ORD059778,CUS29836,E0318,2023-06-14,15:00:00,Paid,B007
ORD059779,CUS16573,E0365,2024-02-06,10:30:00,Cancelled,B008
ORD059780,CUS79711,E0346,2022-09-24,19:00:00,Paid,B005
ORD059781,CUS20547,E0311,2022-10-13,08:00:00,Created,B009
ORD059782,CUS53753,E0491,2022-04-24,10:30:00,Paid,B001
ORD059783,CUS21036,E0495,2024-01-12,19:00:00,Created,B005
ORD059784,CUS54327,E0308,2024-11-22,08:00:00,Created,B008
ORD059785,CUS76057,E0417,2023-09-24,10:30:00,Created,B009
ORD059786,CUS38206,E0346,2024-02-28,08:00:00,Created,B009
ORD059787,CUS63954,E0485,2022-08-09,10:30:00,Created,B004
ORD059788,CUS35651,E0489,2022-09-29,19:00:00,Cancelled,B005
ORD059789,CUS52539,E0301,2022-02-26,19:00:00,Paid,B004
ORD059790,CUS39872,E0279,2022-08-23,19:00:00,Cancelled,B005
ORD059791,CUS76141,E0345,2023-01-01,08:00:00,Paid,B008
ORD059792,CUS68176,E0488,2024-07-14,15:00:00,Created,B001
ORD059793,CUS79608,E0488,2024-01-28,15:00:00,Created,B003
ORD059794,CUS14471,E0450,2023-06-27,08:00:00,Created,B001
ORD059795,CUS37321,E0485,2022-07-06,10:30:00,Cancelled,B004
ORD059796,CUS01421,E0298,2023-01-17,10:30:00,Cancelled,B001
ORD059797,CUS44277,E0489,2024-09-24,08:00:00,Paid,B003
ORD059798,CUS34833,E0485,2022-04-19,08:00:00,Created,B001
ORD059799,CUS24596,E0310,2022-09-10,08:00:00,Created,B007
ORD059800,CUS62015,E0311,2024-03-01,08:00:00,Cancelled,B002
ORD059801,CUS48827,E0473,2023-09-11,08:00:00,Paid,B009
ORD059802,CUS03394,E0365,2022-08-08,15:00:00,Created,B007
ORD059803,CUS65277,E0275,2023-02-11,15:00:00,Paid,B005
ORD059804,CUS65940,E0373,2022-02-04,08:00:00,Paid,B006
ORD059805,CUS64766,E0312,2023-12-22,19:00:00,Cancelled,B008
ORD059806,CUS54891,E0455,2023-08-05,08:00:00,Paid,B002
ORD059807,CUS46564,E0415,2023-10-20,08:00:00,Cancelled,B001
ORD059808,CUS52538,E0492,2022-08-14,19:00:00,Paid,B002
ORD059809,CUS22841,E0290,2023-02-05,15:00:00,Paid,B008
ORD059810,CUS01837,E0470,2022-07-19,15:00:00,Cancelled,B003
ORD059811,CUS67630,E0452,2022-12-23,08:00:00,Cancelled,B003
ORD059812,CUS16979,E0331,2024-10-05,08:00:00,Paid,B010
ORD059813,CUS54303,E0435,2023-06-26,19:00:00,Cancelled,B002
ORD059814,CUS78768,E0322,2024-07-19,08:00:00,Cancelled,B004
ORD059815,CUS18248,E0485,2022-11-21,19:00:00,Created,B008
ORD059816,CUS40155,E0434,2023-02-18,15:00:00,Created,B008
ORD059817,CUS30274,E0383,2024-06-26,19:00:00,Paid,B005
ORD059818,CUS58097,E0500,2023-11-27,15:00:00,Paid,B006
ORD059819,CUS31462,E0452,2023-01-29,10:30:00,Paid,B002
ORD059820,CUS18598,E0391,2023-12-08,08:00:00,Paid,B010
ORD059821,CUS70176,E0482,2023-12-31,15:00:00,Paid,B002
ORD059822,CUS40966,E0442,2024-11-09,19:00:00,Created,B007
ORD059823,CUS32863,E0453,2022-04-14,10:30:00,Cancelled,B002
ORD059824,CUS07908,E0496,2023-01-16,15:00:00,Cancelled,B005
ORD059825,CUS71180,E0492,2023-05-07,08:00:00,Created,B001
ORD059826,CUS09902,E0440,2022-12-04,19:00:00,Paid,B008
ORD059827,CUS69059,E0394,2022-04-29,10:30:00,Created,B010
ORD059828,CUS61621,E0275,2024-01-21,19:00:00,Cancelled,B008
ORD059829,CUS13387,E0488,2023-08-28,15:00:00,Cancelled,B003
ORD059830,CUS40880,E0345,2023-09-21,10:30:00,Cancelled,B006
ORD059831,CUS33879,E0293,2022-07-13,15:00:00,Paid,B008
ORD059832,CUS47914,E0496,2024-05-15,19:00:00,Cancelled,B002
ORD059833,CUS03573,E0439,2022-05-17,10:30:00,Created,B007
ORD059834,CUS76174,E0473,2024-07-30,15:00:00,Cancelled,B005
ORD059835,CUS62804,E0383,2024-03-17,10:30:00,Paid,B007
ORD059836,CUS70244,E0382,2023-07-15,10:30:00,Created,B007
ORD059837,CUS21781,E0288,2023-03-19,10:30:00,Paid,B008
ORD059838,CUS06949,E0471,2023-02-23,10:30:00,Paid,B006
ORD059839,CUS72471,E0271,2022-06-07,10:30:00,Cancelled,B007
ORD059840,CUS76008,E0311,2024-07-04,10:30:00,Paid,B001
ORD059841,CUS69077,E0275,2024-02-10,08:00:00,Created,B005
ORD059842,CUS10659,E0449,2024-08-26,19:00:00,Created,B002
ORD059843,CUS14109,E0415,2023-05-25,10:30:00,Created,B002
ORD059844,CUS26882,E0411,2024-04-12,08:00:00,Created,B001
ORD059845,CUS38841,E0331,2024-08-10,10:30:00,Created,B008
ORD059846,CUS52518,E0446,2022-10-08,10:30:00,Cancelled,B008
ORD059847,CUS37663,E0485,2023-12-11,08:00:00,Cancelled,B005
ORD059848,CUS63430,E0437,2023-02-07,10:30:00,Cancelled,B007
ORD059849,CUS72017,E0297,2024-08-26,08:00:00,Cancelled,B003
ORD059850,CUS16482,E0312,2022-01-20,19:00:00,Paid,B006
ORD059851,CUS12264,E0485,2023-01-04,08:00:00,Created,B009
ORD059852,CUS59479,E0271,2022-12-28,19:00:00,Created,B010
ORD059853,CUS64918,E0297,2022-09-16,08:00:00,Cancelled,B001
ORD059854,CUS49751,E0365,2024-12-21,15:00:00,Paid,B003
ORD059855,CUS39838,E0346,2023-05-02,08:00:00,Created,B002
ORD059856,CUS36324,E0391,2023-04-02,19:00:00,Created,B004
ORD059857,CUS56590,E0462,2024-01-31,19:00:00,Created,B005
ORD059858,CUS34398,E0392,2024-05-11,15:00:00,Cancelled,B004
ORD059859,CUS51021,E0471,2024-04-22,15:00:00,Paid,B002
ORD059860,CUS17052,E0361,2023-03-03,15:00:00,Cancelled,B001
ORD059861,CUS22919,E0489,2024-12-21,15:00:00,Cancelled,B008
ORD059862,CUS27034,E0311,2022-02-18,08:00:00,Paid,B001
ORD059863,CUS08477,E0318,2022-04-25,15:00:00,Cancelled,B009
ORD059864,CUS30866,E0290,2023-12-17,08:00:00,Cancelled,B008
ORD059865,CUS02995,E0415,2022-04-27,19:00:00,Paid,B009
ORD059866,CUS16494,E0442,2023-01-06,19:00:00,Cancelled,B006
ORD059867,CUS74771,E0496,2024-08-29,08:00:00,Paid,B010
ORD059868,CUS43607,E0271,2022-01-05,08:00:00,Created,B009
ORD059869,CUS79288,E0360,2023-07-12,08:00:00,Cancelled,B007
ORD059870,CUS17466,E0435,2022-03-27,10:30:00,Cancelled,B009
ORD059871,CUS53692,E0496,2022-06-28,19:00:00,Created,B009
ORD059872,CUS67809,E0280,2024-08-20,19:00:00,Created,B002
ORD059873,CUS39523,E0415,2024-06-12,19:00:00,Paid,B006
ORD059874,CUS14921,E0283,2023-07-20,19:00:00,Paid,B001
ORD059875,CUS12311,E0322,2023-09-09,10:30:00,Paid,B008
ORD059876,CUS36324,E0391,2024-03-19,10:30:00,Paid,B008
ORD059877,CUS65532,E0434,2023-07-03,10:30:00,Cancelled,B003
ORD059878,CUS53005,E0345,2022-07-14,19:00:00,Cancelled,B008
ORD059879,CUS47650,E0297,2024-02-27,19:00:00,Paid,B004
ORD059880,CUS16975,E0365,2022-10-03,19:00:00,Paid,B004
ORD059881,CUS29896,E0495,2022-07-12,19:00:00,Paid,B007
ORD059882,CUS63550,E0486,2022-07-13,08:00:00,Cancelled,B003
ORD059883,CUS72742,E0449,2024-08-09,10:30:00,Paid,B005
ORD059884,CUS10372,E0279,2024-09-22,10:30:00,Created,B010
ORD059885,CUS56578,E0288,2023-03-05,10:30:00,Paid,B005
ORD059886,CUS59453,E0276,2023-10-08,15:00:00,Created,B009
ORD059887,CUS54131,E0361,2023-05-07,15:00:00,Paid,B010
ORD059888,CUS48685,E0486,2024-04-14,10:30:00,Paid,B001
ORD059889,CUS65804,E0439,2022-12-20,08:00:00,Created,B003
ORD059890,CUS08347,E0491,2022-04-02,08:00:00,Paid,B008
ORD059891,CUS69344,E0495,2023-07-16,15:00:00,Cancelled,B002
ORD059892,CUS27332,E0452,2022-09-12,10:30:00,Created,B001
ORD059893,CUS71713,E0383,2024-10-31,10:30:00,Paid,B002
ORD059894,CUS60098,E0452,2024-02-26,19:00:00,Paid,B005
ORD059895,CUS72201,E0489,2024-07-11,15:00:00,Created,B009
ORD059896,CUS79141,E0370,2022-03-11,19:00:00,Created,B009
ORD059897,CUS78577,E0331,2024-12-05,15:00:00,Cancelled,B007
ORD059898,CUS36699,E0470,2022-10-06,10:30:00,Created,B004
ORD059899,CUS05958,E0311,2024-05-25,08:00:00,Created,B003
ORD059900,CUS37805,E0332,2024-02-08,15:00:00,Paid,B005
ORD059901,CUS42211,E0357,2023-09-18,08:00:00,Created,B010
ORD059902,CUS17912,E0495,2023-10-28,10:30:00,Created,B003
ORD059903,CUS51058,E0440,2022-08-28,19:00:00,Paid,B005
ORD059904,CUS43692,E0297,2023-12-05,10:30:00,Created,B008
ORD059905,CUS05513,E0281,2024-06-09,10:30:00,Cancelled,B001
ORD059906,CUS35740,E0290,2024-09-23,15:00:00,Created,B005
ORD059907,CUS62639,E0341,2022-12-11,10:30:00,Paid,B002
ORD059908,CUS53912,E0293,2023-06-12,08:00:00,Paid,B007
ORD059909,CUS12720,E0322,2024-08-09,10:30:00,Paid,B005
ORD059910,CUS69980,E0318,2023-08-16,15:00:00,Cancelled,B009
ORD059911,CUS72487,E0282,2024-09-07,15:00:00,Paid,B001
ORD059912,CUS47522,E0276,2022-04-25,19:00:00,Created,B006
ORD059913,CUS72435,E0496,2022-03-03,08:00:00,Paid,B010
ORD059914,CUS14093,E0357,2024-07-28,08:00:00,Cancelled,B010
ORD059915,CUS59505,E0450,2024-08-14,15:00:00,Created,B005
