BranchID,EmployeeID,StartDate,EndDate
B008,E0336,2020-10-09,2021-07-18
B007,E0439,2022-09-16,2022-11-15
B002,E0081,2020-11-03,2020-12-12
B008,E0357,2021-05-31,2021-11-30
B001,E0005,2022-04-24,2022-08-22
B003,E0084,2023-12-29,2024-07-23
B005,E0143,2020-04-21,2020-12-18
B007,E0286,2020-08-17,2020-11-20
B005,E0014,2020-12-27,2021-02-19
B009,E0449,2023-04-30,2024-01-02
B001,E0124,2020-08-13,2021-04-05
B004,E0149,2020-12-24,2021-08-15
B008,E0476,2022-05-13,2023-04-21
B010,E0353,2020-12-27,2021-09-26
B002,E0179,2020-10-26,2021-04-17
B005,E0005,2021-07-02,2022-03-28
B005,E0115,2021-07-14,2022-02-06
B010,E0208,2023-08-01,2024-04-12
B006,E0430,2021-12-19,2022-08-24
B004,E0351,2022-12-21,2023-05-23
B001,E0027,2021-01-26,2021-10-19
B001,E0359,2023-05-03,2024-03-01
B006,E0073,2023-11-22,2024-06-01
B004,E0193,2021-01-06,2021-03-18
B003,E0360,2022-12-22,2023-04-30
B008,E0455,2023-04-23,2024-03-15
B008,E0005,2021-11-02,2022-04-05
B010,E0009,2021-12-19,2022-10-27
B009,E0199,2020-05-24,2021-02-18
B001,E0462,2023-01-19,2023-08-07
B007,E0123,2021-09-13,2022-02-08
B008,E0350,2020-08-21,2021-04-04
B003,E0148,2023-01-28,2023-04-19
B004,E0401,2023-08-19,2023-11-08
B010,E0098,2021-10-17,2021-12-14
B005,E0140,2023-01-24,2023-05-10
B004,E0199,2023-11-22,2024-04-01
B010,E0240,2021-09-12,2022-06-19
B001,E0192,2023-06-05,2023-08-28
B006,E0182,2021-08-29,2022-05-04
B009,E0139,2022-08-03,2023-03-26
B003,E0015,2020-02-22,2020-07-23
B006,E0254,2021-01-11,2021-07-17
B007,E0068,2020-04-18,2020-08-16
B007,E0044,2021-08-17,2021-12-30
B005,E0378,2022-10-13,2023-06-20
B009,E0236,2022-09-21,2023-09-02
B008,E0276,2023-01-15,2023-08-14
B007,E0145,2023-12-03,2024-07-10
B001,E0493,2021-04-27,2021-07-15
B007,E0446,2020-05-23,2020-10-15
B002,E0007,2021-02-08,2021-12-28
B006,E0132,2020-08-14,2020-12-29
B002,E0344,2020-09-14,2021-07-12
B005,E0075,2021-02-01,2021-03-17
B009,E0491,2020-10-13,2021-04-05
B009,E0171,2022-02-14,2023-01-19
B003,E0169,2023-12-06,2024-04-13
B001,E0079,2021-08-13,2022-02-26
B010,E0267,2022-08-11,2022-12-27
B003,E0396,2021-11-01,2022-01-06
B009,E0232,2023-01-12,2023-06-22
B005,E0188,2023-12-02,2024-07-05
B005,E0021,2023-10-03,2024-05-22
B001,E0025,2020-01-23,2020-11-07
B005,E0289,2023-07-18,2024-05-22
B005,E0266,2021-07-10,2022-04-06
B003,E0444,2020-05-04,2020-06-04
B010,E0128,2021-09-23,2021-11-15
B010,E0089,2021-04-30,2022-03-11
B002,E0219,2022-12-25,2023-01-31
B004,E0013,2023-08-21,2023-10-12
B001,E0051,2022-10-10,2023-09-06
B002,E0088,2020-09-18,2021-02-04
B007,E0264,2021-05-14,2021-10-03
B008,E0086,2022-10-16,2023-09-04
B002,E0053,2020-05-28,2020-11-04
B001,E0398,2023-05-11,2023-09-07
B006,E0351,2023-12-06,2024-10-04
B005,E0479,2020-09-17,2021-07-29
B008,E0139,2023-03-15,2023-12-26
B004,E0214,2023-07-04,2023-10-07
B008,E0234,2020-05-30,2020-12-31
B006,E0265,2023-07-26,2023-10-01
B007,E0358,2020-11-21,2021-06-05
B008,E0416,2022-08-21,2022-10-26
B005,E0135,2023-07-07,2023-09-02
B007,E0156,2021-11-18,2022-06-15
B001,E0108,2021-07-01,2022-03-09
B001,E0348,2023-02-02,2023-03-14
B010,E0330,2022-09-09,2022-11-21
B010,E0137,2022-04-05,2022-09-10
B003,E0052,2020-06-02,2020-08-23
B009,E0228,2022-05-06,2022-07-27
B009,E0391,2020-05-30,2021-03-18
B004,E0422,2020-03-30,2020-05-13
B006,E0337,2023-03-02,2023-09-02
B010,E0157,2023-12-29,2024-12-02
B010,E0493,2023-06-26,2024-04-29
B009,E0473,2023-12-25,2024-08-17
B009,E0264,2022-12-30,2023-11-11
B006,E0250,2020-02-29,2020-08-09
B006,E0290,2023-01-30,2023-11-16
B004,E0139,2023-03-28,2024-01-29
B008,E0071,2021-11-23,2022-01-24
B007,E0170,2022-08-07,2023-07-18
B007,E0377,2023-06-06,2024-02-17
B009,E0185,2022-08-02,2022-09-15
B001,E0233,2021-01-12,2021-11-18
B009,E0389,2021-02-28,2021-12-07
B004,E0199,2021-09-30,2022-01-29
B003,E0238,2022-08-03,2022-10-12
B009,E0171,2023-06-20,2024-02-08
B004,E0064,2021-11-22,2022-03-22
B008,E0447,2022-05-06,2023-04-14
B002,E0395,2020-02-06,2020-07-06
B005,E0065,2020-11-02,2021-02-14
B009,E0367,2021-07-30,2022-02-08
B004,E0375,2020-09-21,2020-12-07
B009,E0489,2022-01-22,2022-09-15
B003,E0484,2022-05-15,2022-08-09
B007,E0230,2021-01-30,2021-07-09
B009,E0405,2023-11-28,2024-01-31
B006,E0284,2020-07-15,2020-09-01
B002,E0372,2023-03-31,2023-07-19
B003,E0020,2021-04-17,2021-12-21
B009,E0095,2023-12-28,2024-03-29
B003,E0449,2022-04-08,2022-11-07
B005,E0438,2022-04-09,2023-03-15
B003,E0309,2023-05-26,2023-12-24
B008,E0429,2020-10-06,2021-05-18
B008,E0349,2023-06-05,2024-05-08
B009,E0119,2020-03-19,2020-12-15
B003,E0110,2023-08-30,2024-02-17
B002,E0219,2023-01-10,2023-12-14
B010,E0362,2023-08-17,2024-02-23
B008,E0060,2020-09-07,2021-04-06
B010,E0295,2020-01-07,2020-11-15
B001,E0279,2023-01-21,2023-07-29
B007,E0431,2022-07-19,2023-04-03
B002,E0291,2020-04-25,2021-02-06
B003,E0461,2020-05-12,2021-03-20
B009,E0484,2021-11-02,2022-09-06
B008,E0071,2020-07-25,2021-06-16
B003,E0350,2022-12-10,2023-11-26
B005,E0144,2023-11-12,2023-12-16
B003,E0078,2020-02-28,2020-12-04
B006,E0486,2020-07-14,2020-08-23
B009,E0183,2021-07-04,2022-01-01
B003,E0157,2022-12-19,2023-02-10
B010,E0374,2021-09-08,2021-12-29
B003,E0137,2023-07-04,2024-05-15
B009,E0447,2022-12-01,2023-06-24
B010,E0412,2020-06-13,2020-12-10
B008,E0238,2021-09-22,2022-02-05
B002,E0246,2020-03-26,2020-12-19
B002,E0198,2020-01-06,2020-10-29
B010,E0105,2021-04-19,2021-07-26
B006,E0390,2020-01-17,2020-10-23
B007,E0426,2020-02-05,2020-09-07
B004,E0232,2021-08-20,2021-10-11
B004,E0128,2020-12-19,2021-12-08
B003,E0411,2023-10-27,2024-09-22
B009,E0141,2023-08-22,2024-04-19
B002,E0100,2023-02-14,2023-11-25
B009,E0466,2020-05-11,2020-06-21
B006,E0047,2020-05-15,2020-06-26
B008,E0211,2020-06-26,2021-04-21
B005,E0277,2020-04-27,2020-06-04
B002,E0232,2023-02-05,2023-12-06
B002,E0101,2022-11-18,2023-05-18
B004,E0166,2021-10-01,2022-05-27
B001,E0393,2022-07-20,2022-11-22
B009,E0246,2021-05-25,2022-01-18
B008,E0344,2021-12-09,2022-04-07
B003,E0206,2023-11-06,2024-03-08
B003,E0144,2022-08-04,2022-11-22
B003,E0090,2020-03-09,2020-08-30
B002,E0027,2023-07-02,2023-09-26
B009,E0262,2020-09-15,2021-03-22
B004,E0472,2021-07-25,2022-06-14
B008,E0130,2021-04-03,2021-09-17
B003,E0013,2022-08-09,2022-09-24
B006,E0429,2020-11-30,2021-08-14
B006,E0181,2021-11-07,2022-09-09
B010,E0282,2020-08-09,2021-01-08
B010,E0245,2022-09-18,2022-10-30
B008,E0270,2022-07-23,2023-06-30
B006,E0368,2020-09-05,2021-04-10
B007,E0290,2021-03-24,2021-07-06
B006,E0186,2023-09-15,2024-01-24
B003,E0253,2023-08-03,2024-02-21
B005,E0494,2021-08-14,2022-04-03
B004,E0485,2020-02-12,2020-10-13
B009,E0109,2021-01-13,2021-02-15
B010,E0228,2021-01-26,2021-09-24
B005,E0180,2020-12-23,2021-02-04
B001,E0263,2022-08-30,2023-01-21
B003,E0169,2021-07-16,2021-08-16
B003,E0006,2020-09-07,2020-11-23
B008,E0491,2022-09-03,2023-07-17
B002,E0016,2022-03-07,2022-06-22
B008,E0064,2020-06-01,2020-07-12
B010,E0365,2020-02-14,2020-12-01
B003,E0315,2020-09-15,2021-03-24
B007,E0393,2021-07-16,2022-04-14
B009,E0166,2022-09-04,2023-04-07
B009,E0331,2021-11-04,2021-12-27
B005,E0490,2023-07-15,2023-09-07
B004,E0102,2021-03-14,2022-02-17
B010,E0117,2022-04-12,2022-09-08
B003,E0424,2023-01-21,2023-09-26
B004,E0331,2023-05-23,2023-09-22
B007,E0460,2023-11-02,2024-04-09
B002,E0281,2022-07-09,2022-09-09
B005,E0338,2020-04-14,2021-01-13
B004,E0449,2022-11-25,2023-01-05
B005,E0419,2023-12-27,2024-12-25
B007,E0318,2022-04-16,2023-03-17
B007,E0203,2020-10-07,2021-06-19
B001,E0320,2023-08-18,2024-08-09
B006,E0089,2023-12-04,2024-08-23
B006,E0256,2021-05-29,2021-08-14
B001,E0210,2020-06-06,2020-09-21
B003,E0125,2020-02-24,2020-04-22
B008,E0254,2022-09-11,2023-04-08
B005,E0143,2020-03-09,2020-07-29
B008,E0083,2022-04-08,2023-02-22
B007,E0418,2021-06-12,2022-01-06
B005,E0292,2021-10-02,2021-11-15
B005,E0163,2023-09-20,2024-02-03
B007,E0299,2022-04-15,2022-10-15
B005,E0469,2020-03-05,2021-02-14
B007,E0171,2020-06-24,2020-09-08
B005,E0293,2023-11-06,2024-01-25
B008,E0072,2021-09-25,2021-12-30
B008,E0178,2020-01-27,2020-09-10
B007,E0333,2020-09-10,2021-08-01
B006,E0238,2023-06-15,2023-10-11
B005,E0075,2021-01-18,2021-03-31
B008,E0166,2020-05-24,2020-11-03
B001,E0024,2021-05-28,2021-11-06
B006,E0016,2020-07-01,2020-11-15
B007,E0309,2023-06-20,2024-03-12
B004,E0476,2023-04-01,2023-11-13
B004,E0420,2020-12-13,2021-08-22
B005,E0283,2021-09-12,2022-06-03
B005,E0245,2020-07-28,2021-05-13
B008,E0227,2021-08-10,2021-10-29
B003,E0391,2023-03-06,2023-07-21
B009,E0107,2023-01-27,2023-03-29
B004,E0174,2022-05-20,2022-06-30
B010,E0339,2022-06-29,2023-03-09
B004,E0279,2020-06-02,2021-04-10
B003,E0153,2022-11-08,2023-05-12
B005,E0313,2022-08-14,2023-07-05
B009,E0003,2020-09-08,2021-03-06
B003,E0308,2022-02-16,2022-04-03
B003,E0167,2022-02-01,2022-03-25
B009,E0244,2020-12-16,2021-07-05
B007,E0306,2022-12-25,2023-01-28
B010,E0084,2021-04-05,2022-04-02
B007,E0131,2023-05-26,2023-07-24
B008,E0191,2023-06-18,2023-11-17
B005,E0236,2023-06-14,2023-11-05
B003,E0001,2020-01-23,2020-05-20
B006,E0333,2023-10-05,2023-11-29
B010,E0356,2020-08-01,2020-12-04
B003,E0048,2020-11-14,2020-12-24
B007,E0337,2023-04-03,2024-03-17
B003,E0096,2023-02-09,2023-07-14
B006,E0215,2021-01-14,2021-10-11
B003,E0222,2020-06-26,2021-05-13
B006,E0064,2021-10-01,2022-08-05
B002,E0275,2021-08-27,2022-04-21
B002,E0199,2020-03-22,2020-10-16
B001,E0189,2021-05-06,2021-10-06
B010,E0116,2020-12-24,2021-12-24
B003,E0414,2020-11-24,2021-08-19
B009,E0151,2021-01-14,2021-07-16
B010,E0246,2021-09-03,2021-12-03
B002,E0447,2023-10-10,2023-12-03
B010,E0088,2021-10-17,2022-02-23
B003,E0039,2021-07-11,2021-12-03
B010,E0284,2022-01-02,2022-10-28
B009,E0142,2020-09-30,2020-10-30
B005,E0291,2023-03-30,2023-08-31
B009,E0238,2020-08-31,2021-06-03
B010,E0149,2023-02-02,2023-05-29
B001,E0369,2021-05-09,2021-08-20
B001,E0077,2023-09-13,2024-08-22
B005,E0021,2020-09-26,2021-06-14
B002,E0128,2023-07-18,2023-11-13
B007,E0438,2022-02-01,2022-07-10
B007,E0411,2023-06-27,2024-05-10
B001,E0326,2023-02-28,2023-06-12
B006,E0327,2022-12-10,2023-09-20
B004,E0306,2022-08-04,2022-12-27
B003,E0405,2022-04-01,2023-03-01
B003,E0340,2021-02-06,2021-06-11
B005,E0082,2021-04-05,2022-01-08
B005,E0063,2022-10-22,2023-09-16
B001,E0103,2021-11-04,2022-01-03
B009,E0387,2020-07-27,2021-05-27
B001,E0332,2020-08-02,2020-09-30
B007,E0012,2023-02-05,2023-08-24
B004,E0350,2023-06-23,2024-05-01
B010,E0151,2022-01-27,2022-07-12
B004,E0127,2023-08-09,2024-08-05
B005,E0448,2022-08-06,2023-02-12
B005,E0330,2021-07-17,2022-04-05
B008,E0158,2021-07-20,2022-02-25
B001,E0151,2020-06-17,2021-01-10
B004,E0186,2023-07-24,2023-08-24
B004,E0172,2022-03-30,2023-02-15
B009,E0193,2022-03-04,2022-07-07
B009,E0295,2023-10-26,2024-08-04
B001,E0469,2023-11-01,2024-02-16
B006,E0021,2021-01-07,2021-08-03
B008,E0391,2020-09-21,2020-12-12
B005,E0070,2022-07-11,2023-03-13
B007,E0448,2022-08-04,2023-02-09
B004,E0240,2023-03-05,2024-01-26
B001,E0113,2020-09-13,2021-02-15
B008,E0114,2021-01-20,2021-04-23
B007,E0077,2022-06-09,2023-01-20
B009,E0150,2023-12-21,2024-08-20
B001,E0422,2023-02-23,2023-03-29
B005,E0266,2022-09-30,2023-01-05
B010,E0444,2021-01-08,2021-09-22
B002,E0280,2022-07-18,2023-05-20
B004,E0496,2021-01-10,2021-09-16
B008,E0183,2023-01-17,2023-06-27
B010,E0017,2020-02-04,2020-10-19
B008,E0431,2020-08-19,2021-04-21
B003,E0045,2022-12-09,2023-03-14
B003,E0452,2023-08-30,2024-03-26
B008,E0315,2023-03-03,2023-11-20
B004,E0262,2022-11-08,2023-01-27
B003,E0209,2022-01-13,2022-10-18
B009,E0326,2023-08-29,2023-12-12
B008,E0039,2022-04-18,2022-06-05
B002,E0143,2020-08-29,2021-07-11
B005,E0326,2023-01-14,2023-04-13
B002,E0296,2022-10-17,2023-10-02
B004,E0071,2022-05-08,2022-08-04
B003,E0434,2021-06-27,2021-12-11
B004,E0071,2021-12-09,2022-10-03
B005,E0299,2022-02-20,2022-12-24
B010,E0135,2021-02-05,2021-11-13
B001,E0102,2023-10-19,2024-01-04
B002,E0204,2022-01-18,2022-08-02
B007,E0367,2021-04-23,2021-12-06
B003,E0265,2021-07-03,2022-04-10
B007,E0168,2020-06-13,2021-03-06
B009,E0127,2022-10-11,2023-02-14
B002,E0433,2022-02-24,2022-10-09
B004,E0428,2021-11-24,2022-02-09
B009,E0385,2023-07-27,2023-10-25
B003,E0424,2023-04-05,2023-11-13
B004,E0385,2021-07-11,2021-08-30
B010,E0105,2020-07-13,2021-05-28
B004,E0434,2023-07-16,2024-03-16
B009,E0138,2023-09-03,2024-02-28
B001,E0362,2022-09-17,2023-06-25
B002,E0419,2021-03-11,2021-12-26
B003,E0278,2020-05-10,2020-08-07
B007,E0372,2021-10-28,2022-02-25
B004,E0445,2023-05-05,2024-02-08
B007,E0096,2023-10-02,2024-05-24
B002,E0356,2021-10-10,2022-01-01
B001,E0124,2023-06-04,2023-10-03
B002,E0245,2023-10-14,2024-08-11
B009,E0324,2021-05-16,2022-03-12
B008,E0029,2020-03-10,2021-01-21
B008,E0260,2021-02-06,2022-01-06
B005,E0362,2021-01-03,2021-08-19
B009,E0148,2021-11-21,2022-09-03
B008,E0146,2020-04-27,2020-08-30
B007,E0488,2020-01-21,2020-10-18
B008,E0183,2020-09-30,2020-11-26
B001,E0144,2021-07-14,2022-05-23
B003,E0117,2020-01-23,2020-03-18
B002,E0048,2023-11-16,2024-06-05
B002,E0435,2020-10-11,2021-04-23
B010,E0214,2021-12-18,2022-07-08
B008,E0151,2020-07-05,2021-06-09
B003,E0142,2023-05-28,2023-10-11
B002,E0476,2020-01-15,2020-08-14
B001,E0407,2022-06-01,2023-01-12
B008,E0237,2022-10-29,2023-07-08
B001,E0202,2021-04-28,2021-10-03
B010,E0214,2023-03-17,2023-05-14
B009,E0205,2020-08-27,2021-02-01
B001,E0208,2020-01-04,2020-04-22
B007,E0201,2022-04-17,2022-10-06
B006,E0224,2023-07-25,2024-04-19
B005,E0012,2022-06-26,2022-10-16
B008,E0348,2020-02-28,2020-10-16
B009,E0285,2020-03-29,2020-09-09
B006,E0049,2020-10-17,2020-12-10
B005,E0086,2021-03-25,2022-02-16
B004,E0287,2020-09-21,2021-02-01
B007,E0122,2020-03-14,2020-06-22
B008,E0439,2021-06-02,2021-10-11
B005,E0044,2020-09-06,2021-05-12
B003,E0161,2020-05-12,2021-03-15
B005,E0261,2023-04-26,2023-10-23
B004,E0382,2023-11-20,2024-04-19
B008,E0038,2021-02-11,2021-10-08
B008,E0011,2022-08-11,2023-06-27
B006,E0435,2022-01-29,2023-01-29
B008,E0093,2020-05-28,2021-03-21
B001,E0465,2020-07-18,2021-03-07
B005,E0228,2023-04-09,2023-06-07
B004,E0282,2021-01-02,2021-10-08
B003,E0020,2020-10-24,2021-02-11
B001,E0481,2022-12-16,2023-09-01
B001,E0320,2021-03-28,2022-02-12
B010,E0469,2021-12-09,2022-03-19
B004,E0210,2022-09-04,2023-02-26
B009,E0453,2023-07-22,2024-02-11
B003,E0144,2021-09-16,2022-06-04
B002,E0240,2022-10-10,2023-09-30
B006,E0031,2023-09-02,2023-10-25
B003,E0176,2023-01-10,2023-10-15
B003,E0139,2021-02-14,2021-06-10
B006,E0312,2023-08-21,2024-04-01
B007,E0308,2020-06-02,2021-03-04
B008,E0127,2023-02-02,2023-08-17
B001,E0163,2020-05-21,2020-09-05
B003,E0258,2021-12-28,2022-07-19
B008,E0476,2020-12-10,2021-02-04
B007,E0185,2020-05-20,2020-10-31
B004,E0397,2023-05-13,2023-11-03
B009,E0225,2021-02-23,2021-10-20
B008,E0322,2022-05-20,2022-09-28
B006,E0148,2020-09-21,2021-08-04
B001,E0382,2023-11-25,2024-09-02
B003,E0319,2022-02-17,2022-06-02
B005,E0261,2023-02-20,2024-01-30
B008,E0348,2021-05-06,2021-11-13
B008,E0139,2022-03-29,2023-01-26
B001,E0193,2021-03-28,2021-12-14
B009,E0164,2020-10-09,2021-06-25
B001,E0093,2023-01-19,2023-08-08
B002,E0109,2023-12-02,2024-08-19
B001,E0237,2022-01-12,2022-06-14
B008,E0489,2020-12-21,2021-12-20
B007,E0228,2021-07-21,2022-05-20
B003,E0448,2020-04-28,2020-08-01
B001,E0093,2023-05-19,2024-01-27
B006,E0448,2020-08-08,2020-09-16
B008,E0361,2020-02-13,2020-07-10
B002,E0393,2021-02-06,2021-12-01
B009,E0433,2023-08-28,2024-03-24
B002,E0093,2022-08-18,2023-01-15
B009,E0385,2022-12-28,2023-10-25
B004,E0317,2022-10-15,2023-09-24
B001,E0454,2021-06-21,2021-09-05
B009,E0263,2022-04-25,2022-05-26
B004,E0327,2022-12-18,2023-04-27
B003,E0337,2022-05-30,2023-01-13
B002,E0179,2021-04-25,2022-04-09
B007,E0330,2021-07-06,2022-06-08
B002,E0080,2022-02-02,2023-01-04
B006,E0310,2021-12-19,2022-02-05
B005,E0395,2022-09-25,2023-08-12
B002,E0072,2020-06-19,2020-09-11
B003,E0233,2021-12-01,2022-01-30
B002,E0092,2023-09-06,2024-03-20
B008,E0218,2020-03-03,2020-09-30
B005,E0094,2022-01-17,2022-06-03
B007,E0258,2023-08-01,2024-05-31
B009,E0269,2021-04-25,2021-12-11
B005,E0035,2023-03-07,2023-09-09
B004,E0251,2020-02-25,2020-12-09
B004,E0386,2023-10-14,2024-02-14
B004,E0346,2020-08-16,2021-03-05
B004,E0094,2021-09-25,2022-05-08
B002,E0451,2022-01-10,2022-08-27
B001,E0166,2022-04-24,2022-08-30
B002,E0363,2022-12-23,2023-05-03
B008,E0151,2022-12-01,2023-01-20
B008,E0269,2023-10-09,2024-07-28
B001,E0245,2021-07-18,2022-05-28
B008,E0388,2023-07-18,2023-11-10
B005,E0475,2022-10-16,2023-07-04
B004,E0367,2023-07-11,2024-01-14
B001,E0079,2020-02-01,2020-09-10
B009,E0440,2023-07-16,2023-12-22
B006,E0180,2020-07-17,2020-11-09
B003,E0250,2021-08-13,2021-09-16
B006,E0010,2022-12-14,2023-02-20
B002,E0003,2023-04-19,2023-12-18
B007,E0111,2023-07-21,2023-10-11
B006,E0235,2022-06-12,2022-12-30
B009,E0268,2022-12-02,2023-04-02
B008,E0159,2022-11-17,2023-06-23
B008,E0067,2023-01-16,2023-06-28
B006,E0015,2023-12-31,2024-09-17
B006,E0166,2020-05-10,2020-07-28
B010,E0302,2020-06-08,2021-04-11
B004,E0373,2021-07-02,2022-04-25
B008,E0297,2022-06-21,2022-10-25
B008,E0482,2021-10-08,2022-03-26
B008,E0121,2021-01-04,2021-09-23
B008,E0124,2022-11-17,2023-08-23
B004,E0474,2021-07-18,2022-01-26
B010,E0116,2023-10-04,2024-09-29
B001,E0483,2020-12-26,2021-05-09
B002,E0235,2020-05-15,2020-11-21
B008,E0293,2022-04-18,2023-02-13
B006,E0344,2022-06-11,2022-11-12
B007,E0360,2023-05-10,2023-06-19
B001,E0026,2020-12-23,2021-04-08
B002,E0177,2022-03-31,2022-09-25
B004,E0093,2021-10-01,2022-05-23
B008,E0326,2022-10-04,2023-03-19
B007,E0316,2023-01-08,2023-04-20
B006,E0223,2020-10-29,2021-06-13
B002,E0077,2020-01-17,2020-04-22
B005,E0273,2022-12-29,2023-07-15
B005,E0235,2021-07-23,2022-02-08
B010,E0164,2022-03-15,2022-07-25
B004,E0292,2021-01-26,2021-11-01
B010,E0116,2022-10-04,2023-07-14
B003,E0408,2020-06-12,2020-09-04
B002,E0176,2023-04-22,2023-06-24
B010,E0332,2023-09-03,2024-03-04
B003,E0190,2021-03-19,2021-09-10
B003,E0066,2021-10-11,2022-08-29
B001,E0197,2023-07-13,2023-12-28
B006,E0475,2021-05-20,2021-12-20
B009,E0204,2020-02-19,2021-01-01
B002,E0283,2021-10-03,2022-07-15
B004,E0258,2021-01-30,2021-09-07
B006,E0373,2023-07-13,2023-12-23
B009,E0098,2023-08-08,2023-09-28
B008,E0150,2021-08-17,2022-06-14
B001,E0200,2021-03-01,2021-09-13
B009,E0471,2023-02-13,2023-06-13
B001,E0126,2022-03-08,2022-04-18
B002,E0057,2020-03-10,2020-06-23
B007,E0284,2022-06-19,2022-10-20
B007,E0234,2020-11-25,2021-06-29
B008,E0461,2023-09-07,2023-12-07
B002,E0464,2020-04-11,2020-11-22
B006,E0328,2023-02-20,2023-09-26
B007,E0023,2022-03-26,2022-08-27
B010,E0034,2022-05-29,2023-02-25
B008,E0322,2023-05-16,2024-01-30
B009,E0068,2021-03-14,2021-10-28
B008,E0412,2023-11-14,2024-02-23
B002,E0496,2021-12-04,2022-09-21
B004,E0230,2023-04-25,2023-11-02
B006,E0357,2021-03-27,2021-05-22
B009,E0462,2023-12-10,2024-07-13
B002,E0048,2023-03-03,2024-02-23
B006,E0439,2023-09-25,2023-12-08
B003,E0144,2023-01-11,2023-06-20
B008,E0084,2021-12-31,2022-02-27
B008,E0349,2023-01-29,2023-07-27
B007,E0139,2021-09-02,2022-08-22
B004,E0241,2020-03-14,2021-03-05
B007,E0163,2020-02-10,2020-07-17
B005,E0349,2020-10-28,2021-06-19
B009,E0023,2022-02-06,2022-10-12
B008,E0055,2021-12-10,2022-11-09
B009,E0378,2020-07-04,2020-09-24
B007,E0014,2020-11-06,2020-12-06
B008,E0012,2023-05-02,2024-03-10
B006,E0360,2020-09-09,2021-02-09
B006,E0251,2023-03-20,2023-09-25
B004,E0401,2022-12-30,2023-10-11
B001,E0099,2023-08-30,2024-06-20
B009,E0399,2022-08-08,2023-03-25
B007,E0089,2022-11-16,2023-10-11
B009,E0116,2023-05-20,2023-12-16
B008,E0265,2023-02-24,2023-11-12
B010,E0280,2021-08-12,2021-10-27
B004,E0027,2023-10-18,2024-09-18
B010,E0318,2020-04-22,2020-11-28
B005,E0208,2022-12-27,2023-02-23
B005,E0130,2021-08-06,2021-11-15
B004,E0328,2020-08-01,2021-05-02
B009,E0411,2020-10-12,2021-01-24
B009,E0205,2022-04-26,2023-02-28
B009,E0036,2023-04-07,2023-10-12
B007,E0491,2021-11-24,2022-07-20
B009,E0391,2020-12-31,2021-05-03
B009,E0450,2021-01-30,2021-08-02
B009,E0368,2020-10-11,2021-09-21
B001,E0282,2021-10-24,2022-07-03
B003,E0124,2023-07-09,2024-04-01
B002,E0346,2022-06-18,2022-09-19
B009,E0273,2020-02-24,2020-07-06
B001,E0475,2022-12-01,2023-07-23
B004,E0444,2022-11-07,2023-03-12
B008,E0451,2022-05-17,2022-06-26
B005,E0413,2022-05-28,2023-04-22
B005,E0285,2023-10-15,2024-03-06
B005,E0106,2020-04-12,2021-03-20
B005,E0286,2021-04-27,2022-03-02
B010,E0252,2023-09-02,2024-02-08
B006,E0219,2022-05-21,2022-06-27
B010,E0282,2022-07-01,2023-04-05
B007,E0324,2022-12-09,2023-05-31
B002,E0097,2021-10-27,2022-04-07
B002,E0316,2020-05-26,2021-03-11
B008,E0316,2020-08-05,2021-01-22
B008,E0231,2023-01-07,2023-02-20
B008,E0484,2022-11-01,2023-03-22
B008,E0480,2021-10-18,2022-03-26
B005,E0474,2023-02-28,2023-06-13
B003,E0425,2020-12-30,2021-06-23
B001,E0029,2023-02-07,2023-06-24
B008,E0005,2020-07-07,2021-06-02
B008,E0309,2022-06-16,2023-01-18
B010,E0069,2020-01-03,2020-03-23
B009,E0339,2023-02-28,2023-09-23
B005,E0212,2021-01-03,2021-02-13
B001,E0351,2021-09-01,2022-08-09
B010,E0112,2022-12-07,2023-02-07
B005,E0491,2022-05-23,2023-01-03
B003,E0129,2021-07-01,2022-02-28
B002,E0119,2020-03-10,2020-12-30
B008,E0445,2022-08-01,2023-03-09
B006,E0314,2023-01-25,2023-03-06
B009,E0015,2022-01-21,2022-02-27
B007,E0304,2020-03-30,2020-06-13
B006,E0497,2020-04-29,2020-07-25
B002,E0036,2020-05-17,2021-02-27
B009,E0360,2021-08-07,2021-10-09
B003,E0194,2021-03-06,2022-01-19
B010,E0277,2022-05-31,2023-01-09
B009,E0470,2023-10-06,2023-11-09
B002,E0151,2021-01-17,2021-10-09
B010,E0493,2022-08-09,2023-07-11
B003,E0027,2022-03-16,2022-08-29
B008,E0271,2021-12-03,2022-12-03
B008,E0068,2023-04-30,2023-11-10
B002,E0386,2020-05-04,2021-02-11
B007,E0141,2021-07-11,2021-08-17
B005,E0270,2023-07-23,2023-09-07
B005,E0474,2022-02-24,2022-08-10
B001,E0197,2022-06-22,2022-11-05
B002,E0456,2020-06-03,2021-02-07
B001,E0465,2022-03-16,2022-09-08
B004,E0426,2021-08-09,2022-07-25
B002,E0282,2020-04-17,2021-01-20
B010,E0495,2021-08-29,2022-04-16
B001,E0470,2022-02-18,2022-07-28
B002,E0327,2022-01-22,2022-03-16
B007,E0258,2020-12-22,2021-05-07
B007,E0348,2022-11-28,2023-09-20
B010,E0133,2022-06-21,2022-10-16
B007,E0373,2021-01-03,2021-08-25
B003,E0430,2021-07-19,2021-09-23
B008,E0306,2021-07-11,2022-06-03
B004,E0445,2022-12-05,2023-09-15
B001,E0346,2022-02-02,2023-01-06
B007,E0226,2020-01-16,2020-11-16
B009,E0311,2023-08-14,2024-05-10
B001,E0467,2023-12-21,2024-11-30
