MonitorID,SurgeryID,NurseID,CheckTime,Status,Note
MON027062,SRV0132,E0204,2023-04-07 18:06:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027063,SRV0058,E0221,2024-09-21 23:18:38,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027064,SRV0039,E0197,2023-07-28 18:19:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027065,SRV0021,E0250,2021-05-30 07:35:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027066,SRV0115,E0207,2022-02-05 05:32:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027067,SRV0132,E0231,2024-10-15 00:16:54,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027068,SRV0095,E0183,2024-07-04 19:55:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027069,SRV0152,E0236,2022-06-06 23:54:34,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027070,SRV0115,E0229,2022-10-22 12:37:24,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027071,SRV0023,E0254,2021-06-05 15:09:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027072,SRV0026,E0216,2023-11-30 15:00:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027073,SRV0095,E0262,2022-10-29 15:49:37,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027074,SRV0026,E0242,2021-07-25 04:18:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027075,SRV0086,E0212,2024-02-24 14:30:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027076,SRV0095,E0171,2024-10-15 23:03:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027077,SRV0012,E0169,2023-08-30 15:14:57,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027078,SRV0086,E0229,2021-01-12 03:24:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027079,SRV0060,E0265,2024-12-23 02:44:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027080,SRV0175,E0259,2023-08-07 19:55:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027081,SRV0026,E0153,2022-06-22 11:31:48,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027082,SRV0020,E0131,2021-12-05 20:58:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027083,SRV0058,E0167,2021-05-15 16:38:20,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027084,SRV0058,E0193,2024-06-29 06:54:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027085,SRV0095,E0123,2022-04-28 04:48:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027086,SRV0149,E0206,2023-06-10 23:58:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027087,SRV0053,E0136,2022-06-04 02:06:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027088,SRV0199,E0149,2024-01-12 15:09:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027089,SRV0025,E0188,2021-06-16 21:17:11,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027090,SRV0086,E0227,2023-02-02 18:25:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027091,SRV0023,E0172,2023-08-07 08:24:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027092,SRV0116,E0260,2024-01-07 12:36:22,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027093,SRV0102,E0151,2022-09-14 07:22:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027094,SRV0039,E0160,2023-03-29 13:44:37,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027095,SRV0020,E0190,2024-04-27 11:24:47,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027096,SRV0058,E0236,2021-10-09 13:31:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027097,SRV0186,E0208,2021-01-10 19:05:28,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027098,SRV0152,E0191,2024-06-29 01:40:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027099,SRV0085,E0146,2022-04-10 18:03:14,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027100,SRV0115,E0255,2024-09-18 13:18:21,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027101,SRV0107,E0261,2022-01-14 06:50:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027102,SRV0026,E0258,2021-07-07 11:52:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027103,SRV0080,E0186,2024-10-01 20:48:46,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027104,SRV0150,E0201,2021-03-01 22:51:51,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027105,SRV0086,E0202,2022-06-21 11:58:30,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027106,SRV0150,E0144,2023-07-24 11:39:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027107,SRV0012,E0246,2024-06-20 22:30:27,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027108,SRV0183,E0134,2021-03-22 18:31:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027109,SRV0080,E0196,2021-04-16 08:31:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027110,SRV0188,E0197,2023-09-09 08:18:20,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027111,SRV0177,E0228,2024-08-01 05:56:19,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027112,SRV0020,E0212,2021-06-25 02:53:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027113,SRV0199,E0146,2022-01-05 20:05:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027114,SRV0080,E0158,2023-12-25 08:52:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027115,SRV0129,E0127,2021-01-13 18:33:55,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027116,SRV0147,E0174,2021-10-09 19:23:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027117,SRV0039,E0187,2023-05-26 05:11:28,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027118,SRV0102,E0213,2022-07-17 00:46:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027119,SRV0012,E0230,2022-05-15 10:13:33,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027120,SRV0102,E0129,2021-12-12 13:21:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027121,SRV0186,E0187,2023-06-29 12:40:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027122,SRV0152,E0164,2024-11-27 07:26:31,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027123,SRV0080,E0165,2024-02-28 00:45:19,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027124,SRV0199,E0160,2021-05-01 08:37:33,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027125,SRV0181,E0233,2021-01-16 08:29:51,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027126,SRV0199,E0192,2021-01-28 21:57:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027127,SRV0060,E0248,2022-09-01 17:35:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027128,SRV0028,E0223,2024-09-10 13:32:28,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027129,SRV0056,E0144,2022-03-12 05:58:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027130,SRV0105,E0130,2023-12-27 04:25:07,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027131,SRV0053,E0249,2023-05-01 06:59:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027132,SRV0149,E0215,2023-06-01 03:54:29,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027133,SRV0080,E0166,2021-03-22 05:48:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027134,SRV0188,E0190,2022-05-27 22:47:49,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027135,SRV0198,E0269,2023-03-29 17:01:00,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027136,SRV0043,E0260,2023-09-27 17:59:08,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027137,SRV0067,E0146,2022-11-24 17:18:48,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027138,SRV0102,E0125,2023-02-17 09:24:28,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027139,SRV0149,E0204,2023-06-16 20:15:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027140,SRV0036,E0126,2023-08-12 05:29:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027141,SRV0028,E0149,2023-10-06 16:52:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027142,SRV0186,E0143,2022-07-16 21:02:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027143,SRV0043,E0138,2023-11-08 06:30:47,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027144,SRV0141,E0162,2021-11-20 15:09:58,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027145,SRV0175,E0245,2022-07-04 20:28:06,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027146,SRV0175,E0121,2022-07-03 11:21:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027147,SRV0107,E0248,2022-01-19 15:24:52,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027148,SRV0149,E0153,2021-11-21 06:25:30,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027149,SRV0181,E0154,2021-08-15 02:29:44,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027150,SRV0039,E0194,2024-09-21 20:15:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027151,SRV0102,E0181,2024-08-31 12:20:55,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027152,SRV0152,E0255,2024-03-23 13:12:29,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027153,SRV0086,E0246,2024-08-07 03:31:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027154,SRV0175,E0137,2023-02-21 03:53:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027155,SRV0188,E0161,2021-08-29 01:20:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027156,SRV0181,E0180,2022-10-09 11:50:41,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027157,SRV0043,E0219,2024-09-02 11:30:27,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027158,SRV0155,E0144,2021-02-21 21:28:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027159,SRV0191,E0269,2022-06-03 18:54:14,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027160,SRV0053,E0150,2022-10-05 15:00:22,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027161,SRV0175,E0208,2021-01-24 14:49:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027162,SRV0183,E0254,2023-09-01 16:43:03,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027163,SRV0116,E0254,2021-05-18 10:39:53,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027164,SRV0198,E0151,2024-04-18 10:56:00,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027165,SRV0186,E0266,2021-08-13 21:39:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027166,SRV0132,E0269,2024-07-28 06:43:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027167,SRV0009,E0209,2022-08-06 18:53:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027168,SRV0186,E0209,2022-08-20 20:47:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027169,SRV0177,E0257,2023-02-20 02:13:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027170,SRV0021,E0180,2022-06-30 17:01:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027171,SRV0056,E0158,2024-03-30 16:06:57,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027172,SRV0085,E0196,2021-05-04 14:54:54,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027173,SRV0028,E0132,2023-01-20 21:59:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027174,SRV0165,E0198,2021-12-03 20:36:37,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027175,SRV0056,E0266,2023-09-20 05:03:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027176,SRV0010,E0182,2024-10-18 07:45:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027177,SRV0023,E0265,2022-07-13 07:46:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027178,SRV0085,E0262,2022-06-30 07:35:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027179,SRV0012,E0183,2023-04-19 23:46:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027180,SRV0080,E0132,2022-08-31 10:49:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027181,SRV0025,E0190,2021-07-30 09:59:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027182,SRV0009,E0249,2023-04-30 18:29:00,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027183,SRV0023,E0162,2022-12-03 03:56:21,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027184,SRV0132,E0134,2021-02-10 11:53:31,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027185,SRV0060,E0151,2021-03-19 17:13:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027186,SRV0141,E0217,2024-03-16 19:00:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027187,SRV0181,E0248,2023-06-21 14:20:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027188,SRV0025,E0229,2021-05-17 23:50:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027189,SRV0115,E0150,2021-07-09 02:47:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027190,SRV0067,E0236,2022-07-17 01:40:24,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027191,SRV0020,E0170,2021-05-18 11:52:17,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027192,SRV0023,E0202,2021-01-02 13:59:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027193,SRV0028,E0132,2021-06-06 22:58:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027194,SRV0054,E0126,2024-10-06 01:31:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027195,SRV0023,E0150,2022-10-21 07:39:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027196,SRV0198,E0244,2024-01-07 16:54:57,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027197,SRV0025,E0161,2024-08-11 08:15:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027198,SRV0155,E0203,2024-10-26 15:45:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027199,SRV0149,E0208,2023-12-29 03:07:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027200,SRV0086,E0137,2021-01-03 00:26:27,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027201,SRV0053,E0205,2021-05-20 05:09:58,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027202,SRV0198,E0195,2024-07-30 19:40:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027203,SRV0039,E0169,2023-08-05 11:57:03,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027204,SRV0152,E0150,2021-05-28 10:11:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027205,SRV0056,E0135,2021-09-16 21:03:56,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027206,SRV0155,E0182,2021-01-05 20:32:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027207,SRV0175,E0263,2023-08-06 02:03:24,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027208,SRV0177,E0191,2023-09-21 10:06:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027209,SRV0183,E0142,2021-08-16 00:35:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027210,SRV0147,E0163,2022-09-22 17:35:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027211,SRV0198,E0264,2024-05-20 05:01:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027212,SRV0186,E0263,2024-04-15 05:30:11,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027213,SRV0086,E0157,2024-08-06 06:33:56,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027214,SRV0198,E0215,2022-08-25 03:40:07,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027215,SRV0026,E0146,2024-02-10 23:13:20,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027216,SRV0039,E0135,2023-03-21 01:30:31,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027217,SRV0102,E0206,2022-04-08 21:26:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027218,SRV0152,E0125,2023-02-21 16:06:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027219,SRV0067,E0212,2021-01-27 00:51:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027220,SRV0115,E0146,2023-09-26 00:47:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027221,SRV0186,E0200,2024-06-22 09:29:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027222,SRV0029,E0209,2021-04-04 16:54:15,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027223,SRV0107,E0197,2021-07-07 16:23:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027224,SRV0147,E0150,2024-07-02 21:20:08,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027225,SRV0116,E0202,2022-04-18 04:35:07,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027226,SRV0152,E0225,2022-10-28 22:06:02,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027227,SRV0036,E0198,2022-06-24 15:05:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027228,SRV0039,E0138,2022-03-05 08:31:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027229,SRV0039,E0207,2021-09-01 09:22:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027230,SRV0155,E0154,2024-08-01 02:48:02,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027231,SRV0023,E0262,2024-06-21 06:03:06,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027232,SRV0028,E0266,2021-07-29 15:18:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027233,SRV0023,E0135,2023-08-03 11:36:16,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027234,SRV0009,E0158,2022-09-26 01:12:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027235,SRV0152,E0137,2021-01-18 22:11:10,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027236,SRV0105,E0183,2024-10-24 19:53:01,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027237,SRV0175,E0165,2021-02-09 21:27:44,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027238,SRV0010,E0164,2022-11-01 21:46:20,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027239,SRV0092,E0242,2021-08-03 02:20:53,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027240,SRV0132,E0168,2022-12-29 14:48:45,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027241,SRV0010,E0193,2022-09-27 15:39:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027242,SRV0116,E0255,2022-11-19 05:06:31,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027243,SRV0025,E0238,2024-12-16 18:52:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027244,SRV0155,E0228,2021-07-04 12:34:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027245,SRV0141,E0267,2023-01-13 17:46:00,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027246,SRV0199,E0234,2023-08-06 06:29:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027247,SRV0026,E0154,2024-02-16 16:11:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027248,SRV0165,E0192,2021-06-30 06:17:30,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027249,SRV0095,E0197,2023-01-21 02:06:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027250,SRV0132,E0175,2022-08-30 15:51:13,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027251,SRV0056,E0144,2023-07-27 08:18:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027252,SRV0029,E0147,2022-10-01 01:09:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027253,SRV0132,E0234,2023-11-02 08:44:31,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027254,SRV0183,E0202,2021-03-07 03:08:34,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027255,SRV0188,E0238,2021-09-19 07:20:50,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027256,SRV0175,E0174,2024-10-23 15:58:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027257,SRV0056,E0122,2021-09-15 21:11:56,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027258,SRV0132,E0125,2021-10-12 09:03:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON027259,SRV0132,E0222,2021-05-10 19:35:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
