OrderID,CustomerID,SalesPersonID,CreateDate,CreateTime,Status
ORD076628,CUS56645,E0164,2024-05-17,10:30:00,Created
ORD076629,CUS52299,E0374,2022-04-04,19:00:00,Paid
ORD076630,CUS09989,E0258,2024-12-23,15:00:00,Created
ORD076631,CUS71465,E0078,2022-03-20,19:00:00,Paid
ORD076632,CUS53029,E0454,2023-04-26,10:30:00,Cancelled
ORD076633,CUS15752,E0022,2024-09-03,15:00:00,Cancelled
ORD076634,CUS14068,E0140,2024-07-22,10:30:00,Created
ORD076635,CUS55006,E0046,2022-12-01,08:00:00,Paid
ORD076636,CUS35149,E0320,2024-11-24,15:00:00,Created
ORD076637,CUS51226,E0339,2022-08-27,10:30:00,Created
ORD076638,CUS07088,E0421,2022-03-11,15:00:00,Paid
ORD076639,CUS00942,E0146,2023-12-09,15:00:00,Paid
ORD076640,CUS31884,E0328,2024-01-11,10:30:00,Cancelled
ORD076641,CUS71003,E0255,2022-09-27,19:00:00,Paid
ORD076642,CUS10587,E0201,2022-12-26,10:30:00,Cancelled
ORD076643,CUS64857,E0059,2022-03-23,08:00:00,Created
ORD076644,CUS38494,E0270,2024-06-08,08:00:00,Cancelled
ORD076645,CUS31573,E0498,2024-11-01,10:30:00,Cancelled
ORD076646,CUS64009,E0360,2024-02-06,15:00:00,Created
ORD076647,CUS51166,E0217,2023-06-09,10:30:00,Paid
ORD076648,CUS38123,E0201,2022-03-15,10:30:00,Created
ORD076649,CUS29496,E0094,2023-02-27,19:00:00,Created
ORD076650,CUS21006,E0115,2022-02-22,08:00:00,Created
ORD076651,CUS50101,E0464,2024-12-02,19:00:00,Created
ORD076652,CUS57348,E0221,2022-06-02,19:00:00,Created
ORD076653,CUS49663,E0229,2022-11-04,10:30:00,Paid
ORD076654,CUS65555,E0169,2024-11-23,15:00:00,Paid
ORD076655,CUS40650,E0058,2023-07-06,19:00:00,Cancelled
ORD076656,CUS02785,E0385,2024-11-15,19:00:00,Cancelled
ORD076657,CUS73175,E0199,2023-09-10,19:00:00,Cancelled
ORD076658,CUS64316,E0451,2024-02-23,10:30:00,Created
ORD076659,CUS61085,E0329,2022-07-25,19:00:00,Paid
ORD076660,CUS08561,E0286,2024-06-30,08:00:00,Paid
ORD076661,CUS46515,E0353,2022-12-21,08:00:00,Paid
ORD076662,CUS42531,E0363,2024-03-23,10:30:00,Paid
ORD076663,CUS11500,E0258,2023-04-22,19:00:00,Created
ORD076664,CUS07937,E0114,2024-08-13,19:00:00,Paid
ORD076665,CUS04307,E0484,2022-02-24,10:30:00,Cancelled
ORD076666,CUS41087,E0297,2024-03-21,15:00:00,Created
ORD076667,CUS75910,E0167,2022-11-26,10:30:00,Cancelled
ORD076668,CUS37327,E0044,2022-11-01,15:00:00,Paid
ORD076669,CUS22150,E0121,2022-09-25,08:00:00,Cancelled
ORD076670,CUS13500,E0377,2022-10-02,15:00:00,Created
ORD076671,CUS13684,E0189,2022-06-26,10:30:00,Created
ORD076672,CUS16317,E0028,2024-01-13,19:00:00,Paid
ORD076673,CUS10808,E0167,2023-05-13,08:00:00,Created
ORD076674,CUS12614,E0001,2022-09-03,10:30:00,Created
ORD076675,CUS01025,E0067,2024-12-16,08:00:00,Paid
ORD076676,CUS26009,E0105,2022-06-23,15:00:00,Paid
ORD076677,CUS52561,E0342,2023-04-21,08:00:00,Cancelled
ORD076678,CUS52040,E0487,2023-01-06,08:00:00,Paid
ORD076679,CUS74285,E0449,2024-01-03,08:00:00,Paid
ORD076680,CUS75324,E0433,2024-01-19,10:30:00,Created
ORD076681,CUS40345,E0156,2024-10-09,15:00:00,Created
ORD076682,CUS51585,E0276,2024-11-20,19:00:00,Paid
ORD076683,CUS62235,E0449,2022-04-22,19:00:00,Cancelled
ORD076684,CUS75725,E0337,2024-04-20,15:00:00,Created
ORD076685,CUS35933,E0148,2022-04-03,15:00:00,Cancelled
ORD076686,CUS11375,E0391,2024-09-21,15:00:00,Paid
ORD076687,CUS76316,E0150,2023-04-16,19:00:00,Created
ORD076688,CUS06509,E0497,2024-06-27,15:00:00,Created
ORD076689,CUS10159,E0396,2023-12-16,19:00:00,Created
ORD076690,CUS26920,E0322,2022-03-11,15:00:00,Paid
ORD076691,CUS51640,E0417,2024-08-09,19:00:00,Created
ORD076692,CUS78911,E0121,2022-10-14,19:00:00,Created
ORD076693,CUS57511,E0004,2022-08-28,10:30:00,Paid
ORD076694,CUS10168,E0020,2022-09-04,10:30:00,Cancelled
ORD076695,CUS50930,E0134,2022-10-06,15:00:00,Paid
ORD076696,CUS69576,E0448,2023-03-11,10:30:00,Created
ORD076697,CUS67104,E0031,2022-11-01,15:00:00,Created
ORD076698,CUS70979,E0290,2022-06-21,10:30:00,Created
ORD076699,CUS21482,E0034,2023-04-07,15:00:00,Created
ORD076700,CUS00708,E0091,2022-10-23,19:00:00,Created
ORD076701,CUS20213,E0402,2022-04-03,15:00:00,Paid
ORD076702,CUS41246,E0063,2022-06-13,19:00:00,Paid
ORD076703,CUS41331,E0456,2022-01-29,10:30:00,Cancelled
ORD076704,CUS47892,E0462,2023-10-20,19:00:00,Paid
ORD076705,CUS21717,E0123,2022-03-28,10:30:00,Created
ORD076706,CUS03387,E0445,2024-09-07,15:00:00,Created
ORD076707,CUS38344,E0261,2023-05-11,08:00:00,Paid
ORD076708,CUS47528,E0006,2024-07-25,10:30:00,Created
ORD076709,CUS31768,E0196,2023-09-11,10:30:00,Created
ORD076710,CUS11152,E0229,2024-03-19,15:00:00,Cancelled
ORD076711,CUS27548,E0298,2022-09-29,08:00:00,Created
ORD076712,CUS28206,E0002,2023-04-15,08:00:00,Created
ORD076713,CUS52549,E0130,2023-05-28,19:00:00,Paid
ORD076714,CUS45599,E0485,2022-04-16,15:00:00,Created
ORD076715,CUS43342,E0148,2022-10-25,19:00:00,Cancelled
ORD076716,CUS42260,E0284,2022-02-17,19:00:00,Paid
ORD076717,CUS22580,E0094,2023-08-14,08:00:00,Cancelled
ORD076718,CUS23172,E0396,2023-02-07,10:30:00,Created
ORD076719,CUS77772,E0267,2022-06-18,08:00:00,Created
ORD076720,CUS71079,E0328,2023-01-14,10:30:00,Cancelled
ORD076721,CUS49449,E0045,2022-04-03,19:00:00,Paid
ORD076722,CUS04026,E0374,2023-01-18,10:30:00,Created
ORD076723,CUS69987,E0214,2024-02-21,10:30:00,Created
ORD076724,CUS01290,E0051,2024-11-28,08:00:00,Paid
ORD076725,CUS18330,E0384,2024-05-09,15:00:00,Created
ORD076726,CUS29451,E0054,2023-04-15,10:30:00,Created
ORD076727,CUS60177,E0014,2023-10-31,08:00:00,Created
ORD076728,CUS79470,E0289,2024-02-08,19:00:00,Paid
ORD076729,CUS72689,E0431,2024-01-10,15:00:00,Created
ORD076730,CUS49340,E0278,2022-01-21,08:00:00,Created
ORD076731,CUS79880,E0032,2023-06-10,19:00:00,Paid
ORD076732,CUS43568,E0017,2024-10-16,08:00:00,Paid
ORD076733,CUS02148,E0248,2022-11-28,19:00:00,Created
ORD076734,CUS71103,E0012,2022-02-07,08:00:00,Created
ORD076735,CUS23630,E0140,2022-12-30,15:00:00,Cancelled
ORD076736,CUS26929,E0271,2022-04-17,19:00:00,Paid
ORD076737,CUS74057,E0146,2024-08-28,08:00:00,Cancelled
ORD076738,CUS67640,E0187,2024-05-13,08:00:00,Paid
ORD076739,CUS71204,E0044,2023-09-20,10:30:00,Cancelled
ORD076740,CUS45094,E0453,2024-11-12,15:00:00,Paid
ORD076741,CUS47467,E0288,2022-02-26,15:00:00,Cancelled
ORD076742,CUS33723,E0438,2023-11-23,10:30:00,Cancelled
ORD076743,CUS60079,E0098,2023-07-23,19:00:00,Created
ORD076744,CUS63229,E0060,2023-01-05,15:00:00,Cancelled
ORD076745,CUS12759,E0365,2022-01-28,19:00:00,Created
ORD076746,CUS09066,E0381,2024-12-17,19:00:00,Created
ORD076747,CUS63142,E0306,2024-09-24,19:00:00,Created
ORD076748,CUS03753,E0210,2022-12-20,10:30:00,Paid
ORD076749,CUS37878,E0313,2024-08-19,10:30:00,Paid
ORD076750,CUS21490,E0119,2024-11-19,15:00:00,Created
ORD076751,CUS36604,E0230,2022-03-25,15:00:00,Created
ORD076752,CUS23800,E0328,2022-01-01,10:30:00,Cancelled
ORD076753,CUS57670,E0054,2023-04-12,19:00:00,Created
ORD076754,CUS00217,E0319,2024-12-07,10:30:00,Paid
ORD076755,CUS62884,E0439,2023-06-05,08:00:00,Created
ORD076756,CUS49918,E0133,2022-07-06,08:00:00,Created
ORD076757,CUS56940,E0346,2022-10-13,15:00:00,Cancelled
ORD076758,CUS71600,E0130,2022-07-26,08:00:00,Paid
ORD076759,CUS15284,E0176,2022-11-25,15:00:00,Cancelled
ORD076760,CUS74114,E0266,2023-05-06,08:00:00,Cancelled
ORD076761,CUS53984,E0337,2023-03-31,19:00:00,Created
ORD076762,CUS64505,E0267,2024-05-19,15:00:00,Created
ORD076763,CUS02914,E0374,2024-11-01,15:00:00,Cancelled
ORD076764,CUS56576,E0191,2023-10-10,19:00:00,Cancelled
ORD076765,CUS08463,E0088,2024-03-30,08:00:00,Paid
ORD076766,CUS55953,E0030,2024-07-19,10:30:00,Created
ORD076767,CUS00952,E0382,2023-05-14,19:00:00,Cancelled
ORD076768,CUS04836,E0235,2022-03-23,19:00:00,Created
ORD076769,CUS39186,E0150,2024-02-12,19:00:00,Cancelled
ORD076770,CUS29390,E0327,2024-03-20,19:00:00,Paid
ORD076771,CUS43529,E0033,2022-06-10,10:30:00,Cancelled
ORD076772,CUS36643,E0414,2023-03-24,08:00:00,Created
ORD076773,CUS77454,E0353,2024-10-26,08:00:00,Paid
ORD076774,CUS23781,E0358,2024-03-30,08:00:00,Created
ORD076775,CUS52713,E0057,2022-12-14,19:00:00,Created
ORD076776,CUS47142,E0215,2023-09-25,08:00:00,Created
ORD076777,CUS19352,E0456,2022-01-14,08:00:00,Cancelled
ORD076778,CUS78012,E0158,2024-09-13,08:00:00,Paid
ORD076779,CUS22363,E0320,2022-12-03,19:00:00,Paid
ORD076780,CUS50588,E0167,2024-05-18,19:00:00,Paid
ORD076781,CUS43678,E0178,2022-01-17,08:00:00,Paid
ORD076782,CUS07645,E0309,2023-06-30,19:00:00,Created
ORD076783,CUS53175,E0258,2022-09-05,15:00:00,Created
ORD076784,CUS73962,E0095,2024-12-26,15:00:00,Created
ORD076785,CUS79854,E0403,2023-04-22,08:00:00,Cancelled
ORD076786,CUS13260,E0408,2024-11-22,08:00:00,Paid
ORD076787,CUS06234,E0354,2023-02-12,15:00:00,Paid
ORD076788,CUS35065,E0189,2022-12-17,19:00:00,Paid
ORD076789,CUS46432,E0465,2024-10-15,08:00:00,Cancelled
ORD076790,CUS00898,E0355,2024-02-02,08:00:00,Paid
ORD076791,CUS03150,E0042,2023-03-18,19:00:00,Paid
ORD076792,CUS63678,E0445,2023-02-18,08:00:00,Cancelled
ORD076793,CUS78158,E0310,2023-06-27,15:00:00,Paid
ORD076794,CUS44022,E0430,2023-01-10,19:00:00,Paid
ORD076795,CUS08291,E0083,2022-04-16,19:00:00,Created
ORD076796,CUS64031,E0030,2022-02-09,10:30:00,Cancelled
ORD076797,CUS02509,E0408,2024-12-05,19:00:00,Created
ORD076798,CUS08393,E0198,2023-08-21,08:00:00,Created
ORD076799,CUS45552,E0091,2023-05-14,15:00:00,Cancelled
ORD076800,CUS58640,E0263,2024-07-12,15:00:00,Created
ORD076801,CUS43618,E0099,2024-06-30,08:00:00,Created
ORD076802,CUS19504,E0431,2023-11-14,08:00:00,Cancelled
ORD076803,CUS44780,E0226,2024-12-16,19:00:00,Paid
ORD076804,CUS60735,E0204,2024-02-23,15:00:00,Created
ORD076805,CUS57612,E0098,2024-07-19,10:30:00,Created
ORD076806,CUS25007,E0127,2022-02-05,19:00:00,Paid
ORD076807,CUS33946,E0380,2024-03-20,10:30:00,Cancelled
ORD076808,CUS51371,E0073,2023-08-19,10:30:00,Cancelled
ORD076809,CUS70093,E0407,2023-05-30,10:30:00,Created
ORD076810,CUS24659,E0075,2023-05-18,19:00:00,Created
ORD076811,CUS04635,E0222,2023-01-21,08:00:00,Paid
ORD076812,CUS51068,E0457,2024-09-22,19:00:00,Paid
ORD076813,CUS15843,E0491,2023-08-25,10:30:00,Paid
ORD076814,CUS21772,E0261,2024-01-01,15:00:00,Created
ORD076815,CUS22315,E0248,2024-07-28,15:00:00,Created
ORD076816,CUS33927,E0033,2024-07-24,19:00:00,Cancelled
ORD076817,CUS69955,E0179,2024-03-20,10:30:00,Paid
ORD076818,CUS55795,E0443,2024-01-04,08:00:00,Paid
ORD076819,CUS10132,E0292,2024-03-31,10:30:00,Cancelled
ORD076820,CUS51811,E0028,2024-10-27,08:00:00,Paid
ORD076821,CUS57219,E0268,2022-09-06,15:00:00,Created
ORD076822,CUS62802,E0067,2024-02-17,10:30:00,Cancelled
ORD076823,CUS04003,E0144,2023-08-20,10:30:00,Cancelled
ORD076824,CUS38452,E0294,2023-06-27,08:00:00,Paid
ORD076825,CUS30011,E0166,2023-12-01,10:30:00,Created
ORD076826,CUS79017,E0340,2024-07-17,19:00:00,Paid
ORD076827,CUS32296,E0154,2022-03-14,10:30:00,Cancelled
ORD076828,CUS70570,E0410,2022-11-28,15:00:00,Paid
ORD076829,CUS77829,E0258,2024-07-09,10:30:00,Created
ORD076830,CUS76466,E0422,2022-09-23,10:30:00,Paid
ORD076831,CUS13378,E0118,2023-02-01,19:00:00,Cancelled
ORD076832,CUS41452,E0146,2024-08-18,10:30:00,Paid
ORD076833,CUS20906,E0270,2022-04-15,15:00:00,Paid
ORD076834,CUS01860,E0126,2023-02-07,15:00:00,Paid
ORD076835,CUS44800,E0324,2024-06-13,15:00:00,Created
ORD076836,CUS46382,E0030,2023-07-21,19:00:00,Cancelled
ORD076837,CUS19761,E0143,2022-10-25,08:00:00,Created
ORD076838,CUS79017,E0148,2022-02-20,10:30:00,Paid
ORD076839,CUS46281,E0391,2024-06-05,15:00:00,Created
ORD076840,CUS73699,E0283,2024-12-22,10:30:00,Cancelled
ORD076841,CUS25287,E0049,2023-10-08,10:30:00,Paid
ORD076842,CUS40235,E0334,2023-03-10,15:00:00,Created
ORD076843,CUS63706,E0226,2024-03-19,15:00:00,Cancelled
ORD076844,CUS59749,E0221,2023-09-23,08:00:00,Cancelled
ORD076845,CUS50664,E0275,2023-04-30,10:30:00,Cancelled
ORD076846,CUS12141,E0479,2024-07-01,19:00:00,Paid
ORD076847,CUS04734,E0148,2024-04-27,08:00:00,Created
ORD076848,CUS70187,E0425,2024-08-07,19:00:00,Paid
ORD076849,CUS53581,E0076,2022-11-17,19:00:00,Paid
ORD076850,CUS73216,E0180,2023-08-13,19:00:00,Cancelled
ORD076851,CUS73169,E0469,2023-12-26,10:30:00,Cancelled
ORD076852,CUS32823,E0055,2023-11-13,10:30:00,Created
ORD076853,CUS18106,E0291,2023-11-15,19:00:00,Created
ORD076854,CUS10926,E0121,2023-03-17,19:00:00,Cancelled
ORD076855,CUS32711,E0393,2022-08-10,15:00:00,Cancelled
ORD076856,CUS50127,E0093,2023-03-18,19:00:00,Created
ORD076857,CUS48295,E0213,2024-01-22,15:00:00,Created
ORD076858,CUS42763,E0483,2023-10-13,10:30:00,Created
ORD076859,CUS04298,E0172,2023-11-27,19:00:00,Cancelled
ORD076860,CUS34622,E0046,2022-01-03,15:00:00,Created
ORD076861,CUS79842,E0332,2022-02-16,15:00:00,Cancelled
ORD076862,CUS69311,E0479,2024-07-13,15:00:00,Cancelled
ORD076863,CUS20496,E0162,2023-10-18,10:30:00,Cancelled
ORD076864,CUS30446,E0458,2022-12-18,19:00:00,Paid
ORD076865,CUS00824,E0427,2022-07-12,15:00:00,Created
ORD076866,CUS49917,E0359,2023-07-14,19:00:00,Paid
ORD076867,CUS06510,E0305,2023-01-14,10:30:00,Paid
ORD076868,CUS20303,E0459,2023-02-26,10:30:00,Paid
ORD076869,CUS39429,E0004,2022-09-06,10:30:00,Created
ORD076870,CUS75364,E0121,2023-03-17,15:00:00,Created
ORD076871,CUS58998,E0451,2022-05-22,19:00:00,Paid
ORD076872,CUS11440,E0431,2022-07-05,08:00:00,Created
ORD076873,CUS59311,E0148,2023-08-03,15:00:00,Paid
ORD076874,CUS67055,E0200,2023-01-31,10:30:00,Created
ORD076875,CUS63434,E0484,2024-10-31,19:00:00,Paid
ORD076876,CUS38314,E0166,2022-11-01,10:30:00,Created
ORD076877,CUS43870,E0231,2022-04-10,08:00:00,Created
ORD076878,CUS14123,E0062,2022-07-11,15:00:00,Cancelled
ORD076879,CUS05116,E0427,2023-01-02,15:00:00,Cancelled
ORD076880,CUS47840,E0339,2023-07-20,19:00:00,Created
ORD076881,CUS28733,E0032,2022-06-10,19:00:00,Created
ORD076882,CUS75886,E0077,2022-09-28,19:00:00,Cancelled
ORD076883,CUS62447,E0396,2022-08-28,10:30:00,Created
ORD076884,CUS29958,E0131,2024-11-27,15:00:00,Cancelled
ORD076885,CUS28755,E0140,2022-07-26,10:30:00,Created
ORD076886,CUS29555,E0435,2024-01-11,19:00:00,Created
ORD076887,CUS20078,E0048,2023-03-03,10:30:00,Created
ORD076888,CUS48439,E0044,2024-12-16,19:00:00,Paid
ORD076889,CUS00959,E0071,2022-07-15,19:00:00,Cancelled
ORD076890,CUS36045,E0296,2022-09-03,15:00:00,Created
ORD076891,CUS58468,E0401,2022-05-04,19:00:00,Cancelled
ORD076892,CUS77442,E0086,2023-05-25,08:00:00,Created
ORD076893,CUS74326,E0114,2024-10-21,15:00:00,Paid
ORD076894,CUS59158,E0360,2022-12-31,08:00:00,Cancelled
ORD076895,CUS04397,E0017,2024-02-22,15:00:00,Paid
ORD076896,CUS71720,E0407,2024-04-10,19:00:00,Created
ORD076897,CUS14116,E0087,2023-08-06,15:00:00,Paid
ORD076898,CUS16630,E0299,2022-06-22,15:00:00,Paid
ORD076899,CUS71907,E0316,2022-11-04,19:00:00,Paid
ORD076900,CUS08297,E0311,2023-08-21,10:30:00,Paid
ORD076901,CUS09981,E0295,2024-04-08,08:00:00,Created
ORD076902,CUS34512,E0429,2023-06-14,08:00:00,Paid
ORD076903,CUS45101,E0457,2023-06-27,10:30:00,Paid
ORD076904,CUS31376,E0438,2022-03-16,15:00:00,Created
ORD076905,CUS39464,E0435,2023-05-12,19:00:00,Paid
ORD076906,CUS33566,E0178,2024-02-03,19:00:00,Paid
ORD076907,CUS32319,E0065,2022-05-30,15:00:00,Paid
ORD076908,CUS02347,E0263,2024-05-30,08:00:00,Cancelled
ORD076909,CUS32481,E0468,2022-03-01,08:00:00,Cancelled
ORD076910,CUS40392,E0307,2022-08-07,10:30:00,Cancelled
ORD076911,CUS12605,E0221,2024-12-12,08:00:00,Paid
ORD076912,CUS43359,E0182,2023-12-22,08:00:00,Paid
ORD076913,CUS06779,E0230,2024-06-10,10:30:00,Paid
ORD076914,CUS46120,E0479,2024-05-01,10:30:00,Cancelled
ORD076915,CUS62489,E0166,2024-10-20,15:00:00,Paid
ORD076916,CUS17304,E0470,2023-11-21,08:00:00,Cancelled
ORD076917,CUS69636,E0136,2024-03-29,19:00:00,Cancelled
ORD076918,CUS68255,E0285,2023-07-10,15:00:00,Created
ORD076919,CUS59631,E0210,2024-04-02,19:00:00,Paid
ORD076920,CUS21069,E0453,2023-11-13,08:00:00,Cancelled
ORD076921,CUS19643,E0288,2022-06-03,15:00:00,Paid
ORD076922,CUS12474,E0484,2022-09-28,19:00:00,Paid
ORD076923,CUS66274,E0293,2022-01-13,08:00:00,Cancelled
ORD076924,CUS46191,E0332,2022-04-17,19:00:00,Paid
ORD076925,CUS55999,E0050,2023-08-12,15:00:00,Cancelled
ORD076926,CUS23985,E0388,2024-01-06,19:00:00,Created
ORD076927,CUS56385,E0372,2023-07-13,10:30:00,Paid
ORD076928,CUS35091,E0014,2022-03-18,08:00:00,Created
ORD076929,CUS13001,E0488,2024-02-03,08:00:00,Cancelled
ORD076930,CUS29346,E0461,2023-12-12,15:00:00,Cancelled
ORD076931,CUS00761,E0026,2023-06-22,10:30:00,Created
ORD076932,CUS33315,E0342,2024-09-02,15:00:00,Created
ORD076933,CUS38167,E0400,2024-03-23,19:00:00,Paid
ORD076934,CUS75196,E0454,2022-01-28,15:00:00,Cancelled
ORD076935,CUS02380,E0451,2023-05-04,10:30:00,Created
ORD076936,CUS68009,E0297,2024-06-01,10:30:00,Created
ORD076937,CUS29465,E0412,2023-02-10,08:00:00,Cancelled
ORD076938,CUS73329,E0389,2022-06-30,15:00:00,Created
ORD076939,CUS01384,E0202,2024-01-05,19:00:00,Created
ORD076940,CUS70118,E0484,2024-03-22,15:00:00,Paid
ORD076941,CUS06903,E0119,2024-05-21,15:00:00,Paid
ORD076942,CUS77196,E0147,2023-08-15,19:00:00,Created
ORD076943,CUS61917,E0431,2024-10-04,08:00:00,Cancelled
ORD076944,CUS46079,E0024,2023-04-06,15:00:00,Created
ORD076945,CUS09218,E0155,2024-01-30,19:00:00,Created
ORD076946,CUS58082,E0497,2022-08-06,19:00:00,Paid
ORD076947,CUS24249,E0419,2023-02-04,15:00:00,Created
ORD076948,CUS26107,E0165,2024-09-07,08:00:00,Created
ORD076949,CUS22324,E0419,2023-06-20,08:00:00,Cancelled
ORD076950,CUS29619,E0308,2022-02-06,19:00:00,Created
ORD076951,CUS20677,E0350,2022-02-23,19:00:00,Created
ORD076952,CUS62327,E0472,2023-10-26,19:00:00,Paid
ORD076953,CUS30614,E0446,2022-04-25,08:00:00,Created
ORD076954,CUS16826,E0010,2023-07-27,19:00:00,Paid
ORD076955,CUS14852,E0086,2023-10-25,15:00:00,Paid
ORD076956,CUS45078,E0016,2022-10-25,19:00:00,Cancelled
ORD076957,CUS53273,E0104,2024-12-06,10:30:00,Paid
ORD076958,CUS66588,E0329,2023-06-07,08:00:00,Created
ORD076959,CUS12189,E0220,2022-09-24,08:00:00,Paid
ORD076960,CUS23707,E0172,2022-07-28,19:00:00,Created
ORD076961,CUS21845,E0478,2023-10-02,10:30:00,Paid
ORD076962,CUS71169,E0246,2023-12-12,08:00:00,Cancelled
ORD076963,CUS56233,E0481,2023-01-11,19:00:00,Paid
ORD076964,CUS50664,E0195,2024-06-23,15:00:00,Cancelled
ORD076965,CUS29188,E0469,2022-10-10,10:30:00,Created
ORD076966,CUS05879,E0362,2022-06-25,19:00:00,Cancelled
ORD076967,CUS74658,E0297,2022-08-18,08:00:00,Paid
ORD076968,CUS22803,E0015,2023-05-13,10:30:00,Paid
ORD076969,CUS08950,E0019,2023-01-29,10:30:00,Created
ORD076970,CUS34664,E0176,2024-04-15,15:00:00,Paid
ORD076971,CUS00487,E0333,2023-03-29,15:00:00,Created
ORD076972,CUS78871,E0116,2024-04-11,15:00:00,Created
ORD076973,CUS72175,E0034,2023-07-03,10:30:00,Created
ORD076974,CUS59621,E0337,2024-10-30,15:00:00,Cancelled
ORD076975,CUS51398,E0158,2022-02-15,15:00:00,Cancelled
ORD076976,CUS73638,E0161,2023-01-13,08:00:00,Cancelled
ORD076977,CUS10236,E0027,2022-01-15,08:00:00,Paid
ORD076978,CUS79191,E0220,2023-02-15,19:00:00,Paid
ORD076979,CUS53444,E0374,2022-01-04,08:00:00,Created
ORD076980,CUS76625,E0065,2024-03-23,19:00:00,Paid
ORD076981,CUS71204,E0349,2024-07-08,08:00:00,Paid
ORD076982,CUS62895,E0389,2024-09-24,19:00:00,Created
ORD076983,CUS18678,E0310,2023-03-17,10:30:00,Created
ORD076984,CUS12988,E0221,2024-06-09,19:00:00,Paid
ORD076985,CUS16403,E0148,2024-04-29,08:00:00,Created
ORD076986,CUS68028,E0306,2023-05-14,10:30:00,Cancelled
ORD076987,CUS63668,E0088,2022-04-06,15:00:00,Cancelled
ORD076988,CUS28536,E0019,2024-08-07,10:30:00,Paid
ORD076989,CUS41768,E0493,2022-02-07,15:00:00,Created
ORD076990,CUS54091,E0369,2024-02-14,08:00:00,Created
ORD076991,CUS08910,E0301,2024-04-09,15:00:00,Created
ORD076992,CUS07050,E0106,2024-11-06,19:00:00,Paid
ORD076993,CUS50422,E0478,2024-08-17,19:00:00,Created
ORD076994,CUS13541,E0497,2024-07-26,08:00:00,Paid
ORD076995,CUS19594,E0436,2022-01-09,19:00:00,Cancelled
ORD076996,CUS57642,E0486,2024-06-29,19:00:00,Paid
ORD076997,CUS60879,E0470,2023-10-21,08:00:00,Cancelled
ORD076998,CUS26591,E0215,2023-02-16,10:30:00,Created
ORD076999,CUS41897,E0330,2022-04-02,15:00:00,Created
ORD077000,CUS63149,E0209,2024-03-19,19:00:00,Created
ORD077001,CUS59428,E0246,2022-08-01,15:00:00,Created
ORD077002,CUS45847,E0362,2022-08-30,08:00:00,Paid
ORD077003,CUS64531,E0394,2023-05-09,19:00:00,Paid
ORD077004,CUS35352,E0271,2023-11-28,15:00:00,Cancelled
ORD077005,CUS45121,E0209,2023-10-31,08:00:00,Paid
ORD077006,CUS31252,E0440,2022-01-18,15:00:00,Created
ORD077007,CUS41997,E0049,2022-08-15,19:00:00,Created
ORD077008,CUS56559,E0197,2023-04-09,10:30:00,Created
ORD077009,CUS73129,E0311,2022-01-01,19:00:00,Cancelled
ORD077010,CUS26296,E0323,2022-06-22,15:00:00,Paid
ORD077011,CUS15192,E0211,2022-01-14,08:00:00,Cancelled
ORD077012,CUS57125,E0277,2024-11-29,15:00:00,Paid
ORD077013,CUS72204,E0195,2023-11-16,08:00:00,Cancelled
ORD077014,CUS51050,E0016,2024-03-31,08:00:00,Created
ORD077015,CUS46618,E0388,2022-03-19,08:00:00,Created
ORD077016,CUS44964,E0399,2022-12-21,08:00:00,Created
ORD077017,CUS05339,E0152,2023-06-17,15:00:00,Paid
ORD077018,CUS50671,E0313,2022-09-14,15:00:00,Cancelled
ORD077019,CUS36503,E0039,2024-04-22,08:00:00,Cancelled
ORD077020,CUS79455,E0140,2024-02-27,08:00:00,Created
ORD077021,CUS21092,E0440,2023-12-30,08:00:00,Cancelled
ORD077022,CUS32194,E0354,2024-07-21,19:00:00,Created
ORD077023,CUS65774,E0407,2022-08-07,08:00:00,Paid
ORD077024,CUS06942,E0483,2024-05-20,08:00:00,Cancelled
ORD077025,CUS01021,E0040,2022-03-14,08:00:00,Paid
ORD077026,CUS41179,E0445,2023-06-24,19:00:00,Paid
ORD077027,CUS66155,E0138,2024-10-21,15:00:00,Cancelled
ORD077028,CUS11692,E0115,2024-08-28,19:00:00,Created
ORD077029,CUS47343,E0058,2023-05-06,10:30:00,Cancelled
ORD077030,CUS61371,E0228,2023-07-30,10:30:00,Created
ORD077031,CUS13328,E0053,2024-10-20,19:00:00,Cancelled
ORD077032,CUS36164,E0187,2023-11-16,10:30:00,Paid
ORD077033,CUS46809,E0008,2022-04-26,10:30:00,Cancelled
ORD077034,CUS78763,E0047,2024-03-14,15:00:00,Cancelled
ORD077035,CUS51168,E0042,2024-09-07,10:30:00,Created
ORD077036,CUS11648,E0411,2024-07-10,10:30:00,Paid
ORD077037,CUS58581,E0346,2024-10-31,15:00:00,Paid
ORD077038,CUS34299,E0278,2023-04-19,10:30:00,Paid
ORD077039,CUS33184,E0457,2023-06-16,19:00:00,Cancelled
ORD077040,CUS09859,E0138,2022-01-21,15:00:00,Paid
ORD077041,CUS06338,E0285,2023-08-20,10:30:00,Cancelled
ORD077042,CUS08391,E0258,2022-07-25,19:00:00,Paid
ORD077043,CUS57161,E0261,2022-09-27,08:00:00,Paid
ORD077044,CUS57504,E0233,2023-09-03,08:00:00,Cancelled
ORD077045,CUS66388,E0270,2022-05-25,08:00:00,Created
ORD077046,CUS55017,E0496,2022-05-22,19:00:00,Paid
ORD077047,CUS69995,E0127,2024-08-21,15:00:00,Paid
ORD077048,CUS14609,E0135,2023-11-04,15:00:00,Cancelled
