InvoiceID,DiscountID,AppliedDate
INV140256,DST0030,2022-06-28
INV020953,DST0064,2023-03-12
INV149597,DST0069,2024-06-24
INV058486,DST0047,2022-05-12
INV123725,DST0024,2024-02-01
INV147728,DST0076,2023-07-22
INV011994,DST0073,2024-11-15
INV070518,DST0007,2022-04-19
INV013827,DST0008,2022-02-07
INV087320,DST0059,2024-04-06
INV096955,DST0080,2023-05-23
INV117582,DST0053,2023-03-19
INV055317,DST0010,2022-02-24
INV110763,DST0080,2023-06-10
INV143273,DST0078,2024-05-19
INV043978,DST0065,2022-04-17
INV130748,DST0057,2023-02-07
INV084366,DST0015,2022-08-01
INV091808,DST0039,2022-04-29
INV064616,DST0014,2024-10-13
INV013578,DST0056,2023-06-10
INV102862,DST0067,2024-05-10
INV000772,DST0033,2022-02-20
INV022735,DST0066,2023-07-03
INV014212,DST0076,2022-06-13
INV122540,DST0068,2023-10-24
INV123006,DST0040,2024-02-22
INV050235,DST0034,2022-11-24
INV029844,DST0045,2024-05-22
INV018612,DST0043,2023-02-11
INV147072,DST0042,2024-10-05
INV085463,DST0015,2024-10-06
INV025605,DST0028,2023-07-20
INV033093,DST0079,2022-10-30
INV077102,DST0074,2023-05-12
INV097898,DST0015,2023-01-11
INV110986,DST0029,2023-08-19
INV133525,DST0027,2022-06-26
INV012007,DST0058,2022-09-30
INV054761,DST0001,2024-04-20
INV040933,DST0050,2023-12-07
INV014064,DST0043,2023-09-30
INV095332,DST0035,2024-05-12
INV119292,DST0047,2024-07-25
INV019864,DST0060,2023-07-10
INV093020,DST0066,2024-08-25
INV018681,DST0036,2023-12-28
INV146193,DST0057,2022-12-25
INV082703,DST0059,2022-09-22
INV030438,DST0053,2023-02-11
INV080969,DST0007,2023-03-27
INV107363,DST0016,2022-09-27
INV096349,DST0006,2024-06-22
INV025264,DST0043,2023-09-09
INV099733,DST0054,2022-07-24
INV120532,DST0058,2024-12-21
INV002723,DST0037,2024-03-23
INV101223,DST0053,2024-11-17
INV052111,DST0079,2024-11-05
INV095350,DST0032,2022-08-13
INV119539,DST0018,2022-12-24
INV056920,DST0010,2024-10-17
INV092315,DST0018,2022-06-20
INV009383,DST0029,2024-09-23
INV012902,DST0026,2022-02-20
INV013483,DST0048,2023-12-30
INV008532,DST0005,2024-08-01
INV088374,DST0029,2022-06-12
INV149942,DST0039,2023-05-13
INV126544,DST0030,2022-02-11
INV131135,DST0046,2023-02-05
INV128122,DST0058,2023-01-23
INV114105,DST0018,2022-03-30
INV144203,DST0025,2022-02-03
INV082786,DST0045,2023-03-04
INV095112,DST0064,2023-07-31
INV030497,DST0015,2024-12-21
INV087629,DST0069,2024-04-15
INV099014,DST0078,2024-05-28
INV095991,DST0078,2024-05-20
INV036212,DST0001,2023-05-12
INV121660,DST0071,2022-03-05
INV138199,DST0040,2024-10-29
INV145988,DST0011,2024-05-18
INV115090,DST0004,2024-03-04
INV111751,DST0074,2022-03-23
INV034525,DST0028,2022-11-14
INV051106,DST0009,2022-07-18
INV073939,DST0020,2023-02-25
INV067599,DST0062,2024-03-24
INV028018,DST0063,2022-04-30
INV107184,DST0030,2023-08-19
INV016053,DST0067,2022-01-15
INV135562,DST0058,2024-03-24
INV053919,DST0007,2023-06-08
INV066502,DST0050,2022-04-29
INV034670,DST0014,2022-03-22
INV094160,DST0022,2023-12-25
INV065349,DST0063,2024-03-15
INV114476,DST0025,2022-10-20
INV050010,DST0018,2023-01-04
INV086837,DST0010,2024-05-23
INV119364,DST0056,2022-10-14
INV081916,DST0003,2022-06-29
INV040919,DST0007,2023-08-11
INV121849,DST0051,2024-12-26
INV086451,DST0010,2022-06-30
INV095384,DST0003,2024-12-29
INV096031,DST0004,2024-09-19
INV059834,DST0076,2024-09-30
INV022293,DST0039,2024-06-23
INV136448,DST0055,2023-07-16
INV039849,DST0071,2023-10-07
INV066374,DST0024,2024-05-08
INV009003,DST0036,2022-07-17
INV113970,DST0079,2022-05-01
INV051358,DST0035,2022-07-06
INV071648,DST0076,2024-04-29
INV050057,DST0074,2023-11-14
INV077354,DST0061,2024-03-03
INV063556,DST0014,2023-03-17
INV049340,DST0032,2022-01-10
INV092027,DST0030,2022-10-29
INV021294,DST0011,2024-02-26
INV147723,DST0062,2022-12-25
INV145307,DST0048,2022-05-27
INV137035,DST0056,2023-04-08
INV060432,DST0004,2022-03-10
INV013609,DST0022,2023-11-22
INV141276,DST0040,2022-09-16
INV121920,DST0018,2022-01-11
INV079605,DST0019,2023-09-28
INV070496,DST0019,2023-04-08
INV076825,DST0056,2022-08-10
INV000472,DST0030,2023-11-21
INV054709,DST0072,2024-02-25
INV119115,DST0036,2022-09-19
INV034532,DST0024,2023-04-28
INV010873,DST0055,2023-08-14
INV076746,DST0033,2023-06-06
INV020282,DST0042,2022-06-25
INV062281,DST0022,2022-10-26
INV081963,DST0033,2024-02-28
INV138266,DST0003,2023-06-11
INV091252,DST0013,2023-07-19
INV066372,DST0046,2023-03-12
INV088635,DST0038,2022-06-03
INV090105,DST0014,2024-09-22
INV116773,DST0023,2023-11-02
INV099261,DST0048,2024-08-05
INV073815,DST0054,2023-06-22
INV018292,DST0077,2023-10-22
INV147076,DST0077,2023-07-18
INV058554,DST0033,2024-12-23
INV125393,DST0041,2024-12-18
INV119360,DST0069,2023-10-09
INV043678,DST0001,2024-02-25
INV101189,DST0002,2024-01-28
INV075511,DST0069,2022-03-12
INV094202,DST0039,2023-12-29
INV120980,DST0039,2024-04-24
INV078880,DST0008,2023-10-26
INV102043,DST0070,2022-11-04
INV036217,DST0063,2023-07-03
INV054158,DST0040,2022-01-15
INV019507,DST0066,2022-04-23
INV006708,DST0037,2024-01-22
INV053074,DST0078,2022-07-09
INV082132,DST0033,2024-10-09
INV091607,DST0016,2023-02-24
INV062822,DST0047,2024-01-03
INV116336,DST0076,2023-07-01
INV036600,DST0067,2022-02-16
INV117500,DST0043,2023-08-02
INV070234,DST0062,2022-02-13
INV030976,DST0074,2024-04-25
INV120880,DST0009,2023-05-19
INV148113,DST0075,2024-12-23
INV043219,DST0075,2023-07-10
INV002715,DST0058,2024-08-09
INV114437,DST0001,2024-01-29
INV057446,DST0078,2024-03-05
INV072405,DST0074,2024-03-27
INV003282,DST0058,2022-05-26
INV042851,DST0052,2024-02-21
INV078180,DST0022,2023-08-28
INV069983,DST0029,2023-03-21
INV053337,DST0033,2023-01-05
INV053815,DST0049,2023-08-12
INV058689,DST0021,2024-01-31
INV035709,DST0008,2024-01-12
INV103602,DST0045,2022-03-10
INV035722,DST0064,2022-04-29
INV089461,DST0023,2022-01-28
INV040331,DST0063,2022-08-20
INV098948,DST0057,2022-10-07
INV027182,DST0009,2024-01-20
INV051782,DST0008,2023-01-31
INV149458,DST0060,2024-07-06
INV141018,DST0074,2023-04-10
INV049756,DST0014,2023-02-22
INV115723,DST0044,2024-10-14
INV130780,DST0056,2023-09-09
INV055570,DST0059,2023-09-14
INV012096,DST0028,2023-07-30
INV029401,DST0075,2023-09-18
INV141480,DST0001,2024-11-02
INV087542,DST0072,2022-07-02
INV015290,DST0046,2023-03-10
INV108240,DST0067,2023-02-19
INV141868,DST0013,2024-09-11
INV025588,DST0067,2022-11-21
INV123196,DST0014,2024-06-24
INV088043,DST0038,2024-03-29
INV079508,DST0035,2022-12-06
INV019005,DST0009,2022-07-05
INV134504,DST0068,2024-02-25
INV085946,DST0037,2024-04-04
INV147688,DST0057,2024-04-07
INV147752,DST0014,2024-04-25
INV031563,DST0050,2023-07-30
INV091999,DST0028,2022-09-18
INV119146,DST0072,2024-02-22
INV070673,DST0010,2024-11-20
INV129344,DST0008,2022-07-16
INV083063,DST0032,2023-02-03
INV025642,DST0015,2024-04-15
INV123543,DST0002,2022-07-13
INV007306,DST0074,2023-09-11
INV076511,DST0067,2022-12-01
INV114205,DST0013,2022-07-14
INV022207,DST0013,2023-07-19
INV032468,DST0034,2023-03-13
INV113918,DST0011,2023-06-15
INV021845,DST0063,2023-02-08
INV126152,DST0003,2024-11-22
INV105436,DST0047,2022-04-05
INV122517,DST0068,2023-01-13
INV098003,DST0016,2022-08-17
INV057367,DST0011,2022-10-11
INV086375,DST0021,2022-11-10
INV061640,DST0030,2022-02-20
INV046567,DST0009,2023-10-30
INV035887,DST0043,2023-01-23
INV105433,DST0050,2022-08-30
INV069161,DST0051,2023-05-14
INV023392,DST0008,2024-02-08
INV001723,DST0054,2024-04-13
INV006274,DST0009,2023-01-09
INV072679,DST0022,2024-12-02
INV128680,DST0015,2022-01-26
INV000971,DST0026,2022-01-29
INV030729,DST0014,2024-06-02
INV127902,DST0038,2023-05-07
INV094591,DST0053,2022-03-22
INV020776,DST0044,2024-11-30
INV146184,DST0058,2022-08-12
INV118873,DST0042,2024-03-08
INV127611,DST0053,2023-04-24
INV077804,DST0034,2024-02-21
INV017819,DST0030,2023-05-24
INV075610,DST0053,2024-03-09
INV037472,DST0075,2023-01-24
INV112990,DST0048,2023-11-23
INV053707,DST0023,2024-01-11
INV102926,DST0053,2024-06-26
INV048799,DST0056,2024-04-14
INV067066,DST0019,2024-05-31
INV118941,DST0062,2024-09-16
INV047725,DST0060,2023-11-29
INV025028,DST0025,2022-12-08
INV093110,DST0017,2023-01-15
INV139219,DST0008,2024-03-21
INV030665,DST0048,2022-02-05
INV072268,DST0006,2022-11-17
INV111590,DST0011,2022-03-13
INV011620,DST0067,2023-04-29
INV021895,DST0062,2024-03-13
INV020938,DST0069,2024-11-12
INV112692,DST0025,2024-04-26
INV009673,DST0054,2022-01-31
INV108601,DST0059,2023-07-20
INV125958,DST0075,2023-07-23
INV111180,DST0045,2024-09-26
INV003372,DST0041,2022-12-09
INV106970,DST0006,2022-04-15
INV114484,DST0054,2022-09-10
INV007645,DST0073,2024-05-08
INV140490,DST0029,2022-03-31
INV095620,DST0070,2023-10-31
INV099038,DST0058,2023-12-13
INV145781,DST0072,2024-07-14
INV011124,DST0031,2023-12-05
INV137264,DST0010,2024-07-07
INV125359,DST0077,2023-08-29
INV033627,DST0042,2023-01-22
INV115109,DST0022,2022-12-31
INV015670,DST0006,2024-01-05
INV149075,DST0054,2022-01-03
INV109531,DST0063,2022-11-04
INV128370,DST0012,2022-12-05
INV108259,DST0050,2023-10-26
INV112830,DST0017,2024-04-03
INV141964,DST0053,2023-03-27
INV098329,DST0032,2022-04-19
INV021898,DST0049,2022-08-20
INV121948,DST0069,2023-07-29
INV133232,DST0013,2024-01-05
INV143337,DST0033,2024-10-04
INV015944,DST0036,2023-02-25
INV068837,DST0038,2024-10-27
INV149814,DST0062,2023-08-01
INV126226,DST0036,2023-06-09
INV069227,DST0006,2022-04-12
INV114635,DST0052,2022-04-30
INV028591,DST0060,2024-04-17
INV132236,DST0004,2024-12-21
INV057031,DST0049,2023-06-16
INV043811,DST0004,2022-06-30
INV118390,DST0065,2022-06-01
INV007487,DST0056,2023-06-02
INV037220,DST0058,2022-12-22
INV033021,DST0059,2023-05-14
INV133377,DST0028,2024-05-19
INV145388,DST0050,2024-03-13
INV117389,DST0002,2022-12-22
INV097344,DST0022,2024-09-28
INV088594,DST0049,2023-04-19
INV111805,DST0031,2024-07-18
INV122971,DST0050,2023-07-04
INV131357,DST0052,2024-01-21
INV029142,DST0046,2023-07-28
INV033108,DST0049,2023-11-28
INV025718,DST0076,2023-09-27
INV121375,DST0026,2023-11-12
INV009353,DST0040,2022-02-08
INV126960,DST0057,2024-09-11
INV087608,DST0041,2024-10-14
INV109799,DST0074,2024-05-28
INV051565,DST0022,2024-04-13
INV081973,DST0032,2022-03-03
INV097937,DST0049,2022-08-04
INV096421,DST0065,2022-05-19
INV104938,DST0070,2023-08-02
INV006951,DST0040,2022-11-07
INV109923,DST0065,2022-07-17
INV066485,DST0003,2022-11-16
INV083988,DST0036,2024-02-12
INV101575,DST0021,2023-03-24
INV071507,DST0002,2024-05-06
INV124737,DST0037,2023-05-06
INV085736,DST0039,2024-05-08
INV054984,DST0023,2023-03-15
INV109894,DST0035,2024-07-26
INV011485,DST0077,2024-07-18
INV027303,DST0075,2023-09-07
INV144094,DST0066,2024-01-07
INV123192,DST0067,2024-12-01
INV104856,DST0077,2024-06-05
INV000098,DST0070,2023-12-22
INV107107,DST0045,2024-01-06
INV013423,DST0041,2022-01-27
INV101791,DST0046,2023-06-10
INV067961,DST0060,2024-04-02
INV086809,DST0080,2023-12-22
INV086900,DST0037,2023-06-18
INV070058,DST0028,2023-01-10
INV069811,DST0074,2023-08-11
INV134591,DST0056,2022-11-24
INV140793,DST0001,2024-07-14
INV125037,DST0029,2022-09-15
INV055901,DST0078,2023-12-24
INV121654,DST0028,2024-08-21
INV066593,DST0077,2024-06-13
INV132070,DST0044,2022-02-13
INV072822,DST0017,2023-06-29
INV117213,DST0014,2023-06-13
INV122093,DST0056,2023-09-09
INV086765,DST0026,2023-04-20
INV014804,DST0044,2023-03-20
INV071210,DST0026,2024-05-20
INV118762,DST0020,2024-09-11
INV131801,DST0061,2022-07-16
INV099566,DST0037,2022-05-27
INV104284,DST0028,2023-03-18
INV101336,DST0051,2024-08-24
INV040957,DST0032,2024-04-29
INV085485,DST0051,2024-06-15
INV049436,DST0043,2023-04-07
INV005545,DST0043,2024-05-03
INV114519,DST0010,2022-05-09
INV097249,DST0006,2022-12-05
INV128665,DST0080,2022-10-25
INV083219,DST0036,2024-07-22
INV113168,DST0039,2022-08-30
INV117779,DST0016,2023-12-23
INV098237,DST0036,2023-06-10
INV148962,DST0072,2022-06-20
INV117883,DST0053,2022-01-17
INV083363,DST0027,2023-05-12
INV024131,DST0069,2024-01-01
INV009649,DST0054,2023-10-08
INV075436,DST0052,2023-05-16
INV050389,DST0031,2022-03-04
INV117395,DST0061,2024-02-12
INV108831,DST0079,2024-12-07
INV144975,DST0063,2023-08-18
INV069517,DST0012,2024-12-14
INV118305,DST0030,2024-09-12
INV008991,DST0064,2022-06-28
INV058586,DST0008,2023-12-05
INV065099,DST0029,2023-04-02
INV031278,DST0013,2024-07-29
INV012021,DST0039,2023-04-22
INV074002,DST0045,2023-01-09
INV005927,DST0032,2024-07-10
INV105008,DST0078,2024-07-15
INV073572,DST0001,2023-03-31
INV076889,DST0073,2024-12-22
INV061538,DST0077,2024-10-18
INV136076,DST0070,2024-08-01
INV125035,DST0008,2023-01-18
INV132736,DST0008,2022-04-24
INV016434,DST0057,2023-09-24
INV139325,DST0069,2022-10-06
INV081392,DST0019,2022-08-20
INV078331,DST0011,2024-05-04
INV071757,DST0036,2022-12-02
INV055014,DST0070,2024-10-21
INV089971,DST0018,2024-09-14
INV087679,DST0040,2022-03-26
INV145937,DST0065,2024-06-16
INV007959,DST0025,2024-09-24
INV046911,DST0069,2022-12-22
INV117071,DST0071,2022-10-16
INV077119,DST0006,2022-02-20
INV116787,DST0033,2023-10-31
INV036948,DST0005,2024-01-01
INV059244,DST0077,2024-01-05
INV064252,DST0017,2022-12-23
INV023040,DST0053,2024-12-13
INV095788,DST0036,2022-11-12
INV038689,DST0046,2023-05-30
INV117546,DST0032,2023-11-08
INV047629,DST0047,2022-02-20
INV126412,DST0052,2023-03-11
INV114600,DST0018,2023-12-11
INV147803,DST0001,2022-08-10
INV019765,DST0078,2023-03-11
INV112482,DST0008,2022-10-04
INV143490,DST0029,2022-04-30
INV029693,DST0018,2023-02-21
INV091192,DST0033,2024-02-24
INV052359,DST0020,2023-09-18
INV036269,DST0043,2024-04-30
INV023128,DST0016,2023-12-09
INV026779,DST0038,2022-01-20
INV073403,DST0030,2022-10-06
INV069756,DST0032,2022-03-05
INV061279,DST0059,2024-03-29
INV041578,DST0016,2022-09-29
INV135492,DST0004,2022-11-06
INV083902,DST0061,2023-12-14
INV010006,DST0062,2024-08-14
INV149521,DST0069,2022-09-05
INV029073,DST0072,2024-06-18
INV120020,DST0077,2022-11-28
INV003699,DST0074,2023-12-15
INV069278,DST0025,2023-08-05
INV052627,DST0018,2024-02-16
INV123267,DST0003,2023-04-28
INV097569,DST0079,2022-05-17
INV069031,DST0025,2023-05-23
INV105575,DST0068,2022-04-28
INV128887,DST0037,2022-10-10
INV068050,DST0076,2024-03-13
INV066669,DST0030,2022-09-12
INV118487,DST0057,2022-03-21
INV136529,DST0023,2024-10-05
INV047977,DST0058,2022-07-05
INV002279,DST0003,2023-02-05
INV139479,DST0053,2024-06-13
INV069686,DST0066,2022-04-25
INV089324,DST0031,2022-12-31
INV040558,DST0078,2022-11-23
INV134437,DST0027,2022-10-26
INV017887,DST0078,2024-08-21
INV143767,DST0071,2024-02-03
INV135992,DST0072,2022-04-19
INV126534,DST0003,2022-07-28
INV136273,DST0006,2022-11-30
INV105812,DST0029,2024-04-17
INV048725,DST0033,2024-04-12
INV011143,DST0004,2022-07-11
INV062450,DST0067,2023-11-03
INV088419,DST0024,2022-03-22
INV134260,DST0042,2022-07-09
INV067924,DST0069,2024-04-02
INV093365,DST0044,2022-04-10
INV060172,DST0009,2022-11-20
INV059290,DST0079,2024-05-20
INV035236,DST0074,2023-03-26
INV134715,DST0012,2023-02-01
INV115866,DST0053,2023-06-24
INV108178,DST0002,2024-05-13
INV071138,DST0025,2022-01-04
INV046873,DST0007,2023-05-04
INV103881,DST0050,2024-08-09
INV067752,DST0059,2023-08-24
INV139626,DST0074,2022-10-27
INV132963,DST0048,2023-12-01
INV001596,DST0075,2024-10-17
INV040516,DST0013,2023-01-21
INV015602,DST0035,2024-08-07
INV093414,DST0036,2024-07-31
INV030540,DST0007,2023-12-03
INV055025,DST0068,2022-07-05
INV131703,DST0020,2024-07-28
INV081331,DST0025,2023-04-24
INV058749,DST0060,2024-12-20
INV048010,DST0056,2024-04-15
INV144844,DST0003,2022-01-28
INV093929,DST0075,2024-10-18
INV069136,DST0064,2023-03-21
INV133193,DST0007,2024-11-07
INV051317,DST0060,2022-03-19
INV114561,DST0004,2023-10-30
INV102275,DST0016,2022-11-03
INV053374,DST0074,2022-08-30
INV143421,DST0063,2023-08-12
INV121926,DST0068,2023-01-01
INV077801,DST0008,2022-08-20
INV137930,DST0065,2024-09-14
INV146501,DST0009,2023-11-26
INV126826,DST0025,2023-06-18
INV121627,DST0018,2024-10-27
INV106529,DST0047,2024-04-26
INV143624,DST0034,2023-03-29
INV141546,DST0054,2022-08-08
INV044938,DST0013,2024-09-01
INV096534,DST0062,2023-05-27
INV031903,DST0076,2023-08-12
INV045737,DST0006,2023-03-22
INV129963,DST0044,2022-12-21
INV055178,DST0044,2024-05-07
INV041469,DST0037,2024-03-19
INV046690,DST0003,2023-08-25
INV036429,DST0025,2022-01-10
INV004130,DST0059,2024-11-15
INV091396,DST0014,2023-03-22
INV149931,DST0078,2024-07-21
INV108336,DST0027,2022-08-27
INV073990,DST0044,2022-06-18
INV095702,DST0059,2024-07-02
INV131884,DST0045,2022-11-21
INV019170,DST0021,2024-06-28
INV008355,DST0057,2023-01-12
INV116175,DST0049,2024-12-17
INV020070,DST0028,2023-11-08
INV032290,DST0037,2024-09-26
INV089965,DST0003,2022-12-06
INV048991,DST0012,2022-08-21
INV039964,DST0028,2024-07-17
INV022447,DST0063,2023-12-16
INV134688,DST0027,2022-08-04
INV134236,DST0053,2023-12-11
INV119675,DST0020,2022-04-25
INV105185,DST0075,2022-03-06
INV104877,DST0017,2023-09-02
INV081743,DST0061,2023-03-01
INV131320,DST0027,2023-05-27
INV128084,DST0065,2022-04-07
INV104291,DST0046,2024-01-06
INV140095,DST0007,2023-12-19
INV102602,DST0037,2023-03-16
INV009123,DST0077,2022-01-11
INV034263,DST0008,2023-10-08
INV147537,DST0043,2023-03-26
INV050612,DST0021,2023-09-09
INV038437,DST0019,2024-02-12
INV113259,DST0016,2023-11-13
INV046004,DST0036,2024-11-23
INV109610,DST0017,2022-09-09
INV064601,DST0027,2023-05-30
INV010406,DST0075,2024-07-10
INV126642,DST0007,2023-03-21
INV110286,DST0039,2024-10-19
INV013405,DST0025,2022-05-15
INV021299,DST0063,2023-09-06
INV017137,DST0029,2022-05-17
INV061705,DST0080,2023-09-17
INV013404,DST0073,2022-02-08
INV029592,DST0016,2023-09-07
INV117384,DST0067,2022-09-09
INV055280,DST0034,2022-07-19
INV058392,DST0074,2023-08-07
INV100337,DST0046,2024-07-14
INV020838,DST0040,2023-04-03
INV016079,DST0028,2024-11-27
INV059581,DST0062,2024-02-20
INV130418,DST0070,2022-10-05
INV015733,DST0064,2022-12-20
INV001273,DST0051,2022-10-28
INV018662,DST0048,2024-09-02
INV033076,DST0036,2024-09-09
INV013296,DST0058,2022-06-29
INV109780,DST0035,2022-09-18
INV018058,DST0009,2022-11-23
INV042003,DST0011,2022-12-20
INV041992,DST0013,2023-08-02
INV060332,DST0027,2023-08-20
INV071827,DST0003,2023-12-10
INV018375,DST0062,2022-08-08
INV066926,DST0078,2024-02-05
INV114285,DST0011,2023-02-03
INV141365,DST0064,2024-03-01
INV038788,DST0035,2024-08-13
INV011210,DST0025,2023-03-05
INV141140,DST0048,2024-06-04
INV074161,DST0068,2022-07-09
INV132305,DST0013,2023-10-25
INV099485,DST0064,2024-01-15
INV015426,DST0054,2024-11-20
INV066127,DST0028,2022-10-19
INV127048,DST0036,2024-05-29
INV057530,DST0016,2023-02-12
INV075208,DST0047,2024-05-09
INV110834,DST0058,2023-05-18
INV055232,DST0019,2024-12-05
INV134411,DST0016,2022-12-05
INV133558,DST0020,2024-12-22
INV104093,DST0012,2024-10-26
INV042088,DST0078,2024-12-14
INV115250,DST0064,2022-12-13
INV008235,DST0004,2022-07-23
INV139539,DST0022,2024-03-28
INV106472,DST0061,2024-02-12
INV068191,DST0028,2024-02-08
INV129458,DST0045,2022-08-27
INV127473,DST0059,2023-11-02
INV032218,DST0056,2024-06-17
INV115671,DST0005,2023-09-30
INV087136,DST0001,2022-05-09
INV040385,DST0075,2023-02-20
INV006651,DST0003,2022-03-19
INV100233,DST0072,2023-06-11
INV076031,DST0065,2022-09-13
INV076915,DST0014,2022-05-27
INV075766,DST0066,2023-11-17
INV130043,DST0012,2023-01-28
INV000088,DST0017,2023-11-16
INV083363,DST0002,2022-03-12
INV117859,DST0005,2023-09-16
INV061180,DST0076,2022-05-31
INV022101,DST0040,2022-02-13
INV101890,DST0043,2022-01-16
INV103895,DST0023,2022-09-05
INV132516,DST0028,2022-10-14
INV117605,DST0040,2024-08-16
INV102251,DST0016,2024-03-09
INV099251,DST0033,2022-09-09
INV035993,DST0058,2022-03-12
INV133590,DST0065,2024-09-12
INV129733,DST0064,2024-02-12
INV109197,DST0026,2023-11-06
INV078796,DST0016,2024-08-11
INV024059,DST0001,2024-11-25
INV133774,DST0027,2023-05-30
INV075405,DST0059,2024-11-23
INV021981,DST0032,2023-10-16
INV008751,DST0016,2024-12-03
INV052618,DST0069,2023-06-29
INV049352,DST0004,2024-12-05
INV128126,DST0080,2024-07-13
INV060906,DST0066,2022-07-21
INV147060,DST0076,2023-06-03
INV083175,DST0025,2022-01-16
INV115879,DST0078,2023-03-29
INV026298,DST0061,2024-10-07
INV145905,DST0058,2024-06-25
INV018700,DST0020,2024-02-16
INV014004,DST0029,2023-10-17
INV017808,DST0018,2023-12-28
INV084663,DST0056,2023-04-22
INV100621,DST0028,2023-05-04
INV024808,DST0004,2024-12-26
INV093676,DST0056,2024-08-18
INV108183,DST0025,2023-05-20
INV012719,DST0072,2023-08-18
INV044220,DST0021,2024-04-03
INV094849,DST0015,2023-01-14
INV140836,DST0080,2022-06-01
INV065435,DST0035,2022-03-19
INV066579,DST0038,2023-08-24
INV141746,DST0011,2022-07-08
INV136788,DST0034,2024-11-04
INV045867,DST0039,2023-07-01
INV119467,DST0073,2023-09-21
INV102765,DST0049,2024-12-07
INV105844,DST0051,2023-11-19
INV088307,DST0050,2024-04-18
INV045990,DST0011,2023-08-28
INV094008,DST0063,2024-10-10
INV098520,DST0050,2022-02-06
INV022476,DST0064,2022-07-14
INV023549,DST0073,2023-07-22
INV107537,DST0057,2022-12-14
INV064521,DST0078,2023-11-21
INV061849,DST0028,2022-01-13
INV028272,DST0027,2024-04-13
INV029214,DST0043,2022-01-15
INV123342,DST0001,2024-08-03
INV036652,DST0022,2022-09-15
INV075797,DST0034,2024-10-22
INV053748,DST0056,2022-07-07
INV017310,DST0022,2022-08-27
INV016366,DST0024,2024-12-09
INV015271,DST0073,2024-02-16
INV097992,DST0039,2022-07-04
INV019771,DST0017,2023-01-28
INV115142,DST0019,2023-01-12
INV122073,DST0024,2023-04-03
INV018028,DST0036,2024-01-08
INV024980,DST0054,2024-02-26
INV096143,DST0028,2023-12-19
INV007810,DST0032,2024-01-08
INV058902,DST0010,2024-01-31
INV149099,DST0045,2024-08-25
INV065980,DST0025,2022-01-14
INV062175,DST0023,2023-01-06
INV084663,DST0023,2024-08-01
INV060015,DST0036,2022-08-12
INV088363,DST0009,2023-01-19
INV052106,DST0080,2022-04-20
INV131769,DST0021,2022-01-01
INV088084,DST0021,2024-12-04
INV136138,DST0043,2022-03-16
INV039134,DST0008,2023-01-20
INV072486,DST0025,2022-10-11
INV074779,DST0070,2023-09-22
INV058461,DST0014,2024-06-01
INV055178,DST0021,2022-07-25
INV107060,DST0062,2022-12-28
INV042900,DST0065,2023-06-10
INV040840,DST0034,2023-12-12
INV079346,DST0016,2023-07-30
INV086704,DST0037,2024-07-27
INV065140,DST0047,2022-08-11
INV046131,DST0062,2023-04-17
INV023626,DST0071,2024-02-18
INV086930,DST0058,2024-06-16
INV085985,DST0028,2024-11-12
INV116348,DST0036,2022-06-21
INV146206,DST0052,2023-10-03
INV063881,DST0034,2024-03-10
INV022650,DST0001,2022-09-08
INV076333,DST0057,2023-01-19
INV123142,DST0005,2023-07-21
INV143782,DST0031,2023-03-14
INV101577,DST0004,2022-08-27
INV031060,DST0018,2024-10-28
INV137200,DST0021,2024-06-27
INV045167,DST0055,2023-05-10
INV023467,DST0024,2024-03-09
INV051309,DST0043,2022-09-03
INV069514,DST0042,2024-02-01
INV080221,DST0060,2022-01-30
INV133888,DST0069,2022-01-08
INV034261,DST0040,2022-09-07
INV109059,DST0060,2024-10-01
INV125374,DST0051,2022-10-05
INV097225,DST0011,2024-12-27
INV148510,DST0007,2022-10-02
INV009043,DST0032,2023-12-25
INV032808,DST0030,2022-10-11
INV028203,DST0053,2024-08-07
INV080688,DST0033,2023-04-05
INV122711,DST0072,2024-04-09
INV017851,DST0024,2023-03-15
INV125575,DST0053,2024-06-15
INV046071,DST0067,2023-09-23
INV053238,DST0059,2023-01-29
INV018588,DST0041,2024-02-15
INV044731,DST0046,2023-05-19
INV037082,DST0007,2022-10-22
INV077739,DST0043,2022-12-04
INV040219,DST0058,2024-10-29
INV100276,DST0035,2023-08-19
INV122108,DST0039,2024-11-12
INV018447,DST0079,2024-03-21
INV002130,DST0003,2023-10-26
INV041573,DST0019,2023-05-06
INV124578,DST0033,2023-03-28
INV140801,DST0072,2022-05-22
INV122361,DST0069,2023-01-20
INV005401,DST0078,2023-04-03
INV076149,DST0067,2024-06-26
INV047170,DST0034,2022-02-16
INV063253,DST0069,2024-04-02
INV037643,DST0079,2023-02-26
INV087543,DST0057,2023-07-29
INV051003,DST0068,2024-12-07
INV044395,DST0051,2023-06-12
INV046253,DST0025,2023-06-11
INV053595,DST0037,2023-12-18
INV045491,DST0032,2023-05-24
INV129125,DST0076,2024-08-07
INV045680,DST0068,2022-07-27
INV018815,DST0071,2022-06-29
INV077147,DST0031,2023-11-11
INV080306,DST0041,2022-06-24
INV022900,DST0034,2022-06-13
INV091350,DST0034,2023-10-28
INV092969,DST0063,2023-01-18
INV095772,DST0050,2024-07-12
INV049131,DST0003,2022-10-31
INV002344,DST0066,2024-09-24
INV029166,DST0024,2023-04-10
INV107909,DST0071,2022-08-11
INV060764,DST0058,2024-09-13
INV088501,DST0068,2022-08-28
INV078727,DST0025,2024-07-20
