BranchID,ProductID,StockQuantity
B004,PRD0277,196
B004,PRD0347,223
B001,PRD0723,105
B007,PRD0305,125
B002,PRD0302,128
B010,PRD0865,82
B009,PRD1394,123
B006,PRD0205,139
B003,PRD0782,188
B007,PRD0223,172
B005,PRD0395,293
B001,PRD0011,99
B004,PRD0304,97
B007,PRD0940,280
B010,PRD0077,166
B010,PRD0894,54
B009,PRD0329,260
B005,PRD0020,192
B008,PRD0753,149
B005,PRD0249,15
B004,PRD0330,187
B010,PRD1438,94
B010,PRD0845,108
B005,PRD1174,15
B007,PRD1097,187
B009,PRD0784,192
B006,PRD1000,33
B010,PRD1253,146
B002,PRD0726,97
B004,PRD1255,154
B009,PRD1089,279
B003,PRD1451,176
B007,PRD0325,271
B003,PRD0975,95
B007,PRD0322,119
B003,PRD0264,102
B001,PRD0143,101
B006,PRD0399,135
B006,PRD0277,113
B002,PRD1017,281
B007,PRD1423,220
B008,PRD0117,194
B004,PRD1207,22
B004,PRD0103,133
B007,PRD0383,158
B008,PRD1400,187
B008,PRD0557,257
B010,PRD0167,106
B009,PRD0052,15
B008,PRD0595,105
B003,PRD1201,234
B004,PRD0006,45
B002,PRD0206,181
B003,PRD0477,104
B007,PRD0897,89
B001,PRD0886,34
B005,PRD0780,208
B003,PRD0509,245
B004,PRD0072,264
B009,PRD0105,14
B002,PRD0428,79
B004,PRD1316,161
B008,PRD0093,143
B005,PRD1259,154
B009,PRD0560,232
B009,PRD0745,296
B001,PRD0384,197
B007,PRD0043,294
B008,PRD0978,30
B004,PRD0617,60
B003,PRD1283,90
B002,PRD1343,110
B006,PRD0484,221
B009,PRD0039,206
B007,PRD0308,98
B002,PRD1379,50
B008,PRD0499,71
B010,PRD0530,105
B007,PRD0440,86
B008,PRD0506,185
B008,PRD0037,212
B004,PRD1033,151
B004,PRD1292,293
B001,PRD1004,300
B001,PRD0041,149
B004,PRD1147,296
B006,PRD1251,151
B001,PRD0450,98
B004,PRD0185,14
B001,PRD0244,57
B010,PRD0012,95
B008,PRD0494,292
B007,PRD1478,230
B005,PRD0352,165
B004,PRD0538,129
B010,PRD0650,14
B007,PRD1445,207
B007,PRD0261,2
B007,PRD0712,116
B006,PRD0570,210
B008,PRD0406,32
B001,PRD0526,128
B009,PRD1467,246
B001,PRD0554,26
B009,PRD1363,111
B004,PRD0923,70
B004,PRD1390,229
B004,PRD1092,5
B010,PRD1474,106
B010,PRD1437,55
B001,PRD0973,29
B010,PRD0351,85
B001,PRD1384,174
B007,PRD1390,186
B006,PRD0323,178
B004,PRD0387,165
B010,PRD1055,221
B007,PRD1332,3
B006,PRD0979,16
B010,PRD0596,211
B006,PRD0822,246
B005,PRD0576,214
B006,PRD0894,62
B007,PRD1326,50
B004,PRD1290,122
B008,PRD0370,208
B008,PRD0730,161
B007,PRD1185,276
B001,PRD1136,273
B008,PRD0110,44
B009,PRD1395,122
B001,PRD0535,72
B003,PRD0474,20
B007,PRD0904,42
B010,PRD0988,64
B009,PRD0071,104
B003,PRD1414,130
B005,PRD0568,228
B008,PRD0168,286
B003,PRD0567,10
B002,PRD1386,282
B008,PRD0074,162
B003,PRD0348,226
B008,PRD0106,6
B009,PRD1058,156
B003,PRD0242,260
B004,PRD0092,150
B004,PRD1326,110
B002,PRD0094,254
B009,PRD0466,3
B008,PRD0983,111
B005,PRD0300,134
B010,PRD0556,36
B005,PRD1092,14
B006,PRD0896,257
B006,PRD0120,66
B009,PRD1031,190
B009,PRD1229,36
B007,PRD0419,75
B010,PRD0436,266
B003,PRD0853,5
B009,PRD0869,251
B009,PRD0809,198
B009,PRD0417,249
B002,PRD0291,107
B010,PRD1409,81
B009,PRD0813,257
B003,PRD1337,42
B001,PRD1388,283
B006,PRD0063,273
B003,PRD1209,159
B008,PRD0627,105
B006,PRD1194,200
B010,PRD1323,295
B009,PRD0454,157
B006,PRD0643,148
B007,PRD0379,265
B007,PRD1430,228
B003,PRD1496,55
B010,PRD1316,259
B008,PRD1315,254
B001,PRD0578,55
B003,PRD0800,254
B002,PRD1459,278
B002,PRD0130,175
B008,PRD0783,45
B005,PRD1492,292
B005,PRD1410,60
B003,PRD0601,90
B006,PRD1369,245
B004,PRD0409,115
B007,PRD0913,170
B010,PRD1111,154
B010,PRD1276,268
B007,PRD1485,36
B002,PRD0525,131
B003,PRD1106,26
B005,PRD1383,53
B002,PRD0435,81
B005,PRD1372,8
B005,PRD0439,136
B002,PRD0145,275
B009,PRD1277,24
B006,PRD1407,94
B008,PRD0726,81
B007,PRD0921,211
B005,PRD1331,25
B009,PRD1076,202
B004,PRD0887,31
B005,PRD0654,17
B002,PRD0764,29
B005,PRD0116,127
B009,PRD1203,218
B008,PRD1128,61
B002,PRD1489,268
B010,PRD0184,32
B010,PRD0260,71
B008,PRD0446,5
B002,PRD0486,129
B002,PRD0168,167
B003,PRD0222,195
B008,PRD0647,86
B009,PRD0855,264
B004,PRD0766,270
B005,PRD0852,265
B009,PRD0430,268
B004,PRD1257,158
B005,PRD1169,191
B002,PRD0933,275
B010,PRD0361,209
B006,PRD0658,93
B010,PRD0895,174
B002,PRD0533,18
B009,PRD1242,90
B009,PRD0397,150
B005,PRD0221,132
B010,PRD1362,241
B005,PRD0240,237
B003,PRD0084,294
B007,PRD0491,102
B005,PRD1472,5
B009,PRD1350,186
B008,PRD1393,87
B009,PRD0842,181
B002,PRD0158,201
B008,PRD0001,31
B009,PRD0098,83
B004,PRD0437,116
B006,PRD0715,228
B009,PRD1330,283
B007,PRD0160,117
B008,PRD0194,128
B009,PRD0078,50
B008,PRD1255,125
B004,PRD0567,180
B007,PRD0696,222
B005,PRD0004,23
B009,PRD0530,174
B007,PRD1268,251
B002,PRD0042,8
B002,PRD0588,219
B006,PRD0799,281
B006,PRD0348,298
B004,PRD0554,23
B002,PRD0214,282
B008,PRD1343,6
B003,PRD1169,58
B005,PRD0425,70
B009,PRD0082,264
B006,PRD0184,121
B001,PRD0964,158
B008,PRD0312,265
B008,PRD0821,179
B002,PRD0382,272
B002,PRD1445,204
B008,PRD1254,165
B001,PRD1047,293
B001,PRD0862,129
B010,PRD1062,88
B006,PRD0951,214
B002,PRD0159,254
B007,PRD0425,93
B007,PRD0296,236
B001,PRD0714,168
B010,PRD0441,222
B005,PRD0735,256
B005,PRD0109,74
B003,PRD0513,77
B005,PRD0949,198
B010,PRD0730,212
B001,PRD0980,132
B006,PRD0456,177
B005,PRD0894,260
B003,PRD0710,143
B009,PRD1128,212
B008,PRD1403,103
B001,PRD0469,61
B005,PRD0516,36
B004,PRD0857,249
B008,PRD1185,0
B006,PRD0483,292
B004,PRD1428,22
B003,PRD1309,105
B009,PRD0681,289
B003,PRD1191,247
B004,PRD1331,80
B010,PRD0428,76
B001,PRD1001,241
B003,PRD1165,114
B007,PRD1208,216
B007,PRD0060,135
B003,PRD0048,285
B008,PRD1442,201
B007,PRD0105,7
B010,PRD0826,131
B001,PRD0990,184
B001,PRD0536,114
B002,PRD0120,208
B002,PRD0472,290
B005,PRD0527,51
B010,PRD1402,272
B003,PRD0908,152
B003,PRD0888,32
B004,PRD0541,275
B006,PRD0365,154
B004,PRD0785,151
B003,PRD1109,237
B003,PRD0708,39
B010,PRD0761,90
B008,PRD0060,99
B008,PRD1133,262
B005,PRD1039,146
B009,PRD1372,59
B009,PRD0121,265
B006,PRD1398,78
B005,PRD0299,156
B008,PRD0092,23
B005,PRD0228,162
B005,PRD0303,182
B001,PRD0333,233
B008,PRD0075,226
B005,PRD0234,195
B009,PRD0881,131
B001,PRD0352,20
B005,PRD1402,156
B008,PRD1069,119
B007,PRD0715,179
B002,PRD1065,161
B004,PRD0317,23
B006,PRD0873,281
B009,PRD0444,129
B001,PRD0499,30
B006,PRD1439,173
B001,PRD0124,168
B001,PRD0922,247
B001,PRD0867,76
B002,PRD0194,162
B002,PRD0473,14
B003,PRD1301,42
B009,PRD1099,8
B009,PRD1468,35
B010,PRD1478,285
B003,PRD1113,70
B005,PRD1449,123
B008,PRD0719,92
B006,PRD0782,121
B004,PRD0866,97
B003,PRD1175,267
B007,PRD0880,202
B003,PRD0662,77
B005,PRD0799,71
B006,PRD1333,113
B006,PRD1029,177
B003,PRD1239,145
B008,PRD0798,300
B003,PRD1393,253
B001,PRD1494,188
B008,PRD0548,178
B001,PRD0367,130
B003,PRD1029,236
B002,PRD0928,155
B007,PRD0116,169
B006,PRD0279,216
B003,PRD0419,82
B007,PRD0026,71
B001,PRD1005,238
B009,PRD1443,103
B006,PRD0730,295
B007,PRD0554,209
B007,PRD0185,11
B003,PRD1343,5
B001,PRD0200,38
B005,PRD0036,222
B009,PRD0735,78
B001,PRD0163,256
B001,PRD0763,18
B003,PRD0795,117
B004,PRD0668,139
B004,PRD1250,275
B010,PRD0288,58
B005,PRD0665,13
B009,PRD0596,15
B001,PRD1065,60
B004,PRD0680,60
B002,PRD0036,135
B002,PRD0636,288
B006,PRD0806,118
B005,PRD1154,195
B004,PRD1042,59
B008,PRD1430,228
B009,PRD0796,169
B001,PRD0972,160
B010,PRD1172,249
B001,PRD0361,83
B010,PRD0242,16
B003,PRD0411,45
B008,PRD1384,289
B009,PRD0631,236
B003,PRD0685,15
B005,PRD0551,87
B010,PRD0529,146
B007,PRD0256,69
B002,PRD1043,69
B005,PRD0513,33
B003,PRD0353,28
B005,PRD0019,201
B001,PRD0688,300
B004,PRD1351,237
B008,PRD0378,190
B002,PRD0563,93
B004,PRD0229,144
B003,PRD0928,159
B002,PRD0536,103
B003,PRD1233,58
B001,PRD0900,122
B010,PRD0641,215
B010,PRD1306,160
B003,PRD1143,204
B004,PRD0631,3
B002,PRD0554,296
B010,PRD1431,98
B001,PRD0512,80
B007,PRD0488,293
B007,PRD1312,168
B007,PRD0585,65
B007,PRD0919,84
B002,PRD0871,168
B005,PRD0545,43
B010,PRD0366,256
B005,PRD1374,47
B008,PRD0626,33
B002,PRD1247,113
B010,PRD0417,47
B009,PRD1267,23
B005,PRD0390,66
B010,PRD0583,133
B008,PRD0606,192
B004,PRD0441,269
B004,PRD1361,278
B010,PRD0483,257
B010,PRD0257,157
B002,PRD0896,6
B006,PRD0732,104
B008,PRD0153,72
B007,PRD1065,78
B002,PRD0774,229
B003,PRD1194,163
B001,PRD1286,98
B003,PRD1228,91
B003,PRD0867,159
B008,PRD0658,250
B004,PRD1384,20
B003,PRD0775,7
B005,PRD1294,232
B010,PRD1227,92
B010,PRD1359,239
B007,PRD1481,240
B004,PRD0279,79
B010,PRD0494,299
B009,PRD0573,270
B008,PRD0138,140
B003,PRD0686,298
B006,PRD1143,235
B010,PRD0554,282
B005,PRD0887,205
B010,PRD0284,7
B002,PRD1063,35
B001,PRD1181,135
B008,PRD0682,40
B005,PRD1297,138
B003,PRD0674,231
B005,PRD1440,63
B002,PRD0487,279
B002,PRD1246,289
B003,PRD1379,129
B004,PRD1328,161
B004,PRD1062,157
B002,PRD1476,170
B003,PRD0834,153
B010,PRD0509,171
B009,PRD0780,148
B004,PRD1421,256
B005,PRD1377,61
B007,PRD1075,106
B009,PRD1055,153
B003,PRD1102,147
B009,PRD0391,294
B010,PRD0108,39
B002,PRD0571,11
B010,PRD0088,4
B010,PRD1275,111
B005,PRD0422,192
B008,PRD1002,126
B001,PRD0508,298
B008,PRD0667,218
B005,PRD0469,82
B007,PRD0147,34
B003,PRD1030,37
B001,PRD1140,172
B002,PRD0170,143
B005,PRD0156,246
B010,PRD1044,196
B007,PRD0268,220
B010,PRD0280,242
B006,PRD0662,159
B007,PRD0441,196
B006,PRD1093,182
B001,PRD0724,264
B002,PRD0263,258
B008,PRD0242,17
B009,PRD0347,70
B004,PRD0599,209
B002,PRD1191,98
B010,PRD0838,162
B001,PRD0141,239
B008,PRD1043,28
B009,PRD0910,120
B004,PRD0106,242
B010,PRD1272,93
B001,PRD0776,123
B007,PRD1016,120
B004,PRD1019,139
B010,PRD0162,37
B004,PRD0831,289
B003,PRD0964,122
B008,PRD1182,202
B006,PRD1321,219
B009,PRD0274,175
B008,PRD1188,72
B007,PRD0129,51
B010,PRD0053,100
B005,PRD1249,103
B006,PRD0524,180
B009,PRD0967,267
B010,PRD0295,100
B006,PRD0100,123
B008,PRD0617,3
B008,PRD1392,3
B004,PRD1045,94
B001,PRD1344,71
B003,PRD0679,85
B006,PRD1108,150
B006,PRD0461,125
B009,PRD1069,101
B005,PRD1025,162
B008,PRD1259,132
B008,PRD0677,58
B001,PRD0835,13
B004,PRD1388,289
B009,PRD0239,297
B008,PRD0919,77
B009,PRD0115,59
B004,PRD1117,80
B003,PRD0065,281
B005,PRD1283,291
B005,PRD0332,97
B010,PRD0322,236
B004,PRD0749,159
B003,PRD1400,89
B004,PRD1069,83
B009,PRD0937,214
B009,PRD0548,103
B008,PRD0196,9
B005,PRD0215,118
B002,PRD0231,183
B006,PRD0766,114
B009,PRD1241,39
B008,PRD1050,144
B009,PRD0405,31
B002,PRD0652,20
B010,PRD0008,235
B003,PRD1176,115
B010,PRD0938,267
B001,PRD0856,129
B010,PRD0041,183
B005,PRD0259,176
B005,PRD0376,189
B001,PRD0849,265
B005,PRD1319,180
B002,PRD0618,218
B008,PRD0080,283
B010,PRD0731,158
B008,PRD0497,240
B004,PRD0458,233
B004,PRD1478,139
B007,PRD0576,206
B007,PRD0197,270
B010,PRD0916,56
B010,PRD0198,146
B009,PRD0414,256
B009,PRD0309,61
B003,PRD0831,281
B008,PRD1287,87
B003,PRD1088,32
B007,PRD0979,50
B008,PRD0331,234
B001,PRD0442,59
B010,PRD0301,57
B003,PRD0151,248
B009,PRD0321,179
B006,PRD0278,118
B005,PRD0960,74
B005,PRD1123,133
B006,PRD0876,262
B002,PRD0083,281
B003,PRD1231,166
B002,PRD1484,139
B004,PRD0367,69
B004,PRD0390,51
B007,PRD0738,64
B004,PRD1376,1
B003,PRD0725,285
B004,PRD1107,144
B007,PRD0612,254
B006,PRD1429,291
B009,PRD0066,291
B008,PRD0166,273
B009,PRD0447,166
B009,PRD1356,48
B001,PRD0551,236
B006,PRD1362,87
B007,PRD0152,12
B002,PRD0068,143
B010,PRD0362,187
B007,PRD1474,215
B001,PRD0920,92
B008,PRD0966,232
B003,PRD0753,174
B002,PRD1062,199
B004,PRD1386,210
B002,PRD1266,84
B010,PRD0110,216
B005,PRD0073,189
B002,PRD0087,281
B006,PRD1178,228
B009,PRD0519,147
B010,PRD1480,229
B010,PRD0544,148
B001,PRD0965,152
B010,PRD1156,252
B005,PRD0840,285
B009,PRD0894,39
B010,PRD1066,121
B002,PRD0761,129
B007,PRD0411,208
B008,PRD1239,158
B002,PRD0684,76
B002,PRD0098,22
B006,PRD0329,135
B006,PRD0852,171
B010,PRD1098,218
B003,PRD0440,250
B007,PRD0123,136
B009,PRD0295,67
B007,PRD1289,118
B001,PRD1460,38
B005,PRD0906,238
B003,PRD0743,54
B008,PRD0172,210
B003,PRD0002,169
B002,PRD0854,79
B008,PRD0585,5
B010,PRD0316,197
B001,PRD1230,160
B005,PRD0847,184
B004,PRD0444,244
B001,PRD0642,173
B001,PRD0495,0
B001,PRD1443,287
B004,PRD0613,181
B004,PRD1482,129
B003,PRD0004,253
B005,PRD1476,109
B010,PRD1079,243
B009,PRD0083,176
B002,PRD1258,23
B006,PRD1247,279
B001,PRD1488,0
B010,PRD0129,41
B005,PRD0692,111
B006,PRD0233,264
B010,PRD1336,137
B005,PRD1145,140
B008,PRD1369,63
B003,PRD1370,238
B010,PRD0238,71
B009,PRD1179,196
B006,PRD1237,150
B010,PRD1083,221
B009,PRD0040,207
B010,PRD0029,83
B007,PRD1462,189
B006,PRD0585,170
B006,PRD0302,84
B004,PRD0306,180
B005,PRD1178,127
B006,PRD1417,40
B002,PRD0340,269
B008,PRD0813,11
B003,PRD0165,255
B007,PRD0107,226
B006,PRD1275,292
B006,PRD0870,194
B002,PRD0419,41
B001,PRD0884,223
B010,PRD1222,246
B003,PRD0669,164
B008,PRD0604,29
B009,PRD0435,256
B006,PRD1276,178
B008,PRD0426,24
B002,PRD0996,207
B010,PRD0282,77
B006,PRD0606,124
B004,PRD0476,37
B005,PRD0223,201
B001,PRD1074,258
B006,PRD0526,136
B005,PRD0752,60
B001,PRD0300,32
B007,PRD0981,20
B001,PRD1288,170
B002,PRD1186,18
B002,PRD0072,64
B003,PRD1077,131
B008,PRD0013,73
B004,PRD1091,37
B010,PRD0159,89
B009,PRD0943,43
B009,PRD0555,52
B004,PRD1021,128
B001,PRD0418,82
B009,PRD0047,24
B007,PRD0963,49
B003,PRD1170,120
B007,PRD0088,40
B010,PRD0253,190
B004,PRD0839,150
B005,PRD0368,288
B003,PRD1103,252
B004,PRD0287,174
B007,PRD1051,210
B005,PRD0668,267
B004,PRD0588,89
B003,PRD0845,35
B007,PRD0127,15
B009,PRD1189,145
B008,PRD0969,264
B008,PRD0553,122
B004,PRD0115,122
B006,PRD0379,75
B005,PRD1329,91
B005,PRD0384,155
B001,PRD0971,144
B002,PRD1224,39
B008,PRD1299,281
B006,PRD0086,195
B009,PRD0512,194
B007,PRD0097,177
B008,PRD0342,277
B007,PRD1035,88
B008,PRD0934,4
B007,PRD0943,103
B005,PRD0081,249
B009,PRD1312,124
B006,PRD0882,283
B009,PRD1074,290
B009,PRD0015,187
B009,PRD1071,209
B008,PRD0764,225
B004,PRD1164,179
B009,PRD1243,40
B001,PRD1045,209
B010,PRD0646,230
B004,PRD0280,286
B004,PRD0463,267
B001,PRD0147,84
B003,PRD0970,78
B004,PRD0452,210
B008,PRD0459,99
B001,PRD0744,284
B009,PRD0885,242
B008,PRD0751,222
B005,PRD0040,56
B001,PRD1232,200
B002,PRD0835,197
B004,PRD0459,12
B006,PRD1272,150
B001,PRD1149,28
B004,PRD0991,219
B005,PRD1367,219
B006,PRD0280,208
B008,PRD0282,38
B009,PRD0960,274
B010,PRD0314,294
B001,PRD0466,245
B007,PRD0373,144
B006,PRD1493,133
B009,PRD1091,167
B006,PRD1158,34
B001,PRD0983,107
B006,PRD0911,287
B009,PRD0035,178
B005,PRD0471,183
B001,PRD0996,109
B006,PRD0676,198
B007,PRD1287,256
B006,PRD0397,169
B007,PRD0908,107
B009,PRD1109,56
B010,PRD0134,248
B005,PRD1386,57
B003,PRD1172,31
B010,PRD0431,205
B010,PRD0005,261
B005,PRD0229,146
B010,PRD1467,77
B005,PRD0993,70
B008,PRD0576,44
B007,PRD0496,75
B005,PRD1306,121
B010,PRD0296,196
B006,PRD0716,188
B001,PRD0998,89
B007,PRD1233,151
B007,PRD0777,118
B002,PRD0304,7
B006,PRD0103,216
B004,PRD0844,21
B009,PRD0420,293
B002,PRD0522,247
B006,PRD0024,84
B003,PRD0108,103
B005,PRD0393,110
B006,PRD0750,92
B001,PRD0222,295
B010,PRD1182,37
B009,PRD1415,124
B006,PRD0402,51
B009,PRD0376,96
B002,PRD0275,179
B006,PRD0868,9
B006,PRD0209,72
B003,PRD1266,262
B008,PRD1104,83
B005,PRD0689,16
B006,PRD1391,257
B002,PRD1380,175
B006,PRD0285,80
B009,PRD1127,273
B008,PRD0222,266
B001,PRD0727,231
B004,PRD1168,15
B003,PRD0880,25
B006,PRD0594,296
B002,PRD0979,193
B008,PRD1064,229
B010,PRD0893,41
B007,PRD1494,229
B002,PRD0815,45
B004,PRD0160,294
B003,PRD1167,102
B001,PRD1265,73
B001,PRD0432,287
B008,PRD0906,289
B003,PRD0129,173
B008,PRD0469,119
B006,PRD0514,216
B003,PRD1360,116
B010,PRD1458,162
B010,PRD0219,236
B007,PRD0771,90
B004,PRD1332,15
B010,PRD1471,69
B001,PRD1296,180
B006,PRD1361,9
B009,PRD0968,180
B004,PRD0442,35
B006,PRD0198,238
B008,PRD0876,241
B004,PRD1131,51
B008,PRD0435,235
B009,PRD1431,129
B008,PRD1096,260
B007,PRD0809,121
B009,PRD0989,182
B001,PRD1352,35
B008,PRD0938,129
B007,PRD0760,216
B008,PRD0782,93
B006,PRD0121,25
B002,PRD0635,96
B009,PRD1401,86
B010,PRD0602,160
B008,PRD1390,30
B008,PRD0145,212
B005,PRD1432,160
B009,PRD1028,116
B006,PRD0968,190
B007,PRD0995,199
B006,PRD0131,115
B009,PRD0610,266
B002,PRD1338,103
B003,PRD1137,2
B001,PRD0360,19
B006,PRD0710,262
B002,PRD0848,39
B003,PRD0229,50
B010,PRD0311,94
B002,PRD0590,97
B002,PRD1237,239
B010,PRD0969,62
B009,PRD0310,248
B007,PRD0820,223
B001,PRD0029,114
B010,PRD1411,20
B002,PRD0484,12
B009,PRD0819,53
B003,PRD1482,91
B007,PRD0512,280
B007,PRD0472,88
B004,PRD1304,8
B002,PRD0199,261
B001,PRD1492,185
B008,PRD0586,52
B007,PRD1458,43
B008,PRD0204,265
B001,PRD1116,103
B003,PRD0057,115
B005,PRD0607,274
B010,PRD1141,69
B002,PRD0580,137
B009,PRD1499,76
B008,PRD0373,136
B002,PRD0982,14
B004,PRD0289,15
B010,PRD0249,143
B010,PRD0329,65
B002,PRD1045,88
B007,PRD0630,204
B010,PRD0497,202
B004,PRD0117,123
B002,PRD1349,30
B010,PRD0715,232
B005,PRD0291,44
B001,PRD0453,77
B005,PRD0488,201
B009,PRD0233,189
B003,PRD0115,149
B003,PRD0810,253
B010,PRD1137,29
B007,PRD1274,293
B009,PRD0099,126
B004,PRD0187,210
B010,PRD0550,196
B010,PRD0728,206
B003,PRD0541,202
B001,PRD0151,261
B002,PRD0337,34
B010,PRD0067,166
B010,PRD1300,114
B003,PRD0033,4
B003,PRD1062,168
B009,PRD0972,219
B006,PRD0454,115
B006,PRD0846,201
B001,PRD0622,36
B005,PRD0419,10
B006,PRD0191,177
B006,PRD0759,59
B001,PRD1141,112
B009,PRD0534,46
B008,PRD1437,223
B006,PRD1190,242
B006,PRD1386,252
B004,PRD1111,220
B001,PRD0611,111
B004,PRD0457,152
B001,PRD0226,94
B007,PRD1467,162
B003,PRD0287,286
B008,PRD1112,183
B007,PRD0388,50
B007,PRD1046,59
B003,PRD0948,63
B001,PRD0263,37
B010,PRD1289,202
B008,PRD0888,230
B002,PRD0994,147
B004,PRD0988,224
B009,PRD0184,297
B007,PRD0194,212
B001,PRD0802,58
B009,PRD0063,15
B001,PRD0317,103
B009,PRD0364,13
B005,PRD0992,10
B001,PRD0018,269
B004,PRD0240,114
B005,PRD1107,196
B010,PRD0844,129
B010,PRD0039,18
B001,PRD1121,150
B009,PRD0439,161
B008,PRD0575,138
B007,PRD0246,292
B002,PRD0690,138
B006,PRD0764,145
B004,PRD0189,40
B004,PRD0012,163
B010,PRD0569,0
B006,PRD1456,218
B006,PRD1140,5
B004,PRD0245,197
B004,PRD0669,151
B006,PRD0359,156
B001,PRD0232,109
B001,PRD1278,165
B010,PRD1360,13
B007,PRD1026,219
B008,PRD1308,110
B004,PRD0807,86
B005,PRD0657,18
B007,PRD1359,65
B001,PRD0076,97
B004,PRD1359,88
B006,PRD0923,122
B010,PRD0521,224
B004,PRD1175,294
B005,PRD1192,176
B006,PRD1126,258
B007,PRD1471,144
B005,PRD0885,202
B005,PRD0549,14
B004,PRD1433,194
B001,PRD0820,257
B002,PRD0797,210
B002,PRD0992,226
B009,PRD0925,80
B001,PRD1048,123
B006,PRD1062,140
B006,PRD1097,111
B001,PRD0079,232
B009,PRD0358,140
B006,PRD1450,118
B009,PRD0207,239
B006,PRD0851,174
B004,PRD0581,216
B002,PRD1401,77
B009,PRD0062,224
B004,PRD0146,256
B007,PRD0266,232
B001,PRD0519,137
B003,PRD0127,284
B006,PRD0060,166
B002,PRD0280,118
B004,PRD0517,207
B002,PRD0492,122
B005,PRD1448,186
B007,PRD0339,67
B007,PRD0648,275
B005,PRD0466,35
B006,PRD1181,159
B008,PRD1242,65
B007,PRD0415,261
B008,PRD0666,186
B006,PRD0490,29
B009,PRD0862,185
B008,PRD1447,240
B006,PRD0246,120
B001,PRD0017,72
B005,PRD0115,171
B010,PRD0348,59
B004,PRD0978,25
B001,PRD0213,229
B004,PRD1267,223
B004,PRD0557,61
B007,PRD0483,100
B010,PRD0594,169
B006,PRD0097,61
B006,PRD0174,148
B001,PRD0616,104
B008,PRD0100,202
B004,PRD0276,196
B003,PRD1125,24
B004,PRD0922,131
B002,PRD0970,224
B010,PRD0315,104
B008,PRD1235,124
B003,PRD0681,202
B003,PRD0398,232
B006,PRD1004,165
B006,PRD0682,146
B002,PRD1086,224
B005,PRD0050,43
B003,PRD0533,175
B009,PRD1469,237
B004,PRD0495,77
B008,PRD1007,165
B001,PRD0078,46
B007,PRD0846,135
B010,PRD1097,262
B009,PRD1450,194
B009,PRD1169,187
B002,PRD0929,280
B002,PRD0656,110
B009,PRD1290,167
B006,PRD0387,171
B010,PRD0571,136
B008,PRD0066,65
B010,PRD0273,120
B003,PRD0709,21
B007,PRD0887,26
B003,PRD0670,185
B008,PRD1081,77
B009,PRD0655,156
B004,PRD0434,45
B001,PRD0159,25
B007,PRD0393,103
B006,PRD1203,108
B007,PRD0037,99
B002,PRD0470,76
B008,PRD0809,7
B008,PRD0846,40
B009,PRD1434,132
B003,PRD1296,188
B004,PRD0282,71
B007,PRD0889,197
B004,PRD1163,21
B004,PRD0542,237
B004,PRD0469,77
B008,PRD0705,245
B002,PRD0728,108
B007,PRD0069,87
B004,PRD0440,103
B007,PRD0988,97
B007,PRD0977,60
B003,PRD1378,299
B007,PRD1444,162
B006,PRD0867,296
B001,PRD0545,180
B006,PRD0072,7
B002,PRD0439,46
B001,PRD0315,162
B001,PRD0510,71
B008,PRD0623,260
B009,PRD1066,142
B009,PRD1080,177
B008,PRD1444,165
B010,PRD0142,199
B001,PRD0145,240
B008,PRD1415,228
B003,PRD0514,48
B007,PRD0833,257
B005,PRD0269,199
B005,PRD0510,69
B005,PRD0277,251
B001,PRD0304,36
B003,PRD0320,86
B005,PRD0827,57
B010,PRD0752,271
B006,PRD0480,98
B003,PRD1042,20
B006,PRD0139,93
B009,PRD1266,243
B007,PRD1367,96
B009,PRD1134,82
B003,PRD0009,121
B004,PRD0540,89
B009,PRD0410,25
B009,PRD1188,84
B004,PRD0087,80
B008,PRD1488,283
B006,PRD0823,156
B005,PRD0450,119
B003,PRD0604,69
B003,PRD0677,198
B006,PRD0331,7
B007,PRD0066,62
B005,PRD1049,175
B009,PRD0108,135
B001,PRD0301,181
B005,PRD0970,147
B002,PRD0655,52
B008,PRD1294,216
B003,PRD1422,171
B004,PRD0499,247
B009,PRD0093,67
B004,PRD1079,187
B007,PRD1102,263
B002,PRD0122,73
B006,PRD0709,248
B003,PRD0989,196
B001,PRD1406,257
B004,PRD1325,232
B006,PRD1423,59
B004,PRD0359,164
B005,PRD0403,112
B004,PRD1367,247
B001,PRD0562,296
B010,PRD0741,199
B009,PRD0847,72
B009,PRD1476,202
B008,PRD1396,189
B005,PRD1198,143
B002,PRD0005,153
B009,PRD0806,217
B005,PRD0623,27
B001,PRD1059,25
B004,PRD0931,263
B006,PRD1146,257
B003,PRD1026,179
B003,PRD0228,210
B010,PRD1017,214
B007,PRD1156,174
B002,PRD0178,55
B004,PRD0609,209
B009,PRD0373,260
B001,PRD1429,121
B005,PRD1313,151
B003,PRD0175,164
B002,PRD0907,47
B009,PRD0760,192
B008,PRD0250,80
B002,PRD0725,123
B005,PRD0731,273
B003,PRD1494,34
B008,PRD0269,76
B008,PRD0239,293
B004,PRD0438,48
B002,PRD1334,89
B006,PRD1348,95
B006,PRD0516,95
B009,PRD0157,195
B010,PRD1068,155
B006,PRD1110,25
B002,PRD0570,201
B002,PRD0453,292
B005,PRD1228,295
B006,PRD1076,167
B004,PRD0862,195
B009,PRD0130,187
B010,PRD0327,88
B002,PRD0559,296
B010,PRD0664,137
B005,PRD1032,36
B004,PRD1454,176
B001,PRD0974,276
B001,PRD0623,35
B004,PRD0944,231
B001,PRD0320,123
