EmployeeID,StartDate,EndDate,Reason,Status,MID
E0229,2024-04-10,2024-04-11,Nghỉ bệnh,Rejected,E0327
E0438,2023-10-21,2023-10-24,Nghỉ bệnh,Pending,E0325
E0448,2023-05-01,2023-05-04,Nghỉ bệnh,Rejected,E0327
E0272,2023-01-14,2023-01-18,Việc gia đình,Approved,E0424
E0365,2023-01-05,2023-01-07,Nghỉ phép,Approved,E0467
E0195,2023-02-20,2023-02-21,Việc gia đình,Approved,E0285
E0215,2023-01-05,2023-01-08,Nghỉ phép,Pending,E0325
E0243,2023-07-09,2023-07-10,Việc gia đình,Pending,E0325
E0285,2023-04-16,2023-04-21,Việc gia đình,Pending,E0348
E0122,2024-03-23,2024-03-24,Nghỉ bệnh,Rejected,E0285
E0468,2023-07-01,2023-07-05,Việc gia đình,Approved,E0424
E0324,2023-05-03,2023-05-07,Việc gia đình,Approved,E0285
E0302,2024-04-22,2024-04-25,Việc gia đình,Pending,E0306
E0336,2023-04-07,2023-04-11,Việc gia đình,Approved,E0323
E0394,2023-06-17,2023-06-21,Nghỉ phép,Rejected,E0424
E0078,2024-12-17,2024-12-18,Việc gia đình,Rejected,E0325
E0268,2024-01-21,2024-01-24,Nghỉ bệnh,Approved,E0285
E0183,2024-09-04,2024-09-07,Nghỉ phép,Approved,E0285
E0310,2023-03-14,2023-03-16,Nghỉ bệnh,Approved,E0348
E0237,2023-06-10,2023-06-12,Nghỉ bệnh,Approved,E0306
E0278,2024-07-05,2024-07-06,Việc gia đình,Rejected,E0424
E0451,2023-03-02,2023-03-04,Nghỉ phép,Pending,E0327
E0401,2024-01-30,2024-02-02,Nghỉ bệnh,Pending,E0285
E0370,2024-06-02,2024-06-05,Việc gia đình,Rejected,E0325
E0129,2024-10-02,2024-10-06,Nghỉ phép,Pending,E0323
E0418,2024-08-29,2024-09-03,Nghỉ bệnh,Approved,E0467
E0377,2023-12-21,2023-12-24,Việc gia đình,Pending,E0323
E0007,2024-03-30,2024-04-03,Nghỉ bệnh,Approved,E0306
E0165,2023-02-27,2023-03-02,Việc gia đình,Rejected,E0272
E0057,2024-01-26,2024-01-31,Việc gia đình,Rejected,E0327
E0075,2023-09-16,2023-09-18,Nghỉ phép,Rejected,E0348
E0223,2024-06-10,2024-06-14,Nghỉ phép,Approved,E0285
E0166,2023-04-06,2023-04-07,Nghỉ phép,Rejected,E0424
E0363,2023-02-17,2023-02-22,Nghỉ bệnh,Approved,E0348
E0093,2024-07-14,2024-07-19,Việc gia đình,Rejected,E0424
E0404,2024-09-23,2024-09-25,Việc gia đình,Rejected,E0467
E0302,2024-01-24,2024-01-29,Nghỉ phép,Approved,E0285
E0499,2024-04-22,2024-04-27,Việc gia đình,Pending,E0372
E0305,2024-01-09,2024-01-12,Việc gia đình,Approved,E0306
E0446,2023-05-31,2023-06-04,Việc gia đình,Pending,E0348
E0162,2024-10-10,2024-10-14,Nghỉ phép,Approved,E0424
E0453,2023-08-03,2023-08-06,Việc gia đình,Rejected,E0327
E0432,2023-09-29,2023-09-30,Việc gia đình,Pending,E0323
E0003,2024-07-06,2024-07-11,Nghỉ phép,Rejected,E0424
E0381,2023-11-30,2023-12-01,Việc gia đình,Pending,E0348
E0068,2023-02-24,2023-02-27,Việc gia đình,Rejected,E0323
E0048,2024-08-21,2024-08-23,Nghỉ bệnh,Approved,E0323
E0367,2023-10-15,2023-10-19,Việc gia đình,Pending,E0467
E0026,2023-11-06,2023-11-10,Nghỉ phép,Pending,E0323
E0332,2024-11-18,2024-11-23,Nghỉ bệnh,Rejected,E0467
E0355,2023-07-19,2023-07-20,Việc gia đình,Rejected,E0285
E0491,2023-01-07,2023-01-10,Việc gia đình,Approved,E0327
E0399,2024-04-21,2024-04-23,Nghỉ bệnh,Approved,E0323
E0308,2024-02-04,2024-02-09,Việc gia đình,Rejected,E0325
E0105,2023-08-07,2023-08-08,Nghỉ bệnh,Approved,E0424
E0454,2023-05-15,2023-05-16,Việc gia đình,Pending,E0348
E0401,2024-05-28,2024-06-01,Nghỉ phép,Rejected,E0348
E0009,2023-09-23,2023-09-26,Nghỉ bệnh,Pending,E0467
E0044,2024-10-21,2024-10-23,Nghỉ bệnh,Approved,E0327
E0248,2024-07-21,2024-07-22,Nghỉ bệnh,Approved,E0272
E0419,2023-12-24,2023-12-29,Việc gia đình,Pending,E0272
E0296,2024-09-25,2024-09-29,Nghỉ bệnh,Rejected,E0467
E0088,2023-10-17,2023-10-21,Nghỉ phép,Approved,E0372
E0181,2023-05-19,2023-05-22,Nghỉ bệnh,Approved,E0306
E0202,2024-02-24,2024-02-29,Nghỉ bệnh,Pending,E0467
E0410,2023-04-24,2023-04-25,Nghỉ bệnh,Rejected,E0467
E0269,2023-03-04,2023-03-06,Việc gia đình,Approved,E0467
E0275,2024-06-07,2024-06-08,Nghỉ phép,Rejected,E0348
E0144,2023-04-25,2023-04-28,Nghỉ bệnh,Rejected,E0323
E0340,2024-02-09,2024-02-10,Nghỉ bệnh,Approved,E0325
E0229,2023-06-05,2023-06-06,Nghỉ bệnh,Approved,E0285
E0004,2023-02-03,2023-02-08,Việc gia đình,Approved,E0327
E0232,2024-09-13,2024-09-15,Nghỉ phép,Approved,E0327
E0017,2023-11-21,2023-11-22,Việc gia đình,Pending,E0323
E0481,2024-11-28,2024-11-30,Nghỉ phép,Rejected,E0424
E0057,2023-05-21,2023-05-24,Việc gia đình,Rejected,E0306
E0476,2023-01-27,2023-01-31,Nghỉ bệnh,Approved,E0327
E0156,2024-12-02,2024-12-04,Nghỉ bệnh,Approved,E0325
E0450,2024-05-04,2024-05-06,Việc gia đình,Approved,E0285
E0079,2024-02-03,2024-02-08,Nghỉ phép,Approved,E0327
E0313,2024-01-20,2024-01-24,Việc gia đình,Pending,E0285
E0433,2024-12-26,2024-12-27,Việc gia đình,Pending,E0424
E0132,2023-05-17,2023-05-19,Việc gia đình,Pending,E0424
E0014,2024-07-01,2024-07-04,Nghỉ phép,Rejected,E0306
E0306,2023-03-26,2023-03-27,Nghỉ phép,Approved,E0325
E0434,2023-09-27,2023-09-28,Việc gia đình,Approved,E0348
E0473,2023-03-26,2023-03-27,Việc gia đình,Approved,E0306
E0428,2023-04-01,2023-04-04,Nghỉ bệnh,Approved,E0323
E0391,2024-01-25,2024-01-30,Việc gia đình,Pending,E0327
E0103,2023-04-11,2023-04-16,Nghỉ bệnh,Approved,E0323
E0096,2023-01-27,2023-01-28,Nghỉ bệnh,Approved,E0327
E0082,2024-01-03,2024-01-07,Nghỉ bệnh,Rejected,E0325
E0395,2023-08-24,2023-08-28,Nghỉ bệnh,Approved,E0323
E0045,2023-01-23,2023-01-24,Việc gia đình,Pending,E0424
E0307,2024-01-20,2024-01-21,Việc gia đình,Approved,E0327
E0424,2023-11-13,2023-11-14,Việc gia đình,Approved,E0285
E0377,2023-01-19,2023-01-24,Nghỉ phép,Rejected,E0348
E0468,2023-02-21,2023-02-22,Nghỉ bệnh,Approved,E0327
E0185,2024-02-11,2024-02-12,Nghỉ phép,Approved,E0323
E0316,2023-06-04,2023-06-08,Nghỉ bệnh,Approved,E0285
E0260,2024-10-27,2024-11-01,Nghỉ bệnh,Approved,E0272
E0247,2023-08-12,2023-08-14,Việc gia đình,Approved,E0467
E0230,2024-11-01,2024-11-04,Nghỉ bệnh,Rejected,E0467
E0058,2024-10-06,2024-10-11,Việc gia đình,Approved,E0325
E0085,2024-10-18,2024-10-22,Việc gia đình,Rejected,E0285
E0336,2024-12-26,2024-12-27,Nghỉ phép,Rejected,E0306
E0042,2023-02-27,2023-02-28,Nghỉ phép,Approved,E0272
E0162,2023-06-11,2023-06-16,Việc gia đình,Pending,E0327
E0079,2024-09-05,2024-09-09,Việc gia đình,Pending,E0348
E0193,2024-02-28,2024-03-04,Nghỉ bệnh,Pending,E0327
E0465,2023-05-28,2023-05-31,Nghỉ phép,Rejected,E0348
E0435,2023-10-11,2023-10-14,Việc gia đình,Approved,E0327
E0135,2024-11-07,2024-11-10,Nghỉ bệnh,Approved,E0348
E0041,2024-11-28,2024-12-01,Nghỉ bệnh,Pending,E0424
E0309,2024-03-09,2024-03-14,Nghỉ bệnh,Approved,E0327
E0055,2024-07-22,2024-07-24,Nghỉ phép,Rejected,E0272
E0438,2023-07-28,2023-07-30,Nghỉ phép,Pending,E0424
E0287,2024-10-13,2024-10-17,Nghỉ bệnh,Pending,E0285
E0364,2023-10-03,2023-10-08,Nghỉ bệnh,Pending,E0272
E0327,2023-10-12,2023-10-13,Nghỉ phép,Pending,E0424
E0474,2023-04-21,2023-04-24,Nghỉ phép,Rejected,E0327
E0177,2023-11-14,2023-11-17,Nghỉ bệnh,Approved,E0348
E0330,2024-03-30,2024-04-01,Nghỉ phép,Approved,E0285
E0472,2023-01-09,2023-01-10,Việc gia đình,Pending,E0325
E0203,2023-01-13,2023-01-16,Việc gia đình,Pending,E0285
E0416,2023-02-07,2023-02-12,Nghỉ bệnh,Approved,E0323
E0315,2024-01-08,2024-01-12,Nghỉ bệnh,Approved,E0327
E0435,2024-04-17,2024-04-22,Việc gia đình,Pending,E0467
E0196,2024-05-31,2024-06-03,Nghỉ bệnh,Pending,E0467
E0439,2023-01-17,2023-01-21,Việc gia đình,Pending,E0348
E0479,2023-12-29,2024-01-03,Nghỉ bệnh,Approved,E0372
E0100,2024-03-04,2024-03-06,Nghỉ phép,Rejected,E0348
E0215,2024-06-22,2024-06-23,Nghỉ phép,Rejected,E0327
E0255,2024-04-09,2024-04-12,Việc gia đình,Pending,E0372
E0298,2023-01-24,2023-01-27,Việc gia đình,Rejected,E0306
E0055,2023-03-02,2023-03-05,Nghỉ bệnh,Approved,E0325
E0313,2024-11-14,2024-11-18,Việc gia đình,Approved,E0327
E0448,2023-02-25,2023-02-26,Nghỉ bệnh,Pending,E0327
E0494,2024-11-02,2024-11-05,Nghỉ bệnh,Pending,E0306
E0426,2023-03-13,2023-03-14,Nghỉ phép,Approved,E0306
E0310,2024-03-29,2024-04-03,Nghỉ bệnh,Rejected,E0323
E0208,2023-03-20,2023-03-24,Nghỉ phép,Rejected,E0306
E0066,2024-04-16,2024-04-19,Việc gia đình,Rejected,E0327
E0156,2023-03-09,2023-03-12,Việc gia đình,Rejected,E0327
E0480,2024-01-27,2024-01-30,Nghỉ phép,Rejected,E0323
E0144,2024-01-14,2024-01-16,Nghỉ bệnh,Pending,E0272
E0284,2023-02-08,2023-02-12,Việc gia đình,Approved,E0348
E0055,2023-10-13,2023-10-18,Việc gia đình,Pending,E0285
E0138,2024-01-02,2024-01-03,Nghỉ bệnh,Rejected,E0285
E0500,2024-03-08,2024-03-13,Việc gia đình,Pending,E0272
E0487,2024-10-29,2024-10-30,Việc gia đình,Rejected,E0306
E0451,2023-01-26,2023-01-28,Nghỉ phép,Pending,E0325
E0202,2023-02-15,2023-02-20,Nghỉ phép,Rejected,E0348
E0141,2024-06-09,2024-06-12,Nghỉ phép,Pending,E0467
E0012,2023-10-05,2023-10-10,Việc gia đình,Rejected,E0424
E0080,2024-07-13,2024-07-15,Nghỉ bệnh,Pending,E0306
E0021,2024-01-15,2024-01-16,Nghỉ phép,Rejected,E0306
E0183,2024-09-13,2024-09-15,Nghỉ phép,Rejected,E0424
E0394,2024-04-09,2024-04-12,Việc gia đình,Rejected,E0424
E0070,2023-02-23,2023-02-27,Nghỉ bệnh,Approved,E0323
E0322,2023-04-04,2023-04-05,Nghỉ bệnh,Pending,E0348
E0323,2023-09-06,2023-09-10,Nghỉ phép,Pending,E0285
E0379,2023-12-31,2024-01-05,Nghỉ phép,Pending,E0372
E0079,2023-06-12,2023-06-14,Việc gia đình,Pending,E0424
E0209,2023-04-04,2023-04-07,Nghỉ bệnh,Rejected,E0424
E0115,2024-09-27,2024-09-29,Nghỉ bệnh,Pending,E0348
E0430,2023-08-11,2023-08-13,Nghỉ bệnh,Approved,E0467
E0440,2023-04-08,2023-04-12,Nghỉ bệnh,Rejected,E0467
E0281,2023-10-13,2023-10-15,Nghỉ phép,Pending,E0285
E0129,2024-05-25,2024-05-30,Nghỉ phép,Rejected,E0467
E0379,2023-11-30,2023-12-01,Việc gia đình,Rejected,E0272
E0150,2024-05-03,2024-05-08,Nghỉ phép,Approved,E0327
E0086,2023-05-25,2023-05-27,Việc gia đình,Approved,E0327
E0265,2024-10-06,2024-10-10,Việc gia đình,Approved,E0424
E0200,2023-06-19,2023-06-23,Việc gia đình,Rejected,E0372
E0109,2023-12-25,2023-12-29,Nghỉ phép,Rejected,E0272
E0237,2023-01-15,2023-01-20,Việc gia đình,Approved,E0306
E0391,2024-10-27,2024-10-28,Nghỉ bệnh,Pending,E0327
E0373,2023-06-03,2023-06-04,Việc gia đình,Pending,E0306
E0356,2024-08-26,2024-08-31,Nghỉ bệnh,Rejected,E0306
E0209,2023-12-22,2023-12-26,Nghỉ bệnh,Approved,E0323
E0277,2023-10-25,2023-10-26,Nghỉ phép,Rejected,E0372
E0197,2024-08-13,2024-08-16,Việc gia đình,Rejected,E0325
E0052,2023-02-18,2023-02-19,Nghỉ bệnh,Pending,E0467
E0448,2023-07-03,2023-07-05,Việc gia đình,Rejected,E0325
E0044,2023-01-04,2023-01-05,Nghỉ bệnh,Pending,E0325
E0102,2023-04-22,2023-04-25,Nghỉ bệnh,Rejected,E0327
E0169,2023-10-25,2023-10-29,Việc gia đình,Rejected,E0467
E0443,2023-09-01,2023-09-03,Việc gia đình,Rejected,E0285
E0284,2023-12-10,2023-12-13,Nghỉ bệnh,Rejected,E0285
E0410,2023-08-10,2023-08-12,Nghỉ bệnh,Approved,E0424
E0118,2024-06-06,2024-06-07,Nghỉ bệnh,Pending,E0467
E0463,2023-10-24,2023-10-28,Nghỉ phép,Pending,E0272
E0306,2024-06-18,2024-06-23,Việc gia đình,Rejected,E0306
E0038,2024-05-02,2024-05-03,Nghỉ bệnh,Pending,E0323
E0258,2024-02-19,2024-02-20,Việc gia đình,Approved,E0327
E0437,2024-04-13,2024-04-17,Nghỉ phép,Approved,E0327
E0363,2023-07-17,2023-07-20,Nghỉ bệnh,Pending,E0272
E0065,2024-11-01,2024-11-02,Nghỉ bệnh,Approved,E0323
E0364,2024-09-27,2024-10-02,Nghỉ phép,Approved,E0285
E0168,2024-04-22,2024-04-24,Nghỉ phép,Rejected,E0327
E0340,2024-07-11,2024-07-13,Nghỉ bệnh,Rejected,E0348
E0271,2024-08-23,2024-08-25,Nghỉ bệnh,Approved,E0424
E0203,2024-12-03,2024-12-05,Nghỉ phép,Approved,E0372
E0386,2024-01-12,2024-01-13,Nghỉ bệnh,Pending,E0272
E0381,2024-03-04,2024-03-08,Nghỉ bệnh,Rejected,E0327
E0197,2024-04-19,2024-04-23,Nghỉ bệnh,Pending,E0467
E0325,2024-05-09,2024-05-10,Nghỉ phép,Pending,E0348
E0451,2023-03-28,2023-03-30,Nghỉ bệnh,Approved,E0424
E0031,2024-07-09,2024-07-13,Việc gia đình,Rejected,E0372
E0079,2023-08-07,2023-08-09,Việc gia đình,Approved,E0372
E0088,2024-12-29,2025-01-03,Nghỉ phép,Pending,E0424
E0167,2024-01-13,2024-01-16,Việc gia đình,Approved,E0424
E0452,2024-02-28,2024-03-04,Nghỉ bệnh,Approved,E0306
E0477,2024-12-05,2024-12-07,Nghỉ phép,Pending,E0467
E0300,2023-01-21,2023-01-23,Nghỉ phép,Approved,E0348
E0135,2024-08-01,2024-08-06,Việc gia đình,Approved,E0348
E0499,2023-05-28,2023-06-02,Nghỉ bệnh,Rejected,E0272
E0326,2023-04-16,2023-04-21,Nghỉ phép,Rejected,E0348
E0396,2024-04-19,2024-04-24,Việc gia đình,Pending,E0348
E0121,2024-10-21,2024-10-26,Việc gia đình,Pending,E0424
E0042,2023-02-14,2023-02-16,Việc gia đình,Rejected,E0327
E0431,2023-01-13,2023-01-14,Nghỉ bệnh,Pending,E0348
E0089,2023-07-05,2023-07-09,Nghỉ phép,Approved,E0424
E0135,2023-05-16,2023-05-18,Nghỉ bệnh,Approved,E0327
E0083,2024-03-26,2024-03-31,Việc gia đình,Approved,E0285
E0457,2024-12-03,2024-12-08,Nghỉ phép,Rejected,E0323
E0449,2023-12-31,2024-01-02,Nghỉ bệnh,Rejected,E0327
E0053,2024-02-06,2024-02-08,Việc gia đình,Rejected,E0323
E0443,2024-10-02,2024-10-07,Việc gia đình,Approved,E0306
E0169,2024-03-06,2024-03-08,Nghỉ phép,Approved,E0285
E0288,2023-10-26,2023-10-27,Nghỉ phép,Rejected,E0467
E0404,2023-03-27,2023-03-31,Nghỉ bệnh,Approved,E0424
E0229,2023-09-10,2023-09-15,Việc gia đình,Approved,E0348
E0355,2023-04-19,2023-04-23,Nghỉ phép,Rejected,E0348
E0216,2023-12-30,2024-01-01,Việc gia đình,Pending,E0323
E0124,2023-03-13,2023-03-18,Nghỉ phép,Pending,E0325
E0112,2023-02-28,2023-03-04,Việc gia đình,Pending,E0372
E0384,2023-09-10,2023-09-14,Nghỉ bệnh,Rejected,E0325
E0490,2024-04-08,2024-04-12,Nghỉ phép,Pending,E0285
E0269,2023-07-16,2023-07-21,Việc gia đình,Rejected,E0325
E0060,2024-02-15,2024-02-20,Nghỉ phép,Approved,E0424
E0290,2023-09-24,2023-09-28,Việc gia đình,Rejected,E0285
E0406,2023-01-28,2023-02-01,Việc gia đình,Pending,E0467
E0410,2024-03-01,2024-03-05,Nghỉ bệnh,Approved,E0424
E0201,2023-10-28,2023-10-29,Việc gia đình,Approved,E0285
E0243,2023-06-04,2023-06-06,Việc gia đình,Rejected,E0424
E0293,2023-11-08,2023-11-13,Nghỉ phép,Rejected,E0372
E0480,2024-02-25,2024-02-27,Nghỉ phép,Pending,E0285
E0273,2023-05-19,2023-05-21,Nghỉ bệnh,Pending,E0467
E0197,2024-06-09,2024-06-13,Việc gia đình,Pending,E0285
E0443,2023-06-22,2023-06-26,Việc gia đình,Approved,E0372
E0051,2023-08-21,2023-08-26,Nghỉ bệnh,Pending,E0306
E0255,2024-02-26,2024-03-02,Việc gia đình,Pending,E0327
E0222,2024-06-08,2024-06-12,Việc gia đình,Approved,E0285
E0218,2023-05-19,2023-05-21,Nghỉ phép,Approved,E0325
E0239,2024-01-19,2024-01-22,Việc gia đình,Rejected,E0285
E0062,2024-04-02,2024-04-06,Nghỉ bệnh,Approved,E0272
E0082,2024-10-06,2024-10-10,Nghỉ phép,Rejected,E0372
E0308,2023-06-29,2023-07-04,Nghỉ phép,Pending,E0325
E0306,2023-12-09,2023-12-13,Việc gia đình,Approved,E0285
E0278,2023-12-14,2023-12-16,Nghỉ phép,Pending,E0323
E0022,2023-02-01,2023-02-05,Việc gia đình,Rejected,E0323
E0203,2024-03-02,2024-03-07,Việc gia đình,Pending,E0272
E0486,2023-10-05,2023-10-06,Nghỉ phép,Rejected,E0348
E0435,2024-03-21,2024-03-23,Việc gia đình,Approved,E0306
E0215,2024-06-30,2024-07-03,Nghỉ phép,Approved,E0424
E0004,2023-07-30,2023-08-01,Nghỉ phép,Pending,E0325
E0487,2024-08-25,2024-08-30,Nghỉ phép,Approved,E0272
E0231,2023-05-09,2023-05-14,Nghỉ bệnh,Approved,E0285
E0347,2023-12-21,2023-12-23,Nghỉ phép,Pending,E0348
E0171,2023-01-25,2023-01-30,Nghỉ phép,Approved,E0285
E0345,2023-10-02,2023-10-06,Việc gia đình,Rejected,E0272
E0412,2023-02-03,2023-02-08,Việc gia đình,Rejected,E0323
E0070,2024-11-17,2024-11-21,Nghỉ bệnh,Pending,E0285
E0208,2023-06-13,2023-06-17,Nghỉ phép,Approved,E0285
E0044,2023-01-31,2023-02-01,Việc gia đình,Pending,E0272
E0261,2024-01-21,2024-01-22,Nghỉ phép,Pending,E0272
E0255,2023-03-09,2023-03-13,Nghỉ phép,Approved,E0424
E0035,2023-06-02,2023-06-06,Nghỉ phép,Rejected,E0272
E0390,2023-11-25,2023-11-27,Nghỉ bệnh,Rejected,E0327
E0394,2023-01-27,2023-01-31,Việc gia đình,Pending,E0272
E0176,2023-05-31,2023-06-03,Nghỉ phép,Pending,E0467
E0350,2024-09-06,2024-09-09,Nghỉ phép,Rejected,E0467
E0295,2024-06-18,2024-06-23,Nghỉ bệnh,Rejected,E0323
E0435,2023-03-28,2023-04-01,Nghỉ bệnh,Approved,E0272
E0221,2023-05-23,2023-05-26,Việc gia đình,Pending,E0372
E0084,2024-08-28,2024-09-02,Việc gia đình,Approved,E0348
E0124,2023-11-04,2023-11-06,Nghỉ phép,Rejected,E0327
E0283,2023-05-21,2023-05-22,Nghỉ phép,Pending,E0323
E0049,2023-03-09,2023-03-11,Nghỉ phép,Rejected,E0306
E0273,2023-09-11,2023-09-15,Nghỉ bệnh,Approved,E0272
E0444,2023-02-22,2023-02-25,Nghỉ bệnh,Approved,E0325
E0247,2023-03-19,2023-03-20,Nghỉ bệnh,Pending,E0272
E0459,2024-01-10,2024-01-14,Việc gia đình,Pending,E0325
E0497,2023-08-18,2023-08-19,Nghỉ phép,Pending,E0272
E0060,2024-12-20,2024-12-21,Nghỉ phép,Approved,E0372
E0481,2023-03-01,2023-03-04,Việc gia đình,Approved,E0272
E0419,2023-10-10,2023-10-13,Nghỉ bệnh,Approved,E0325
E0490,2024-01-13,2024-01-14,Nghỉ phép,Rejected,E0306
E0396,2023-04-28,2023-04-30,Nghỉ phép,Approved,E0348
E0223,2023-03-12,2023-03-15,Việc gia đình,Rejected,E0325
E0461,2024-05-31,2024-06-04,Nghỉ phép,Rejected,E0372
E0039,2023-02-24,2023-02-28,Việc gia đình,Rejected,E0327
E0382,2023-05-22,2023-05-24,Nghỉ bệnh,Pending,E0306
E0022,2023-02-06,2023-02-10,Nghỉ bệnh,Rejected,E0467
E0053,2023-03-02,2023-03-04,Nghỉ phép,Rejected,E0327
E0285,2023-12-09,2023-12-13,Việc gia đình,Rejected,E0272
E0367,2024-11-03,2024-11-06,Nghỉ phép,Approved,E0306
E0159,2023-04-29,2023-05-03,Nghỉ bệnh,Rejected,E0467
E0473,2023-05-07,2023-05-08,Việc gia đình,Rejected,E0325
E0381,2023-10-28,2023-11-01,Việc gia đình,Rejected,E0372
E0084,2024-12-29,2024-12-30,Nghỉ bệnh,Approved,E0323
E0016,2023-10-21,2023-10-25,Nghỉ bệnh,Rejected,E0285
E0240,2024-07-25,2024-07-27,Nghỉ phép,Approved,E0467
E0132,2023-01-06,2023-01-08,Nghỉ bệnh,Pending,E0272
E0164,2023-09-03,2023-09-05,Nghỉ bệnh,Pending,E0285
E0253,2024-11-28,2024-12-01,Nghỉ phép,Rejected,E0306
E0085,2023-10-24,2023-10-29,Nghỉ phép,Rejected,E0424
E0290,2023-07-31,2023-08-04,Nghỉ phép,Pending,E0325
E0160,2023-07-24,2023-07-28,Nghỉ bệnh,Approved,E0348
E0075,2023-04-27,2023-04-28,Nghỉ phép,Rejected,E0272
E0499,2024-08-17,2024-08-21,Nghỉ bệnh,Rejected,E0272
E0081,2023-08-17,2023-08-20,Nghỉ bệnh,Approved,E0348
E0008,2023-05-23,2023-05-27,Nghỉ phép,Approved,E0272
E0119,2024-09-03,2024-09-06,Việc gia đình,Approved,E0325
E0406,2024-02-11,2024-02-14,Nghỉ phép,Pending,E0372
E0285,2024-02-23,2024-02-25,Việc gia đình,Pending,E0325
E0172,2024-01-02,2024-01-04,Nghỉ phép,Pending,E0272
E0101,2023-03-10,2023-03-15,Nghỉ phép,Approved,E0327
E0275,2023-05-15,2023-05-19,Nghỉ phép,Rejected,E0323
E0459,2024-08-28,2024-09-02,Nghỉ bệnh,Approved,E0467
E0486,2024-08-29,2024-08-30,Việc gia đình,Approved,E0424
E0193,2023-01-31,2023-02-01,Nghỉ phép,Rejected,E0325
E0260,2024-01-16,2024-01-17,Nghỉ phép,Pending,E0467
E0238,2023-02-26,2023-02-27,Nghỉ bệnh,Approved,E0327
E0321,2024-02-21,2024-02-23,Nghỉ phép,Approved,E0327
E0172,2023-12-28,2023-12-31,Việc gia đình,Approved,E0348
E0138,2024-08-29,2024-09-03,Nghỉ bệnh,Pending,E0348
E0452,2023-01-09,2023-01-11,Việc gia đình,Pending,E0372
E0098,2023-08-05,2023-08-07,Nghỉ phép,Rejected,E0323
E0470,2024-08-08,2024-08-13,Nghỉ bệnh,Rejected,E0272
E0370,2023-07-02,2023-07-05,Nghỉ bệnh,Pending,E0424
E0454,2023-09-07,2023-09-11,Nghỉ bệnh,Approved,E0325
E0418,2024-10-24,2024-10-25,Việc gia đình,Approved,E0372
E0326,2023-07-14,2023-07-15,Nghỉ bệnh,Approved,E0372
E0199,2023-08-15,2023-08-18,Nghỉ bệnh,Rejected,E0372
E0183,2023-02-13,2023-02-15,Việc gia đình,Pending,E0306
E0166,2023-07-16,2023-07-18,Nghỉ phép,Pending,E0348
E0110,2024-03-27,2024-03-29,Việc gia đình,Pending,E0424
E0001,2024-03-18,2024-03-21,Nghỉ bệnh,Rejected,E0348
E0135,2023-05-07,2023-05-08,Nghỉ phép,Approved,E0424
E0098,2023-07-03,2023-07-04,Nghỉ bệnh,Approved,E0424
E0350,2024-07-14,2024-07-16,Nghỉ bệnh,Rejected,E0272
E0109,2023-01-10,2023-01-13,Việc gia đình,Rejected,E0272
E0016,2023-07-16,2023-07-17,Nghỉ phép,Rejected,E0323
E0350,2023-07-26,2023-07-28,Việc gia đình,Pending,E0348
E0066,2024-12-10,2024-12-12,Nghỉ bệnh,Pending,E0424
E0249,2023-06-17,2023-06-19,Nghỉ phép,Approved,E0306
E0063,2023-02-14,2023-02-15,Việc gia đình,Rejected,E0323
E0292,2023-07-11,2023-07-13,Việc gia đình,Pending,E0325
E0493,2024-10-05,2024-10-06,Việc gia đình,Approved,E0285
E0338,2023-09-12,2023-09-13,Việc gia đình,Approved,E0348
E0489,2023-05-30,2023-05-31,Nghỉ bệnh,Approved,E0306
E0218,2023-08-15,2023-08-20,Nghỉ bệnh,Pending,E0323
E0343,2024-05-20,2024-05-22,Nghỉ bệnh,Rejected,E0348
E0408,2024-03-24,2024-03-26,Việc gia đình,Pending,E0323
E0002,2024-02-24,2024-02-28,Nghỉ phép,Pending,E0348
E0185,2024-03-02,2024-03-03,Việc gia đình,Rejected,E0325
E0176,2024-08-14,2024-08-16,Nghỉ bệnh,Pending,E0323
E0449,2023-04-01,2023-04-05,Nghỉ bệnh,Pending,E0467
E0192,2023-02-19,2023-02-21,Nghỉ bệnh,Pending,E0372
E0110,2024-02-20,2024-02-23,Việc gia đình,Rejected,E0348
E0178,2024-02-14,2024-02-17,Nghỉ bệnh,Pending,E0323
E0249,2024-01-04,2024-01-06,Nghỉ phép,Approved,E0272
E0191,2023-08-25,2023-08-26,Nghỉ bệnh,Approved,E0325
E0488,2024-08-30,2024-09-01,Việc gia đình,Rejected,E0306
E0189,2023-11-09,2023-11-11,Nghỉ bệnh,Pending,E0325
E0436,2023-12-18,2023-12-20,Nghỉ phép,Pending,E0348
E0444,2023-03-01,2023-03-06,Nghỉ bệnh,Rejected,E0327
E0327,2023-12-06,2023-12-11,Nghỉ bệnh,Approved,E0285
E0182,2023-06-16,2023-06-20,Nghỉ phép,Approved,E0323
E0278,2024-09-22,2024-09-27,Nghỉ phép,Pending,E0323
E0412,2023-10-02,2023-10-06,Việc gia đình,Pending,E0327
E0117,2023-09-12,2023-09-17,Nghỉ phép,Rejected,E0323
E0234,2023-12-01,2023-12-02,Nghỉ phép,Rejected,E0348
E0113,2024-11-21,2024-11-23,Nghỉ bệnh,Pending,E0325
E0150,2023-12-08,2023-12-11,Nghỉ bệnh,Rejected,E0372
E0027,2024-05-12,2024-05-14,Nghỉ bệnh,Rejected,E0348
E0348,2024-11-27,2024-12-01,Việc gia đình,Rejected,E0325
E0181,2023-03-25,2023-03-30,Nghỉ bệnh,Rejected,E0325
