BranchID,EmployeeID,StartDate,EndDate
B009,E0458,2021-10-12,2022-02-15
B002,E0316,2020-09-07,2020-10-17
B001,E0103,2022-03-24,2022-10-17
B006,E0390,2020-07-05,2021-03-06
B008,E0350,2023-09-13,2023-11-29
B003,E0371,2020-05-26,2021-01-08
B004,E0375,2023-03-10,2023-12-05
B003,E0400,2023-02-02,2024-01-12
B002,E0056,2020-10-05,2020-12-27
B004,E0258,2022-11-07,2023-04-24
B007,E0343,2021-10-03,2022-08-22
B002,E0307,2023-12-08,2024-02-29
B003,E0360,2022-09-05,2023-05-04
B004,E0102,2021-11-11,2022-09-19
B006,E0156,2021-05-12,2022-04-06
B007,E0413,2023-12-23,2024-06-26
B010,E0175,2022-01-21,2022-06-24
B005,E0149,2021-08-07,2022-07-18
B003,E0167,2022-05-27,2022-08-21
B008,E0305,2020-02-17,2020-09-18
B010,E0189,2021-10-13,2022-04-20
B003,E0164,2023-02-10,2023-08-26
B010,E0098,2022-06-04,2022-08-20
B004,E0044,2020-02-02,2020-08-05
B008,E0025,2022-04-19,2022-11-23
B007,E0331,2021-06-12,2021-12-27
B005,E0253,2020-03-10,2021-03-01
B005,E0367,2022-10-22,2023-01-18
B001,E0069,2022-06-10,2022-11-29
B003,E0036,2020-05-29,2021-02-28
B006,E0128,2021-05-26,2021-08-25
B004,E0446,2022-10-14,2023-03-17
B004,E0032,2023-06-16,2023-08-05
B002,E0357,2022-10-24,2023-03-20
B003,E0130,2022-02-05,2022-11-23
B001,E0430,2022-06-13,2022-10-16
B006,E0258,2021-09-25,2022-03-21
B010,E0156,2023-05-09,2024-01-04
B009,E0055,2021-07-12,2022-05-26
B008,E0204,2021-12-14,2022-05-06
B001,E0192,2021-05-02,2022-03-03
B007,E0173,2021-03-13,2022-01-04
B001,E0344,2020-05-23,2020-07-01
B005,E0320,2020-08-05,2021-05-31
B010,E0178,2023-10-14,2024-01-05
B001,E0207,2021-04-30,2021-11-10
B001,E0132,2023-10-16,2024-05-30
B006,E0465,2020-01-01,2020-09-19
B003,E0497,2021-11-29,2022-08-29
B002,E0022,2023-06-23,2023-11-22
B007,E0460,2022-03-26,2023-02-25
B010,E0442,2022-09-30,2023-04-02
B010,E0116,2022-09-22,2023-08-14
B003,E0209,2023-11-10,2024-01-06
B001,E0428,2022-02-18,2022-12-07
B003,E0093,2023-07-14,2023-08-27
B006,E0427,2022-05-18,2023-02-09
B007,E0273,2022-06-08,2022-07-28
B001,E0338,2023-06-21,2024-03-12
B005,E0494,2022-05-12,2023-02-25
B007,E0403,2021-02-02,2021-10-22
B008,E0446,2023-01-30,2024-01-07
B008,E0003,2020-05-02,2020-11-21
B004,E0153,2022-10-23,2023-03-28
B005,E0023,2022-08-03,2022-10-23
B005,E0059,2022-11-02,2023-09-06
B009,E0219,2023-06-02,2024-05-29
B004,E0210,2021-11-23,2022-03-10
B009,E0271,2022-01-09,2022-08-18
B008,E0207,2020-02-04,2020-09-11
B001,E0265,2022-03-08,2022-07-14
B005,E0146,2022-04-14,2023-03-17
B008,E0091,2020-05-25,2020-08-17
B002,E0291,2020-04-07,2021-01-04
B006,E0168,2022-01-08,2022-11-22
B009,E0346,2020-02-16,2020-08-06
B001,E0441,2023-06-17,2023-11-23
B001,E0253,2023-03-20,2023-11-10
B002,E0132,2021-09-16,2021-10-26
B005,E0375,2021-04-18,2021-10-05
B005,E0389,2023-11-18,2024-04-25
B010,E0134,2022-11-25,2023-03-12
B002,E0243,2021-06-04,2022-01-28
B009,E0300,2022-09-24,2022-11-13
B008,E0258,2023-06-28,2024-05-22
B003,E0300,2022-10-03,2023-01-15
B008,E0118,2021-06-01,2022-05-23
B004,E0203,2020-03-01,2020-10-04
B008,E0005,2023-09-13,2024-08-03
B006,E0003,2023-09-14,2024-08-15
B003,E0169,2022-09-17,2022-11-13
B008,E0500,2022-07-31,2023-03-11
B008,E0472,2020-07-14,2021-01-13
B005,E0076,2023-09-24,2024-02-03
B004,E0159,2020-05-04,2021-01-13
B008,E0406,2022-06-10,2023-01-25
B007,E0440,2020-09-26,2020-12-18
B003,E0315,2023-05-25,2024-04-05
B004,E0209,2021-06-22,2021-08-10
B007,E0106,2023-06-30,2023-11-20
B009,E0232,2021-11-23,2022-09-05
B006,E0417,2022-12-25,2023-06-26
B005,E0463,2023-04-25,2024-03-14
B006,E0199,2023-12-28,2024-03-12
B002,E0354,2023-09-19,2024-02-23
B003,E0252,2020-05-31,2020-08-30
B005,E0294,2023-07-15,2023-11-05
B009,E0468,2022-05-19,2023-04-11
B001,E0376,2023-08-17,2023-10-22
B001,E0036,2020-11-11,2021-02-11
B001,E0404,2022-03-29,2022-11-30
B006,E0144,2022-06-09,2023-01-30
B007,E0002,2022-07-01,2022-09-20
B005,E0416,2023-03-11,2024-01-31
B002,E0339,2023-05-03,2023-12-15
B002,E0483,2022-03-11,2022-10-24
B010,E0417,2023-03-22,2024-02-29
B009,E0092,2022-06-19,2023-02-09
B002,E0024,2023-02-04,2024-02-01
B008,E0065,2021-08-07,2022-04-29
B010,E0454,2021-12-23,2022-11-01
B004,E0487,2020-04-30,2020-06-24
B001,E0331,2023-07-09,2024-01-07
B008,E0152,2021-09-17,2022-07-22
B001,E0362,2020-10-21,2020-11-28
B005,E0209,2021-06-09,2022-01-27
B009,E0089,2020-02-03,2020-09-15
B009,E0450,2020-10-20,2021-02-06
B009,E0296,2022-08-11,2022-12-03
B003,E0451,2022-04-16,2022-07-09
B006,E0137,2021-05-21,2022-04-01
B001,E0380,2021-01-12,2021-06-14
B009,E0184,2021-05-07,2022-04-10
B004,E0011,2021-10-31,2022-06-24
B006,E0028,2023-03-12,2023-05-02
B001,E0145,2022-02-27,2022-12-27
B002,E0334,2022-04-07,2022-07-02
B007,E0111,2022-06-07,2022-10-27
B007,E0346,2021-08-30,2022-06-18
B009,E0168,2023-01-28,2023-11-25
B007,E0256,2023-07-25,2023-09-29
B008,E0479,2020-10-14,2021-05-06
B005,E0298,2022-10-03,2023-09-12
B008,E0439,2022-03-05,2022-04-24
B001,E0306,2022-09-22,2023-05-18
B005,E0355,2023-12-06,2024-06-16
B008,E0389,2020-09-21,2021-07-12
B001,E0425,2022-05-13,2023-04-12
B006,E0286,2023-05-28,2024-03-30
B009,E0132,2022-09-05,2023-02-26
B008,E0451,2023-07-03,2023-10-17
B007,E0401,2023-12-24,2024-02-07
B009,E0083,2021-09-07,2022-04-19
B005,E0346,2021-02-07,2021-08-23
B001,E0109,2023-06-18,2023-10-14
B006,E0043,2022-05-17,2023-01-18
B001,E0482,2020-03-18,2020-07-22
B005,E0057,2023-06-19,2024-01-11
B006,E0488,2020-06-01,2020-07-03
B006,E0330,2023-12-21,2024-03-18
B007,E0061,2020-04-06,2021-03-06
B002,E0261,2022-01-10,2022-09-21
B009,E0215,2022-06-29,2022-10-21
B008,E0289,2020-06-22,2020-09-28
B010,E0210,2020-03-12,2020-11-21
B007,E0158,2021-03-03,2021-08-13
B006,E0376,2022-04-15,2022-06-17
B001,E0277,2023-06-03,2023-11-03
B001,E0175,2020-04-06,2020-05-12
B007,E0199,2022-06-06,2023-02-01
B007,E0302,2021-03-23,2021-11-29
B004,E0317,2022-12-19,2023-06-10
B010,E0151,2022-02-08,2022-05-10
B003,E0414,2021-06-15,2021-08-17
B005,E0365,2020-12-30,2021-03-27
B008,E0393,2023-08-23,2024-03-09
B009,E0025,2022-07-14,2022-10-24
B006,E0024,2022-06-24,2023-06-13
B009,E0464,2023-10-07,2024-03-10
B004,E0492,2021-04-24,2022-01-14
B007,E0145,2020-07-23,2021-02-03
B008,E0387,2021-11-03,2022-07-09
B002,E0464,2022-11-15,2023-04-07
B009,E0389,2020-08-09,2021-06-24
B001,E0240,2022-04-03,2022-12-04
B008,E0056,2023-09-11,2024-02-18
B005,E0166,2021-08-25,2022-04-08
B008,E0264,2021-03-10,2021-08-31
B001,E0322,2020-01-16,2020-02-29
B006,E0449,2023-10-28,2024-06-04
B009,E0267,2020-12-05,2021-02-21
B008,E0092,2023-10-25,2024-10-06
B009,E0366,2021-08-26,2022-01-13
B010,E0313,2021-01-27,2021-05-26
B005,E0381,2020-09-21,2021-01-14
B003,E0032,2023-01-02,2023-11-25
B004,E0312,2021-12-17,2022-02-05
B005,E0197,2023-10-07,2024-05-20
B008,E0113,2022-06-24,2023-02-26
B009,E0288,2022-03-21,2023-03-01
B009,E0210,2023-11-05,2024-03-19
B003,E0350,2020-10-31,2021-01-22
B004,E0026,2022-09-15,2023-07-12
B004,E0169,2021-02-14,2021-05-29
B006,E0216,2023-08-23,2024-01-07
B001,E0297,2021-04-20,2022-04-10
B003,E0189,2022-02-13,2022-09-20
B005,E0479,2021-04-11,2022-02-28
B008,E0487,2023-11-12,2024-01-21
B010,E0137,2020-05-01,2020-10-10
B002,E0423,2022-02-27,2022-06-15
B010,E0220,2021-01-23,2021-03-19
B004,E0471,2020-09-30,2021-09-08
B001,E0245,2023-12-09,2024-07-24
B003,E0139,2021-10-24,2022-05-19
B005,E0404,2020-11-12,2021-09-08
B003,E0459,2022-05-12,2023-01-20
B004,E0454,2023-04-09,2023-09-05
B006,E0017,2022-12-31,2023-09-10
B005,E0339,2023-01-12,2023-05-23
B006,E0002,2023-10-09,2023-12-26
B003,E0134,2023-11-07,2024-10-15
B004,E0186,2021-08-08,2021-10-02
B005,E0453,2020-09-17,2020-10-30
B007,E0115,2020-11-14,2021-06-18
B009,E0484,2023-04-16,2024-01-07
B002,E0131,2021-09-27,2022-03-07
B008,E0432,2021-09-10,2022-06-02
B010,E0054,2020-12-21,2021-10-06
B006,E0106,2023-02-17,2023-04-07
B009,E0273,2022-02-21,2023-02-18
B006,E0188,2023-04-19,2023-12-04
B007,E0412,2020-02-19,2020-12-27
B002,E0382,2021-03-14,2021-06-27
B009,E0194,2022-02-23,2022-04-24
B005,E0132,2020-04-28,2020-11-23
B006,E0432,2020-02-11,2021-01-19
B007,E0493,2022-08-10,2022-10-13
B002,E0049,2022-08-02,2023-03-21
B006,E0014,2022-01-05,2022-05-26
B006,E0061,2023-06-09,2023-11-25
B006,E0087,2023-10-23,2024-07-03
B002,E0457,2023-07-11,2024-04-12
B010,E0498,2023-09-21,2024-01-12
B009,E0276,2021-08-10,2022-01-09
B009,E0274,2020-07-13,2021-04-17
B005,E0485,2022-02-10,2022-09-07
B006,E0470,2021-09-16,2022-04-03
B006,E0379,2020-10-11,2021-02-05
B009,E0034,2020-08-27,2020-10-09
B007,E0165,2022-09-16,2023-08-26
B006,E0222,2020-12-16,2021-05-11
B006,E0125,2020-05-14,2020-12-29
B004,E0061,2021-02-01,2022-01-29
B008,E0170,2023-06-30,2024-04-03
B007,E0429,2023-04-08,2024-03-25
B009,E0133,2020-09-09,2020-11-30
B009,E0339,2021-03-27,2022-01-12
B007,E0220,2020-09-25,2021-04-21
B010,E0486,2022-01-18,2022-05-04
B010,E0110,2023-06-18,2023-08-10
B009,E0399,2020-06-28,2021-05-08
B010,E0446,2020-03-20,2021-02-12
B007,E0276,2020-07-18,2021-06-12
B004,E0237,2020-06-14,2020-12-09
B001,E0114,2020-05-27,2020-07-08
B003,E0108,2021-08-06,2022-02-11
B003,E0163,2020-01-02,2020-05-27
B005,E0156,2022-06-18,2022-08-08
B010,E0145,2021-11-26,2022-11-25
B002,E0407,2021-02-22,2021-03-27
B009,E0048,2022-03-15,2023-01-15
B006,E0072,2020-06-16,2020-10-27
B007,E0034,2023-12-13,2024-10-29
B002,E0116,2022-05-17,2023-03-13
B010,E0214,2021-08-21,2022-05-19
B008,E0203,2022-06-08,2022-11-21
B002,E0001,2022-02-14,2022-03-24
B003,E0064,2020-06-13,2020-11-25
B006,E0292,2020-08-04,2021-05-26
B005,E0168,2021-11-30,2022-01-09
B005,E0182,2020-04-08,2021-02-26
B009,E0016,2021-05-07,2022-01-16
B010,E0450,2022-02-10,2022-06-20
B008,E0416,2022-06-01,2022-09-11
B007,E0057,2020-02-06,2020-04-29
B002,E0011,2020-09-06,2020-11-09
B004,E0251,2022-06-09,2023-03-26
B007,E0266,2021-01-14,2021-12-06
B008,E0300,2023-07-15,2024-05-07
B009,E0032,2021-09-23,2021-11-14
B009,E0335,2020-03-21,2020-06-14
B002,E0099,2022-12-30,2023-09-04
B007,E0283,2020-02-16,2020-08-01
B010,E0298,2023-08-19,2024-03-09
B007,E0447,2020-04-03,2021-04-01
B003,E0489,2023-12-25,2024-09-12
B006,E0242,2020-02-05,2021-02-04
B003,E0441,2023-03-29,2023-06-29
B001,E0001,2021-08-11,2021-10-25
B007,E0452,2021-11-04,2022-07-31
B006,E0318,2021-09-11,2021-11-07
B005,E0038,2020-01-17,2020-04-07
B002,E0147,2020-03-03,2020-11-10
B001,E0038,2021-02-17,2021-04-26
B004,E0082,2020-11-03,2021-06-26
B010,E0311,2022-11-01,2023-03-06
B007,E0172,2023-07-06,2023-11-21
B001,E0100,2021-09-30,2021-11-04
B006,E0442,2023-08-01,2024-04-24
B007,E0312,2021-11-15,2022-06-09
B008,E0353,2021-01-30,2021-04-13
B007,E0203,2022-06-23,2023-01-31
B009,E0078,2020-10-26,2021-02-15
B002,E0162,2020-12-17,2021-09-28
B001,E0474,2023-10-29,2023-12-13
B005,E0122,2020-04-16,2020-08-25
B005,E0488,2023-02-03,2023-06-30
B008,E0298,2021-07-16,2022-06-13
B007,E0360,2020-10-01,2021-09-08
B001,E0470,2022-03-24,2022-05-26
B001,E0079,2020-02-19,2020-08-09
B005,E0039,2023-11-02,2024-02-13
B005,E0155,2023-11-17,2024-05-03
B003,E0042,2020-07-17,2020-11-12
B001,E0219,2023-02-20,2023-04-29
B003,E0429,2020-09-24,2021-05-15
B010,E0154,2021-11-13,2022-09-30
B005,E0271,2023-07-14,2024-02-19
B005,E0362,2022-03-09,2022-10-28
B002,E0392,2020-03-23,2020-05-17
B007,E0122,2020-08-13,2021-01-13
B004,E0415,2022-10-18,2023-08-17
B007,E0157,2020-01-09,2020-12-25
B010,E0418,2021-09-30,2022-06-11
B010,E0094,2023-06-11,2024-05-04
B010,E0401,2022-12-24,2023-06-28
B005,E0148,2020-09-30,2021-05-25
B008,E0376,2021-02-20,2021-08-03
B005,E0426,2020-02-17,2020-11-15
B005,E0261,2022-03-05,2022-04-14
B010,E0290,2023-01-20,2023-03-31
B008,E0141,2020-06-18,2021-06-11
B003,E0430,2021-04-07,2021-06-09
B006,E0150,2020-12-25,2021-07-28
B008,E0419,2023-08-31,2024-02-13
B009,E0310,2020-10-03,2021-09-30
B004,E0470,2021-07-08,2022-03-28
B009,E0239,2020-03-11,2021-01-30
B001,E0451,2022-06-10,2023-05-27
B007,E0107,2020-05-14,2020-12-28
B008,E0018,2020-06-09,2020-12-30
B003,E0188,2021-03-06,2021-11-24
B008,E0488,2022-01-09,2022-11-08
B008,E0250,2022-04-12,2022-08-02
B001,E0178,2021-12-27,2022-03-29
B004,E0327,2020-12-07,2021-07-22
B010,E0421,2022-03-14,2023-02-22
B003,E0197,2023-08-03,2024-07-27
B010,E0172,2023-04-02,2024-01-11
B004,E0022,2020-03-16,2020-10-20
B001,E0024,2020-12-27,2021-07-14
B003,E0471,2023-01-30,2023-12-17
B003,E0095,2022-06-03,2022-12-25
B010,E0355,2021-04-14,2021-06-04
B002,E0176,2020-06-04,2020-09-20
B005,E0021,2022-04-19,2022-12-02
B009,E0481,2023-07-27,2023-10-12
B004,E0392,2022-02-06,2022-10-12
B007,E0221,2022-03-14,2022-11-05
B008,E0386,2022-10-19,2023-07-06
B008,E0277,2022-11-06,2023-04-29
B008,E0401,2023-07-04,2024-02-09
B009,E0270,2021-10-04,2022-06-16
B010,E0102,2022-08-25,2023-06-05
B010,E0023,2021-01-26,2021-11-17
B007,E0198,2022-04-19,2023-03-05
B007,E0330,2020-06-21,2020-09-25
B003,E0465,2021-12-18,2022-05-01
B002,E0327,2021-04-13,2021-09-06
B002,E0467,2022-12-14,2023-08-14
B004,E0170,2023-12-30,2024-07-20
B003,E0059,2021-12-17,2022-05-05
B002,E0361,2022-12-17,2023-10-16
B006,E0015,2020-11-24,2021-08-08
B010,E0475,2023-04-01,2024-02-27
B005,E0417,2022-03-09,2022-05-02
B004,E0457,2022-06-18,2022-09-24
B009,E0264,2023-06-01,2024-05-14
B002,E0410,2023-10-18,2024-09-24
B008,E0278,2022-04-27,2023-01-09
B009,E0291,2022-04-22,2023-03-02
B010,E0062,2022-05-13,2023-03-19
B008,E0042,2020-03-01,2020-10-28
B001,E0257,2020-10-22,2021-08-24
B010,E0335,2020-07-27,2021-02-25
B004,E0109,2022-05-28,2023-04-11
B005,E0444,2022-01-08,2022-10-14
B008,E0168,2021-06-23,2022-03-31
B006,E0271,2021-11-10,2022-01-07
B004,E0033,2022-10-17,2023-04-28
B003,E0369,2021-05-27,2022-01-17
B006,E0092,2022-11-06,2023-09-06
B010,E0348,2023-05-16,2023-12-05
B001,E0242,2020-05-01,2021-04-07
B002,E0272,2023-08-16,2023-12-02
B009,E0156,2023-05-14,2024-05-07
B002,E0104,2023-05-31,2023-10-24
B003,E0153,2023-01-05,2023-02-24
B009,E0386,2021-02-13,2021-06-22
B005,E0116,2023-09-22,2024-03-09
B003,E0481,2023-07-15,2023-09-17
B002,E0267,2023-09-13,2024-04-04
B005,E0330,2022-06-23,2023-03-15
B002,E0229,2020-09-06,2020-12-01
B002,E0323,2020-07-29,2020-11-16
B007,E0473,2020-09-26,2021-04-04
B004,E0081,2020-08-03,2021-07-16
B008,E0460,2021-02-04,2021-08-05
B008,E0360,2022-02-25,2022-08-16
B005,E0280,2020-02-16,2020-07-13
B009,E0001,2022-06-01,2022-08-09
B007,E0038,2020-02-13,2020-10-22
B004,E0214,2023-01-06,2023-07-14
B004,E0052,2021-04-10,2022-04-01
B003,E0165,2021-02-15,2021-04-10
B010,E0059,2020-12-07,2021-05-29
B002,E0197,2023-10-03,2024-01-20
B009,E0072,2022-12-09,2023-05-23
B006,E0437,2023-06-25,2023-12-26
B008,E0175,2022-01-27,2023-01-23
B001,E0078,2020-02-18,2020-06-19
B003,E0279,2020-04-27,2020-06-15
B004,E0428,2023-07-04,2023-11-08
B010,E0427,2020-04-27,2020-09-24
B008,E0364,2022-07-31,2023-02-03
B007,E0146,2021-09-29,2022-06-14
B009,E0037,2021-10-24,2021-11-23
B003,E0070,2023-11-27,2024-10-20
B001,E0159,2020-07-29,2021-06-27
B006,E0081,2022-11-17,2023-01-18
B005,E0028,2022-10-03,2023-07-03
B001,E0367,2022-09-04,2023-02-11
B002,E0148,2020-10-14,2021-09-16
B009,E0324,2022-08-30,2023-06-17
B010,E0024,2021-12-12,2022-08-05
B010,E0457,2021-03-15,2021-10-14
B005,E0357,2021-05-16,2022-03-19
B004,E0279,2021-08-09,2021-12-28
B007,E0092,2022-06-07,2022-12-11
B002,E0390,2020-06-29,2021-04-16
B006,E0440,2021-10-24,2022-08-16
B005,E0266,2023-07-06,2023-11-04
B009,E0251,2022-01-23,2022-09-29
B003,E0239,2021-08-23,2021-10-12
B007,E0285,2021-10-06,2022-02-16
B008,E0110,2020-10-26,2021-09-11
B005,E0460,2020-08-18,2021-03-11
B010,E0096,2021-12-25,2022-12-10
B007,E0224,2023-04-27,2024-02-07
B010,E0342,2020-05-09,2021-02-16
B008,E0454,2020-08-07,2021-02-15
B005,E0012,2023-01-05,2023-12-12
B010,E0019,2022-05-08,2022-06-28
B003,E0246,2020-07-17,2020-11-23
B008,E0201,2022-12-12,2023-06-13
B008,E0139,2023-02-22,2023-10-24
B010,E0037,2023-10-08,2023-12-18
B009,E0476,2022-04-09,2023-03-30
B010,E0491,2020-06-29,2020-10-22
B008,E0006,2021-12-03,2022-06-11
B005,E0163,2021-08-01,2022-07-31
B008,E0012,2022-08-19,2022-12-11
B008,E0359,2023-02-17,2024-01-19
B003,E0173,2022-11-06,2022-12-19
B005,E0438,2021-04-25,2021-12-23
B002,E0204,2020-10-07,2021-04-01
B003,E0331,2020-07-04,2021-04-16
B002,E0228,2022-08-29,2023-01-23
B003,E0261,2021-05-08,2022-03-27
B009,E0365,2022-10-06,2023-09-20
B004,E0054,2023-02-15,2023-07-23
B004,E0320,2022-09-01,2022-10-06
B008,E0244,2023-05-18,2023-10-04
B006,E0388,2021-06-03,2021-11-30
B002,E0152,2021-08-14,2022-03-11
B007,E0336,2020-01-30,2020-11-04
B004,E0440,2021-04-23,2021-08-23
B009,E0385,2022-07-26,2023-01-09
B009,E0041,2022-04-04,2022-07-12
B002,E0294,2021-07-16,2021-11-11
B002,E0015,2022-12-21,2023-10-13
B008,E0429,2020-05-21,2021-02-01
B003,E0141,2023-01-13,2023-08-24
B010,E0336,2020-11-19,2021-04-06
B007,E0435,2020-01-17,2020-11-27
B001,E0409,2022-08-30,2023-04-18
B003,E0447,2023-05-03,2023-07-24
B008,E0024,2022-12-30,2023-06-24
B002,E0448,2023-09-16,2023-10-23
B010,E0097,2021-06-21,2021-12-13
B003,E0089,2022-06-16,2023-01-22
B010,E0326,2022-02-19,2022-05-06
B005,E0208,2020-12-29,2021-03-06
B002,E0286,2020-01-15,2020-06-25
B003,E0347,2021-04-15,2021-07-09
B006,E0194,2022-12-15,2023-09-03
B008,E0128,2023-02-03,2023-09-30
B007,E0226,2021-03-26,2021-05-13
B004,E0041,2022-05-29,2022-09-15
B008,E0297,2022-03-16,2022-12-31
B010,E0437,2022-10-05,2023-04-13
B004,E0499,2022-12-18,2023-11-12
B007,E0166,2020-12-01,2021-02-28
B009,E0284,2023-08-18,2024-08-02
B002,E0428,2020-04-28,2021-01-15
B005,E0448,2023-08-08,2023-12-25
B005,E0077,2021-11-26,2022-03-30
B004,E0249,2023-10-13,2024-01-22
B007,E0491,2021-09-19,2022-08-12
B007,E0019,2023-08-24,2023-12-30
B002,E0438,2020-11-07,2020-12-20
B005,E0187,2023-11-29,2024-08-12
B009,E0207,2022-11-28,2023-02-11
B005,E0466,2023-10-02,2024-09-22
B010,E0426,2020-08-08,2020-09-10
B006,E0090,2023-09-21,2023-12-04
B001,E0090,2021-05-16,2022-03-07
B008,E0379,2022-06-03,2022-11-19
B009,E0175,2021-09-27,2021-11-04
B002,E0157,2022-06-28,2022-11-16
B009,E0107,2020-07-23,2021-07-03
B001,E0054,2023-01-18,2023-04-20
B002,E0059,2022-10-08,2022-12-18
B005,E0123,2021-07-06,2021-11-17
B007,E0112,2020-02-27,2021-02-09
B001,E0491,2021-09-08,2022-05-29
B008,E0033,2022-10-30,2023-06-15
B008,E0388,2020-01-21,2020-10-21
B010,E0420,2021-08-03,2022-03-18
B003,E0485,2023-08-30,2024-05-04
B004,E0331,2023-12-28,2024-09-22
B004,E0368,2022-10-27,2023-05-09
B009,E0272,2021-04-09,2022-03-02
B009,E0174,2022-09-09,2023-09-03
B005,E0420,2021-12-07,2022-03-26
B006,E0319,2021-02-18,2021-09-25
B008,E0068,2021-10-15,2022-06-04
B004,E0473,2023-08-07,2023-12-29
B002,E0205,2021-12-02,2022-06-25
B005,E0481,2020-03-26,2021-02-28
B003,E0145,2020-09-22,2021-04-15
B006,E0329,2023-03-15,2024-03-01
B001,E0402,2023-02-03,2023-12-27
B001,E0160,2023-03-22,2023-06-19
B010,E0405,2020-07-19,2021-02-20
B010,E0007,2022-07-23,2023-02-10
B003,E0307,2023-01-26,2023-03-26
B009,E0021,2022-09-16,2022-10-21
B004,E0124,2021-09-15,2022-06-11
B004,E0094,2023-12-25,2024-11-24
B010,E0083,2020-08-19,2021-01-11
B006,E0191,2021-08-05,2022-04-13
B009,E0118,2020-08-04,2021-02-05
B010,E0076,2022-09-18,2023-07-16
B003,E0363,2023-06-07,2023-10-07
B007,E0187,2020-05-09,2020-11-14
B006,E0052,2023-06-13,2024-04-02
B005,E0169,2021-03-08,2021-04-28
B010,E0303,2020-10-17,2021-06-18
B007,E0409,2020-07-31,2021-06-16
B007,E0079,2023-09-13,2024-08-12
B002,E0413,2020-07-02,2020-11-24
B001,E0351,2023-01-08,2023-05-25
B005,E0321,2021-01-08,2021-03-25
B005,E0456,2021-10-22,2022-01-28
B008,E0019,2022-11-23,2023-08-27
B002,E0002,2022-01-12,2022-12-23
B010,E0166,2023-02-24,2023-06-30
B006,E0381,2022-09-22,2023-09-21
B002,E0150,2022-03-27,2022-06-13
B009,E0142,2021-08-17,2022-03-03
B006,E0368,2021-01-21,2021-10-21
B009,E0355,2023-07-05,2023-10-26
B001,E0124,2023-09-13,2024-04-22
B004,E0476,2022-06-11,2023-04-04
B005,E0371,2020-01-03,2020-06-10
B009,E0160,2021-06-06,2021-09-07
B001,E0285,2023-07-28,2023-12-07
B004,E0335,2021-10-14,2022-10-13
B002,E0287,2022-10-24,2023-01-31
B005,E0064,2021-01-28,2021-02-28
B007,E0275,2021-02-03,2022-01-23
B002,E0285,2022-06-18,2022-12-11
B005,E0382,2022-10-15,2022-11-23
B010,E0091,2021-01-25,2021-08-05
B008,E0187,2020-07-29,2021-06-24
B001,E0007,2022-11-07,2023-02-22
B008,E0331,2020-05-20,2021-01-03
B001,E0111,2020-08-19,2021-06-19
B003,E0086,2022-10-16,2022-12-08
B005,E0314,2021-11-18,2022-10-03
B007,E0051,2023-08-12,2023-11-12
B005,E0162,2020-10-12,2020-11-14
B005,E0409,2021-02-09,2021-08-07
B008,E0178,2022-11-21,2023-06-12
B010,E0010,2023-12-07,2024-11-13
B006,E0282,2020-06-01,2021-02-02
B006,E0108,2023-01-30,2023-10-04
B002,E0111,2021-04-19,2021-10-10
B004,E0344,2021-05-26,2021-12-09
B006,E0303,2020-01-05,2020-09-29
B005,E0085,2022-03-11,2022-11-05
B009,E0094,2021-01-22,2022-01-13
B008,E0107,2022-09-23,2023-08-31
B004,E0296,2023-03-16,2024-02-11
B002,E0440,2020-03-18,2021-02-20
B001,E0324,2020-07-07,2020-08-29
B009,E0285,2020-10-20,2021-08-24
B004,E0285,2022-10-20,2023-07-09
B006,E0361,2020-01-05,2020-05-08
B010,E0132,2021-12-07,2022-06-14
B009,E0192,2021-10-28,2022-08-06
B004,E0144,2022-12-25,2023-12-24
B003,E0332,2023-08-22,2024-03-16
B004,E0353,2022-01-11,2022-08-05
B009,E0297,2023-10-14,2024-02-19
B004,E0376,2022-05-16,2023-03-08
B007,E0149,2023-11-27,2024-07-16
B002,E0053,2023-07-01,2023-12-06
B007,E0466,2023-08-30,2023-10-16
B006,E0132,2023-08-18,2024-07-10
B001,E0329,2022-06-18,2022-08-14
B009,E0044,2022-06-01,2022-08-27
B009,E0311,2020-10-11,2021-05-14
B002,E0057,2022-03-02,2023-02-25
B007,E0393,2023-10-12,2024-03-13
B007,E0476,2021-08-20,2022-04-20
B008,E0208,2021-05-26,2022-04-25
B007,E0085,2022-12-20,2023-04-25
B007,E0373,2023-12-04,2024-07-28
B009,E0412,2021-01-08,2021-05-28
B005,E0172,2023-09-23,2024-01-08
B003,E0119,2020-10-26,2020-11-27
B001,E0266,2021-12-19,2022-12-06
B008,E0205,2023-10-08,2024-04-07
B010,E0012,2020-12-22,2021-04-28
B001,E0059,2022-12-30,2023-09-16
B007,E0065,2021-11-30,2022-03-31
B005,E0129,2021-05-19,2021-10-24
B002,E0185,2022-04-12,2022-12-23
B009,E0026,2023-03-22,2023-06-01
B005,E0336,2023-12-21,2024-05-06
B010,E0071,2022-11-03,2023-04-08
B007,E0482,2022-12-11,2023-02-16
B010,E0251,2020-08-21,2021-02-17
B005,E0189,2022-10-20,2023-05-08
B005,E0237,2020-08-06,2021-05-25
B001,E0169,2020-12-14,2021-01-25
B003,E0082,2020-11-02,2021-05-05
B004,E0191,2022-04-26,2022-08-09
B003,E0061,2022-03-04,2023-01-31
B005,E0246,2022-12-21,2023-02-23
B004,E0053,2023-08-04,2023-12-15
B007,E0039,2020-09-05,2021-06-28
