InvoiceID,DiscountID,AppliedDate
INV127335,DST0072,2022-02-11
INV086682,DST0035,2024-07-07
INV098528,DST0041,2024-02-27
INV102998,DST0052,2024-08-01
INV007230,DST0043,2023-10-07
INV124040,DST0036,2024-05-03
INV079130,DST0057,2022-03-11
INV111058,DST0025,2022-12-07
INV093887,DST0002,2022-11-13
INV081829,DST0036,2023-11-11
INV110438,DST0021,2024-12-15
INV100019,DST0007,2024-08-13
INV089865,DST0051,2023-06-08
INV118827,DST0051,2024-08-18
INV070042,DST0055,2023-03-22
INV061292,DST0026,2023-03-11
INV092665,DST0052,2023-08-22
INV116605,DST0021,2022-09-22
INV123884,DST0012,2022-06-06
INV044964,DST0018,2024-08-25
INV112552,DST0028,2023-10-11
INV034954,DST0074,2022-09-11
INV067866,DST0016,2024-10-25
INV094747,DST0050,2023-04-04
INV107438,DST0006,2023-01-19
INV031620,DST0073,2024-05-04
INV015099,DST0066,2023-12-06
INV145447,DST0016,2023-05-21
INV078870,DST0046,2023-08-03
INV016856,DST0016,2024-09-15
INV140670,DST0069,2022-03-28
INV017193,DST0033,2023-02-09
INV063042,DST0062,2023-02-04
INV093504,DST0053,2024-02-03
INV035949,DST0021,2023-04-20
INV021819,DST0046,2023-08-04
INV070373,DST0076,2023-10-01
INV018865,DST0072,2024-03-12
INV023840,DST0017,2022-12-07
INV098089,DST0023,2023-10-14
INV099316,DST0058,2022-06-17
INV146756,DST0036,2024-03-15
INV118247,DST0005,2023-08-05
INV051134,DST0021,2022-03-21
INV048432,DST0052,2023-07-09
INV130957,DST0028,2024-03-07
INV084404,DST0045,2023-01-25
INV079828,DST0051,2024-02-09
INV144689,DST0024,2024-06-17
INV066814,DST0016,2023-04-18
INV072642,DST0051,2022-03-20
INV135540,DST0003,2024-08-18
INV104756,DST0030,2022-02-04
INV122104,DST0010,2023-03-27
INV060455,DST0046,2023-12-08
INV024043,DST0012,2024-07-09
INV101945,DST0012,2022-04-06
INV070749,DST0070,2023-04-28
INV083159,DST0037,2024-01-14
INV005713,DST0006,2024-07-03
INV010728,DST0045,2022-08-20
INV001719,DST0048,2022-04-26
INV085840,DST0072,2024-03-25
INV123393,DST0039,2022-06-11
INV054995,DST0020,2022-10-14
INV063124,DST0022,2022-06-03
INV092804,DST0073,2024-02-23
INV125538,DST0048,2024-06-30
INV023775,DST0048,2022-03-12
INV043281,DST0008,2024-05-12
INV041931,DST0073,2023-03-13
INV084082,DST0031,2023-04-22
INV134438,DST0041,2022-02-22
INV049560,DST0054,2022-08-05
INV107589,DST0055,2022-08-19
INV102933,DST0013,2023-07-05
INV108520,DST0027,2022-11-26
INV050401,DST0025,2024-11-27
INV139301,DST0034,2022-01-06
INV095374,DST0043,2023-08-03
INV007847,DST0064,2023-02-18
INV081644,DST0031,2024-10-11
INV037986,DST0003,2022-03-01
INV041310,DST0059,2022-09-04
INV077635,DST0005,2023-09-07
INV070212,DST0022,2024-06-16
INV148478,DST0038,2023-09-13
INV136032,DST0069,2023-10-09
INV007904,DST0010,2024-07-17
INV087407,DST0042,2023-08-04
INV041539,DST0035,2022-07-11
INV149069,DST0050,2022-10-14
INV129162,DST0048,2022-07-31
INV028837,DST0053,2024-04-01
INV131831,DST0055,2022-04-25
INV085091,DST0052,2024-08-24
INV017202,DST0027,2023-07-08
INV073713,DST0007,2022-08-15
INV003019,DST0043,2023-03-06
INV126586,DST0002,2024-07-27
INV082719,DST0058,2023-09-22
INV065441,DST0041,2023-08-03
INV104341,DST0039,2022-03-29
INV007484,DST0079,2022-08-08
INV107548,DST0006,2023-11-19
INV035125,DST0005,2023-12-07
INV139090,DST0068,2023-07-20
INV102442,DST0012,2022-11-17
INV086829,DST0030,2022-06-28
INV022808,DST0043,2024-07-20
INV130710,DST0076,2022-04-02
INV080660,DST0005,2023-08-22
INV070753,DST0035,2022-08-29
INV102529,DST0035,2023-07-01
INV009132,DST0032,2022-09-10
INV126764,DST0022,2024-04-15
INV123451,DST0032,2023-08-08
INV103617,DST0015,2023-12-03
INV101618,DST0068,2022-08-20
INV116333,DST0037,2022-12-27
INV034934,DST0071,2024-09-26
INV048151,DST0042,2023-09-07
INV146137,DST0030,2024-06-05
INV122977,DST0019,2024-11-09
INV095592,DST0025,2022-01-09
INV033063,DST0007,2024-10-09
INV045959,DST0021,2023-08-31
INV061516,DST0061,2022-08-21
INV095488,DST0061,2024-05-29
INV056192,DST0022,2022-09-21
INV033425,DST0006,2023-09-01
INV139331,DST0013,2023-07-28
INV018992,DST0067,2024-09-19
INV106583,DST0045,2022-02-11
INV035389,DST0052,2022-09-25
INV057904,DST0061,2022-03-28
INV037044,DST0047,2024-07-17
INV109428,DST0005,2023-01-15
INV143979,DST0078,2023-12-21
INV064373,DST0026,2023-02-20
INV019395,DST0026,2024-11-03
INV013324,DST0040,2024-10-15
INV127095,DST0054,2024-11-24
INV025810,DST0022,2024-04-29
INV101017,DST0047,2023-05-22
INV089643,DST0024,2024-03-18
INV118652,DST0004,2023-05-01
INV116570,DST0051,2023-05-04
INV146447,DST0068,2022-03-23
INV095867,DST0034,2022-08-27
INV149377,DST0011,2024-05-09
INV088280,DST0006,2024-06-28
INV135874,DST0010,2024-06-21
INV124412,DST0033,2022-06-08
INV123403,DST0074,2024-11-20
INV140833,DST0079,2024-11-04
INV097962,DST0021,2022-11-02
INV085552,DST0050,2022-04-23
INV084791,DST0043,2024-12-06
INV038673,DST0016,2022-11-13
INV087145,DST0022,2023-08-07
INV061297,DST0040,2022-12-25
INV059780,DST0004,2022-05-16
INV008251,DST0058,2022-10-12
INV094521,DST0043,2022-12-13
INV038101,DST0002,2024-08-29
INV053159,DST0057,2023-12-13
INV146780,DST0013,2022-05-19
INV103784,DST0005,2023-03-03
INV059134,DST0059,2024-01-13
INV017858,DST0073,2022-10-24
INV087480,DST0042,2024-11-17
INV056470,DST0012,2024-03-15
INV142123,DST0038,2024-07-18
INV095606,DST0046,2022-05-22
INV139209,DST0056,2024-12-06
INV109383,DST0020,2022-10-24
INV004698,DST0026,2024-05-26
INV081058,DST0054,2023-12-05
INV128998,DST0060,2024-09-15
INV117965,DST0070,2022-08-21
INV033825,DST0021,2022-11-24
INV024332,DST0046,2024-01-07
INV003979,DST0020,2023-07-21
INV063012,DST0014,2024-09-19
INV142791,DST0055,2023-12-03
INV121754,DST0072,2024-12-31
INV085185,DST0037,2024-12-17
INV122118,DST0026,2022-04-14
INV101222,DST0029,2024-03-20
INV078578,DST0017,2024-06-04
INV091815,DST0067,2022-09-29
INV094837,DST0023,2023-05-11
INV039016,DST0079,2023-08-15
INV145376,DST0031,2023-11-07
INV038052,DST0070,2023-11-11
INV130562,DST0052,2022-11-20
INV111942,DST0027,2023-04-29
INV012108,DST0014,2022-06-29
INV053833,DST0072,2023-02-15
INV047056,DST0067,2023-08-06
INV049242,DST0019,2022-05-02
INV148994,DST0073,2022-05-01
INV044662,DST0030,2023-01-23
INV054550,DST0080,2023-11-27
INV029233,DST0068,2022-06-12
INV065444,DST0066,2024-04-18
INV030766,DST0061,2024-11-28
INV122513,DST0038,2022-08-11
INV103849,DST0075,2024-09-14
INV103359,DST0008,2022-07-04
INV050438,DST0040,2023-02-15
INV097584,DST0013,2024-03-31
INV072384,DST0030,2024-10-14
INV037626,DST0044,2022-04-24
INV107267,DST0024,2024-10-24
INV074608,DST0056,2023-06-30
INV039187,DST0075,2023-01-17
INV031655,DST0029,2022-04-15
INV053824,DST0020,2024-07-13
INV119349,DST0036,2024-06-13
INV129450,DST0056,2024-08-10
INV100243,DST0033,2024-07-13
INV071630,DST0058,2023-07-12
INV054389,DST0037,2024-08-03
INV120013,DST0002,2024-06-09
INV114550,DST0056,2024-01-03
INV100715,DST0020,2023-07-01
INV053064,DST0013,2022-06-01
INV069019,DST0077,2023-01-01
INV097886,DST0059,2022-08-17
INV064873,DST0074,2024-08-23
INV012268,DST0068,2022-10-08
INV008500,DST0020,2022-03-31
INV087249,DST0047,2023-01-26
INV097070,DST0033,2022-11-03
INV024094,DST0017,2022-05-17
INV012701,DST0018,2023-02-16
INV009010,DST0072,2023-08-02
INV109342,DST0037,2022-04-04
INV001502,DST0011,2024-07-21
INV001276,DST0015,2022-05-03
INV083672,DST0031,2023-11-05
INV147838,DST0017,2022-03-24
INV124873,DST0079,2024-12-05
INV146161,DST0022,2024-04-02
INV039775,DST0015,2023-10-02
INV145419,DST0021,2022-06-07
INV111759,DST0068,2023-05-27
INV013687,DST0040,2023-06-13
INV005909,DST0043,2023-10-07
INV021358,DST0027,2023-02-20
INV119584,DST0005,2022-10-21
INV144839,DST0006,2024-04-27
INV141892,DST0011,2022-04-17
INV002146,DST0076,2024-08-27
INV011667,DST0024,2024-08-13
INV062307,DST0016,2022-04-02
INV100078,DST0007,2022-11-19
INV125769,DST0064,2022-04-22
INV012888,DST0031,2023-10-25
INV137604,DST0035,2024-11-04
INV010866,DST0073,2024-02-10
INV040118,DST0051,2023-07-07
INV021208,DST0071,2023-01-08
INV003310,DST0001,2023-11-21
INV148249,DST0073,2022-10-14
INV133102,DST0061,2022-01-01
INV132678,DST0069,2023-11-30
INV046486,DST0025,2022-08-13
INV084980,DST0073,2023-08-29
INV053061,DST0013,2022-06-04
INV093966,DST0028,2022-05-01
INV145634,DST0004,2024-07-14
INV130662,DST0016,2024-04-30
INV078179,DST0055,2024-02-23
INV009507,DST0046,2023-10-15
INV102618,DST0059,2024-09-14
INV109911,DST0080,2022-10-13
INV110462,DST0041,2023-10-15
INV022586,DST0069,2023-10-29
INV110182,DST0058,2022-03-25
INV140800,DST0067,2022-07-31
INV107579,DST0075,2022-07-02
INV017308,DST0053,2024-04-18
INV116751,DST0061,2024-09-10
INV030046,DST0059,2023-06-09
INV148309,DST0025,2022-07-12
INV097351,DST0006,2024-02-19
INV003849,DST0034,2022-06-27
INV007137,DST0005,2022-12-06
INV134995,DST0027,2024-02-12
INV060883,DST0044,2024-01-24
INV092657,DST0026,2022-11-11
INV012740,DST0074,2023-09-19
INV141727,DST0017,2023-10-24
INV036909,DST0072,2023-07-14
INV052619,DST0052,2024-05-30
INV011123,DST0025,2023-05-29
INV014042,DST0007,2022-01-02
INV093229,DST0021,2024-02-26
INV082843,DST0079,2023-02-06
INV133435,DST0003,2023-04-19
INV013951,DST0007,2022-12-11
INV142789,DST0079,2022-05-10
INV083835,DST0060,2023-08-31
INV027047,DST0017,2024-08-20
INV046013,DST0042,2024-04-23
INV100818,DST0058,2023-09-26
INV001742,DST0074,2022-05-21
INV042000,DST0074,2023-08-30
INV098504,DST0041,2024-06-23
INV149019,DST0046,2023-02-24
INV041073,DST0075,2023-08-30
INV105883,DST0055,2024-01-30
INV104833,DST0071,2022-04-24
INV108513,DST0076,2023-12-12
INV148070,DST0031,2022-06-18
INV021775,DST0031,2022-03-23
INV119858,DST0018,2023-06-12
INV078495,DST0053,2022-04-22
INV017682,DST0047,2024-08-20
INV139765,DST0043,2022-12-02
INV099973,DST0064,2024-05-16
INV003370,DST0013,2022-11-28
INV062521,DST0027,2023-07-06
INV006529,DST0080,2023-11-26
INV016098,DST0030,2022-02-19
INV075143,DST0019,2023-08-09
INV040900,DST0038,2023-08-06
INV082427,DST0017,2024-10-04
INV147647,DST0040,2022-02-15
INV019660,DST0019,2022-01-18
INV042257,DST0068,2024-07-20
INV140781,DST0019,2022-03-06
INV139812,DST0003,2023-12-09
INV089701,DST0048,2022-06-16
INV036713,DST0048,2023-09-04
INV142986,DST0036,2023-10-11
INV139820,DST0059,2024-03-02
INV028366,DST0055,2024-03-03
INV130800,DST0035,2022-09-01
INV138520,DST0046,2024-01-31
INV123371,DST0033,2023-10-04
INV029372,DST0073,2023-03-11
INV130330,DST0019,2022-07-12
INV076228,DST0010,2024-06-14
INV116687,DST0078,2022-04-03
INV042282,DST0076,2023-10-26
INV027448,DST0029,2023-03-01
INV110106,DST0024,2022-08-11
INV097888,DST0032,2024-04-26
INV128520,DST0020,2024-11-02
INV136793,DST0045,2022-10-05
INV086271,DST0033,2023-02-19
INV127549,DST0003,2023-09-30
INV142123,DST0073,2022-11-28
INV054388,DST0061,2023-12-14
INV131772,DST0069,2023-11-01
INV148548,DST0051,2024-06-03
INV146764,DST0032,2023-05-21
INV136032,DST0079,2022-08-24
INV089286,DST0020,2024-07-23
INV072774,DST0011,2023-03-27
INV108621,DST0005,2023-04-18
INV123736,DST0030,2023-02-13
INV100398,DST0010,2023-03-31
INV073232,DST0054,2023-08-29
INV120344,DST0014,2024-12-20
INV012707,DST0065,2024-03-09
INV121994,DST0050,2023-10-10
INV007858,DST0031,2022-06-05
INV108253,DST0011,2024-01-12
INV085986,DST0057,2023-09-22
INV038366,DST0067,2023-05-21
INV137181,DST0065,2024-09-08
INV077034,DST0041,2023-10-05
INV050532,DST0022,2022-03-30
INV061943,DST0007,2022-09-14
INV032024,DST0031,2024-01-07
INV131748,DST0062,2024-08-07
INV055087,DST0080,2022-11-16
INV030490,DST0066,2022-07-26
INV133250,DST0051,2024-10-13
INV014338,DST0023,2024-05-28
INV034928,DST0002,2022-03-09
INV118170,DST0031,2023-07-01
INV128687,DST0058,2023-08-26
INV123605,DST0078,2022-11-26
INV026313,DST0016,2024-05-14
INV034087,DST0074,2022-09-03
INV069877,DST0006,2023-07-20
INV035484,DST0040,2024-11-06
INV122441,DST0071,2023-08-31
INV066970,DST0078,2023-09-30
INV082209,DST0065,2024-11-26
INV078981,DST0048,2022-05-28
INV047772,DST0069,2023-01-27
INV125346,DST0055,2023-01-30
INV026194,DST0056,2023-06-16
INV065144,DST0041,2022-03-03
INV041875,DST0079,2022-08-31
INV136050,DST0025,2022-02-21
INV016420,DST0003,2022-04-21
INV034238,DST0023,2022-09-21
INV013964,DST0080,2024-02-23
INV120774,DST0001,2022-09-29
INV036652,DST0013,2022-07-02
INV029650,DST0015,2022-09-18
INV073523,DST0067,2024-06-01
INV042992,DST0044,2024-01-15
INV130722,DST0076,2023-12-18
INV041164,DST0069,2023-01-13
INV002465,DST0027,2023-01-02
INV055711,DST0004,2022-02-24
INV121262,DST0064,2024-04-02
INV102262,DST0033,2024-10-23
INV093106,DST0035,2022-04-11
INV075319,DST0061,2022-12-23
INV037760,DST0074,2024-04-15
INV083774,DST0051,2022-03-12
INV051238,DST0079,2022-03-30
INV082465,DST0004,2024-07-04
INV062110,DST0078,2022-06-06
INV021633,DST0057,2022-11-25
INV056014,DST0008,2022-09-18
INV041904,DST0038,2024-10-05
INV030640,DST0017,2022-11-03
INV080840,DST0037,2023-10-20
INV073826,DST0041,2022-03-15
INV135679,DST0067,2023-01-29
INV096443,DST0037,2024-02-19
INV134958,DST0059,2023-06-23
INV002975,DST0055,2024-04-16
INV050302,DST0038,2024-06-12
INV062235,DST0053,2023-02-04
INV028824,DST0007,2022-12-10
INV103594,DST0014,2023-02-20
INV137021,DST0042,2023-09-21
INV006687,DST0078,2023-01-02
INV140317,DST0060,2024-08-03
INV065854,DST0048,2023-04-03
INV011459,DST0069,2022-03-03
INV135188,DST0061,2022-02-26
INV008331,DST0012,2024-06-29
INV119227,DST0071,2022-01-28
INV115304,DST0024,2024-12-17
INV032486,DST0027,2023-09-18
INV015898,DST0061,2023-02-25
INV041579,DST0077,2024-06-28
INV055282,DST0040,2024-02-21
INV121848,DST0026,2024-03-31
INV122092,DST0077,2023-11-25
INV040267,DST0011,2023-05-30
INV039743,DST0043,2024-07-21
INV099714,DST0011,2022-09-30
INV034589,DST0028,2023-08-23
INV078014,DST0056,2022-04-23
INV136178,DST0057,2024-02-23
INV143224,DST0035,2023-08-16
INV028823,DST0046,2023-05-09
INV081185,DST0071,2023-05-21
INV073477,DST0062,2023-07-30
INV022072,DST0023,2023-07-06
INV067584,DST0040,2022-05-25
INV054893,DST0024,2023-08-06
INV008921,DST0021,2022-09-30
INV043183,DST0003,2022-10-19
INV120753,DST0075,2024-11-06
INV119104,DST0032,2023-07-07
INV056480,DST0075,2023-10-04
INV080254,DST0002,2022-06-21
INV005125,DST0014,2022-04-03
INV094907,DST0035,2022-11-09
INV137779,DST0027,2024-10-10
INV147455,DST0028,2023-05-11
INV148819,DST0040,2024-01-16
INV016562,DST0067,2023-01-28
INV137628,DST0059,2024-11-12
INV068721,DST0025,2022-10-01
INV112090,DST0032,2023-01-17
INV093854,DST0033,2023-12-01
INV132041,DST0075,2022-10-24
INV054962,DST0031,2022-12-23
INV136018,DST0012,2022-01-13
INV133531,DST0003,2022-04-01
INV029235,DST0012,2024-08-29
INV143546,DST0023,2024-10-02
INV041442,DST0014,2023-07-22
INV028195,DST0079,2022-06-07
INV146068,DST0031,2024-10-23
INV130014,DST0021,2022-12-18
INV094410,DST0035,2022-11-26
INV098494,DST0064,2022-01-16
INV069402,DST0038,2022-04-24
INV056738,DST0031,2023-08-09
INV003302,DST0064,2024-04-02
INV061328,DST0055,2022-09-09
INV122356,DST0078,2023-06-04
INV100471,DST0039,2023-04-11
INV097269,DST0046,2024-08-22
INV009175,DST0001,2023-03-23
INV123005,DST0079,2024-04-12
INV126812,DST0071,2022-07-04
INV060831,DST0011,2024-03-08
INV121558,DST0029,2024-09-19
INV032835,DST0009,2022-06-25
INV035132,DST0038,2022-08-14
INV029934,DST0044,2024-06-10
INV084788,DST0039,2023-09-21
INV067106,DST0016,2023-04-09
INV054168,DST0071,2024-06-07
INV083124,DST0026,2023-11-11
INV068972,DST0057,2023-02-05
INV063970,DST0050,2023-08-22
INV099138,DST0019,2022-04-11
INV123867,DST0072,2023-07-23
INV062873,DST0059,2024-11-03
INV122661,DST0045,2022-12-29
INV026249,DST0034,2023-10-06
INV136285,DST0025,2023-10-26
INV136717,DST0010,2022-06-20
INV141234,DST0051,2024-04-24
INV129275,DST0007,2022-06-05
INV021631,DST0075,2023-03-05
INV149279,DST0041,2023-08-18
INV057375,DST0051,2022-10-01
INV073975,DST0079,2024-08-14
INV109673,DST0001,2024-12-14
INV105497,DST0020,2023-12-31
INV090835,DST0018,2022-04-10
INV041988,DST0062,2022-06-06
INV059337,DST0078,2023-02-28
INV089199,DST0008,2023-05-03
INV116897,DST0020,2023-10-19
INV139606,DST0052,2022-01-22
INV046415,DST0046,2024-01-02
INV086856,DST0075,2024-12-20
INV033110,DST0067,2023-06-03
INV093741,DST0046,2023-04-28
INV068849,DST0011,2022-11-01
INV030023,DST0044,2024-07-01
INV028588,DST0037,2023-03-27
INV026468,DST0041,2024-05-19
INV046014,DST0043,2024-10-06
INV067924,DST0044,2024-02-15
INV113115,DST0054,2023-09-07
INV137747,DST0024,2023-05-29
INV126450,DST0012,2024-08-02
INV099578,DST0023,2024-03-05
INV050443,DST0079,2023-08-07
INV105432,DST0016,2022-11-29
INV058173,DST0053,2022-04-27
INV064607,DST0075,2024-10-31
INV052279,DST0075,2024-04-04
INV013833,DST0023,2022-06-06
INV119884,DST0003,2023-08-17
INV075348,DST0055,2023-10-22
INV004151,DST0039,2024-04-28
INV060019,DST0035,2023-03-24
INV123388,DST0020,2024-10-25
INV149272,DST0008,2024-05-02
INV044214,DST0066,2024-01-01
INV047993,DST0072,2023-12-14
INV141344,DST0063,2023-04-23
INV030799,DST0052,2023-11-16
INV148037,DST0029,2023-01-23
INV117582,DST0075,2023-09-02
INV015280,DST0067,2023-11-19
INV144046,DST0059,2024-09-03
INV041795,DST0054,2024-02-16
INV020696,DST0059,2022-08-07
INV122944,DST0014,2024-07-14
INV110810,DST0069,2024-11-24
INV006699,DST0040,2023-03-29
INV028231,DST0074,2024-12-29
INV140118,DST0019,2023-02-07
INV132510,DST0003,2024-11-11
INV121070,DST0045,2024-08-06
INV132552,DST0003,2024-04-24
INV147692,DST0028,2024-03-13
INV050025,DST0014,2024-11-29
INV097800,DST0035,2022-07-21
INV135060,DST0073,2022-06-27
INV002037,DST0027,2023-09-01
INV029880,DST0019,2024-10-27
INV079717,DST0047,2023-11-15
INV058313,DST0053,2022-05-27
INV136427,DST0071,2024-04-23
INV012837,DST0059,2022-03-04
INV136249,DST0046,2023-01-28
INV103386,DST0050,2024-07-07
INV049561,DST0049,2024-10-14
INV037642,DST0049,2024-02-14
INV098963,DST0064,2022-05-20
INV080623,DST0080,2023-01-22
INV134988,DST0039,2024-05-19
INV000585,DST0017,2023-06-01
INV008843,DST0078,2023-09-01
INV123344,DST0064,2024-08-17
INV008401,DST0080,2022-02-04
INV024652,DST0077,2023-07-28
INV040659,DST0065,2023-08-26
INV041087,DST0080,2023-09-15
INV054190,DST0042,2023-02-16
INV023580,DST0033,2022-04-06
INV116864,DST0042,2022-07-23
INV091280,DST0058,2022-06-04
INV050229,DST0033,2022-10-25
INV139524,DST0054,2022-08-01
INV052631,DST0042,2022-04-03
INV060722,DST0001,2024-11-19
INV069555,DST0038,2023-12-26
INV058091,DST0078,2024-08-26
INV006239,DST0052,2024-03-30
INV021047,DST0008,2022-07-23
INV056909,DST0057,2023-02-12
INV124127,DST0061,2023-03-16
INV123084,DST0048,2024-09-13
INV074707,DST0065,2024-10-12
INV076372,DST0074,2022-07-06
INV070805,DST0065,2024-04-10
INV084173,DST0021,2023-09-02
INV122458,DST0016,2023-12-21
INV074755,DST0063,2023-09-14
INV130496,DST0044,2024-07-31
INV036686,DST0014,2024-06-01
INV038792,DST0071,2022-05-11
INV091783,DST0058,2023-03-28
INV105133,DST0058,2022-05-27
INV001367,DST0043,2024-10-09
INV070070,DST0031,2022-08-24
INV143018,DST0006,2024-01-20
INV124938,DST0031,2024-06-29
INV035419,DST0062,2024-10-21
INV010276,DST0060,2024-03-26
INV122533,DST0057,2023-10-14
INV026046,DST0055,2024-10-24
INV087998,DST0035,2024-10-04
INV107164,DST0021,2022-10-17
INV008536,DST0067,2022-03-16
INV107146,DST0074,2024-05-13
INV133747,DST0055,2024-04-23
INV140847,DST0031,2024-01-08
INV146119,DST0057,2024-10-28
INV004620,DST0063,2023-06-13
INV003814,DST0019,2024-06-10
INV143180,DST0012,2023-12-16
INV096707,DST0020,2024-07-15
INV145450,DST0052,2023-10-23
INV107911,DST0078,2024-05-25
INV069833,DST0066,2023-09-19
INV144179,DST0043,2023-12-04
INV068218,DST0043,2023-12-03
INV022140,DST0080,2024-04-07
INV001969,DST0051,2023-09-20
INV010316,DST0036,2022-06-28
INV140082,DST0032,2024-08-27
INV068469,DST0048,2023-03-31
INV118379,DST0025,2022-11-13
INV058620,DST0025,2022-10-07
INV077535,DST0014,2024-11-20
INV040783,DST0037,2023-10-25
INV075160,DST0026,2023-07-31
INV113999,DST0043,2022-10-05
INV095227,DST0053,2023-12-27
INV036495,DST0066,2022-06-27
INV071684,DST0061,2022-10-31
INV076318,DST0051,2024-09-02
INV034330,DST0011,2023-06-11
INV130348,DST0046,2022-02-26
INV089903,DST0012,2023-12-25
INV079721,DST0029,2024-10-23
INV149186,DST0062,2024-01-25
INV030856,DST0038,2023-05-12
INV003736,DST0031,2024-11-08
INV115301,DST0067,2022-03-30
INV018456,DST0047,2022-04-15
INV040129,DST0071,2024-01-22
INV038402,DST0039,2022-12-21
INV082440,DST0062,2023-08-27
INV146621,DST0029,2022-04-30
INV127537,DST0075,2023-04-02
INV102057,DST0041,2023-04-11
INV044258,DST0070,2022-04-30
INV053093,DST0011,2024-10-19
INV043929,DST0070,2024-06-01
INV030483,DST0027,2024-03-19
INV095075,DST0052,2024-07-06
INV014205,DST0048,2024-07-22
INV068867,DST0049,2022-01-12
INV115788,DST0048,2022-04-21
INV029794,DST0056,2022-06-07
INV068633,DST0080,2023-09-14
INV005234,DST0025,2022-03-01
INV119717,DST0006,2023-07-10
INV100897,DST0009,2024-09-01
INV121958,DST0024,2022-07-11
INV133619,DST0077,2024-09-05
INV121456,DST0065,2024-08-21
INV142209,DST0039,2022-10-15
INV051240,DST0036,2022-05-07
INV139107,DST0035,2023-03-15
INV008787,DST0053,2024-08-24
INV064227,DST0023,2023-02-14
INV110351,DST0058,2023-12-14
INV072064,DST0043,2023-05-16
INV105207,DST0060,2024-11-17
INV011480,DST0066,2024-11-13
INV011753,DST0075,2022-03-28
INV125626,DST0059,2024-03-19
INV102759,DST0066,2022-06-14
INV076418,DST0026,2023-08-20
INV094446,DST0034,2023-07-15
INV117002,DST0046,2024-06-23
INV096272,DST0059,2023-07-19
INV020183,DST0012,2023-08-02
INV062344,DST0056,2022-05-22
INV040662,DST0027,2023-06-06
INV148372,DST0052,2024-09-15
INV010984,DST0073,2023-06-27
INV017798,DST0012,2022-06-22
INV031962,DST0006,2023-09-07
INV081671,DST0027,2024-07-14
INV046031,DST0080,2023-10-07
INV106080,DST0002,2023-04-01
INV103047,DST0031,2023-02-26
INV141230,DST0073,2022-01-23
INV137506,DST0078,2023-05-06
INV003587,DST0030,2022-01-29
INV101635,DST0077,2022-08-17
INV127650,DST0057,2022-11-02
INV053847,DST0071,2022-02-12
INV069521,DST0047,2023-03-01
INV044984,DST0077,2023-08-28
INV124766,DST0071,2023-04-04
INV052393,DST0040,2024-12-14
INV064960,DST0039,2024-10-19
INV045222,DST0059,2024-02-21
INV086794,DST0077,2022-02-06
INV029944,DST0047,2022-05-07
INV041378,DST0044,2024-06-04
INV068532,DST0009,2023-12-08
INV008558,DST0018,2024-03-02
INV062150,DST0046,2024-01-26
INV146102,DST0026,2022-02-20
INV003907,DST0044,2024-02-07
INV009807,DST0024,2023-02-20
INV043907,DST0045,2023-09-24
INV124657,DST0056,2024-12-24
INV095062,DST0074,2024-06-17
INV029489,DST0001,2023-07-27
INV007428,DST0073,2022-02-02
INV015442,DST0005,2024-03-08
INV041587,DST0013,2024-04-10
INV071127,DST0046,2023-12-01
INV123542,DST0050,2022-10-30
INV029593,DST0070,2024-02-17
INV016320,DST0009,2022-02-16
INV134933,DST0021,2022-08-27
INV071217,DST0037,2023-03-10
INV020873,DST0013,2022-11-10
INV135751,DST0056,2022-09-08
INV032294,DST0006,2022-01-23
INV074909,DST0005,2024-01-29
INV113091,DST0067,2023-06-29
INV088896,DST0052,2023-12-17
INV047601,DST0062,2023-10-31
INV062037,DST0017,2024-10-21
INV043235,DST0033,2023-02-16
INV101338,DST0060,2024-01-30
INV131466,DST0055,2022-11-22
INV064213,DST0065,2023-06-05
INV141620,DST0026,2024-04-09
INV058019,DST0078,2022-12-31
INV091056,DST0071,2024-06-10
INV148437,DST0031,2024-06-17
INV100142,DST0029,2023-04-19
INV064030,DST0017,2022-07-25
INV121830,DST0036,2023-05-11
INV124163,DST0015,2024-11-06
INV069395,DST0014,2023-06-21
INV003181,DST0057,2022-06-13
INV056938,DST0077,2024-06-01
INV025008,DST0075,2024-11-26
INV016993,DST0071,2022-08-27
INV019733,DST0027,2022-11-28
INV013476,DST0031,2024-07-27
INV106328,DST0077,2024-04-01
INV057156,DST0080,2024-08-02
INV001170,DST0017,2023-07-15
INV064220,DST0071,2023-05-09
INV149805,DST0025,2024-01-06
INV102944,DST0065,2022-10-13
INV132058,DST0076,2022-08-17
INV146776,DST0054,2024-06-03
INV104790,DST0049,2024-04-05
INV053759,DST0057,2022-01-19
INV025181,DST0062,2024-09-08
INV014223,DST0062,2022-07-02
INV117495,DST0026,2023-09-10
INV022865,DST0024,2024-11-22
INV133536,DST0069,2024-05-15
INV068149,DST0069,2023-12-24
INV075262,DST0026,2024-02-14
INV073653,DST0044,2024-10-21
INV049263,DST0025,2024-11-03
INV113129,DST0074,2024-03-17
INV005346,DST0063,2024-01-16
INV074055,DST0053,2024-10-27
INV116928,DST0024,2023-03-31
INV090809,DST0008,2024-07-21
INV080161,DST0015,2023-07-04
INV101401,DST0039,2022-12-07
INV089301,DST0031,2024-08-12
INV125433,DST0075,2023-01-08
INV053843,DST0044,2022-12-28
INV011940,DST0057,2024-03-23
INV062810,DST0029,2022-03-20
INV030120,DST0053,2022-06-27
INV101293,DST0075,2024-09-12
INV098676,DST0013,2022-05-07
